time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524992336748417,458511,0,5,10,
638524992336808416,458518,0.06902201,4.958695,10,
638524992336888409,458526,0.09618007,4.942443,10,
638524992337008413,458537,0.1332006,4.92029,10,
638524992337118415,458548,0.1812303,4.891547,10,
638524992337228415,458560,0.2275675,4.863818,10,
638524992337338407,458571,0.2758572,4.83492,10,
638524992337448408,458582,0.3235845,4.806359,10,
638524992337558416,458593,0.3709827,4.777995,10,
638524992337668410,458604,0.4191987,4.749141,10,
638524992337778410,458615,0.4666643,4.720736,10,
638524992337898412,458626,0.5139526,4.692437,10,
638524992338008420,458637,0.5616593,4.663888,10,
638524992338118408,458648,0.6097671,4.635099,10,
638524992338228418,458659,0.656992,4.606838,10,
638524992338338429,458671,0.7046211,4.578336,10,
638524992338448414,458682,0.7524149,4.549735,10,
638524992338558407,458693,0.7997444,4.521411,10,
638524992338678427,458704,0.8475142,4.492825,10,
638524992338778403,458715,0.8960759,4.463764,10,
638524992338898419,458726,0.9428648,4.435764,10,
638524992339008410,458737,0.9908594,4.407043,10,
638524992339118408,458748,1.038684,4.378423,10,
638524992339228401,458759,1.085839,4.350204,10,
638524992339338416,458771,1.133474,4.321698,10,
638524992339448409,458782,1.181533,4.292938,10,
638524992339558412,458793,1.228552,4.264801,10,
638524992339678426,458804,1.276296,4.23623,10,
638524992339778415,458815,1.324732,4.207244,10,
638524992339888410,458826,1.371792,4.179082,10,
638524992340008424,458837,1.41941,4.150586,10,
638524992340118406,458848,1.467084,4.122056,10,
638524992340228417,458859,1.51473,4.093544,10,
638524992340338416,458871,1.562765,4.064798,10,
638524992340448410,458882,1.61087,4.036011,10,
638524992340568407,458893,1.659513,4.006902,10,
638524992340678414,458905,1.707919,3.977935,10,
638524992340788405,458916,1.756465,3.948883,10,
638524992340908414,458927,1.804235,3.920296,10,
638524992341018416,458938,1.852619,3.891342,10,
638524992341128410,458949,1.901427,3.862134,10,
638524992341238407,458961,1.949008,3.833661,10,
638524992341358411,458972,1.997831,3.804444,10,
638524992341468405,458983,2.046486,3.775327,10,
638524992341578410,458995,2.094555,3.746561,10,
638524992341698409,459006,2.143397,3.717333,10,
638524992341808405,459017,2.191549,3.688518,10,
638524992341918410,459029,2.239884,3.659593,10,
638524992342028407,459040,2.288224,3.630665,10,
638524992342148412,459051,2.336566,3.601735,10,
638524992342258418,459062,2.385347,3.572544,10,
638524992342368415,459073,2.432204,3.544503,10,
638524992342478416,459084,2.479002,3.516498,10,
638524992342588419,459095,2.527215,3.487646,10,
638524992342698400,459106,2.574416,3.459399,10,
638524992342808410,459118,2.62223,3.430787,10,
638524992342918411,459129,2.670412,3.401953,10,
638524992343028411,459140,2.717581,3.373726,10,
638524992343148417,459151,2.76554,3.345026,10,
