time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638524921709565598,194808,-11.34115,-3.065206,18.60796,-25.31055,2.809107,18.60796,21.20383,-14.60822,18.60796,
638524921709676021,194819,-11.32074,-3.059691,18.57448,-25.26501,2.804053,18.57448,21.16568,-14.58194,18.57448,
638524921709826031,194835,-11.30043,-3.054202,18.54116,-25.21969,2.799023,18.54116,21.12771,-14.55578,18.54116,
638524921709896026,194841,-11.27199,-3.046515,18.49449,-25.15621,2.791978,18.49449,21.07453,-14.51914,18.49449,
638524921710006024,194852,-11.26012,-3.043307,18.47502,-25.12973,2.789038,18.47502,21.05234,-14.50386,18.47502,
638524921710116023,194863,-11.23963,-3.03777,18.4414,-25.084,2.783963,18.4414,21.01404,-14.47747,18.4414,
638524921710226020,194875,-11.21936,-3.03229,18.40814,-25.03875,2.778942,18.40814,20.97613,-14.45135,18.40814,
638524921710336133,194886,-11.19885,-3.026746,18.37448,-24.99297,2.773861,18.37448,20.93778,-14.42493,18.37448,
638524921710446120,194897,-11.1787,-3.021299,18.34142,-24.948,2.768869,18.34142,20.9001,-14.39897,18.34142,
638524921710566124,194908,2.706803,-22.51511,20,-24.90278,2.763851,18.30817,20.86222,-14.37287,18.30817,
638524921710676127,194919,2.702269,-22.47739,19.96649,-24.85721,2.758793,18.27467,20.82404,-14.34657,18.27467,
638524921710786119,194930,2.697725,-22.43959,19.93292,-24.81154,2.753725,18.24109,20.78579,-14.32021,18.24109,
638524921710896125,194941,2.693256,-22.40242,19.8999,-24.76663,2.74874,18.20808,20.74816,-14.29429,18.20808,
638524921711006119,194952,2.688772,-22.36512,19.86677,-24.72156,2.743738,18.17494,20.71041,-14.26828,18.17494,
638524921711116118,194963,2.684242,-22.32745,19.8333,-24.67603,2.738686,18.14148,20.67227,-14.24201,18.14148,
638524921711226141,194975,2.679736,-22.28996,19.8,-24.63074,2.733659,18.10818,20.63433,-14.21587,18.10818,
638524921711386225,194990,2.675137,-22.25171,19.76603,-24.58453,2.72853,18.0742,20.59561,-14.18919,18.0742,
638524921711446237,194997,2.668826,-22.19921,19.71939,-24.5211,2.72149,18.02757,20.54247,-14.15258,18.02757,
638524921711556226,195008,2.666258,-22.17785,19.70042,-24.49528,2.718625,18.00859,20.52085,-14.13768,18.00859,
638524921711676229,195019,2.661747,-22.14033,19.66709,-24.44995,2.713593,17.97526,20.48287,-14.11152,17.97526,
638524921711786227,195030,2.657239,-22.10283,19.63378,-24.40464,2.708565,17.94195,20.44491,-14.08537,17.94195,
638524921711896233,195041,2.652731,-22.06534,19.60047,-24.35934,2.703537,17.90865,20.40696,-14.05922,17.90865,
638524921712006235,195052,2.648227,-22.02787,19.56719,-24.31407,2.698513,17.87537,20.36904,-14.0331,17.87537,
638524921712116231,195064,2.64371,-21.9903,19.53382,-24.26868,2.693475,17.84199,20.33101,-14.0069,17.84199,
638524921712226229,195074,2.63908,-21.95179,19.49961,-24.22214,2.68831,17.80778,20.29203,-13.98004,17.80778,
638524921712336334,195085,2.634719,-21.91552,19.46739,-24.17831,2.683446,17.77556,20.25531,-13.95474,17.77556,
638524921712446336,195097,2.630187,-21.87781,19.4339,-24.13276,2.67839,17.74207,20.21715,-13.92845,17.74207,
638524921712556327,195108,2.625654,-21.84011,19.4004,-24.08721,2.673334,17.70858,20.17898,-13.90216,17.70858,
638524921712666330,195119,2.621134,-21.80251,19.367,-24.04178,2.668292,17.67518,20.14092,-13.87594,17.67518,
638524921712786326,195130,2.616645,-21.76517,19.33384,-23.99667,2.663285,17.64201,20.10313,-13.8499,17.64201,
638524921712936327,195145,2.61208,-21.7272,19.30011,-23.95079,2.658193,17.60828,20.0647,-13.82342,17.60828,
638524921713006339,195152,2.605903,-21.67582,19.25447,-23.88871,2.651303,17.56264,20.01269,-13.78759,17.56264,
638524921713115206,195163,2.603195,-21.6533,19.23446,-23.86149,2.648283,17.54263,19.98989,-13.77188,17.54263,
638524921713225213,195174,2.5986,-21.61507,19.20051,-23.81531,2.643157,17.50868,19.9512,-13.74523,17.50868,
638524921713335332,195186,2.594111,-21.57774,19.16734,-23.7702,2.63815,17.47552,19.91341,-13.71919,17.47552,
638524921713445309,195196,2.589533,-21.53965,19.13351,-23.72418,2.633044,17.44169,19.87486,-13.69264,17.44169,
638524921713565320,195208,2.585101,-21.50279,19.10077,-23.67964,2.6281,17.40894,19.83754,-13.66693,17.40894,
638524921713675308,195219,2.580499,-21.46451,19.06676,-23.63339,2.622967,17.37494,19.7988,-13.64023,17.37494,
638524921713785307,195230,2.576047,-21.42748,19.03387,-23.58865,2.618001,17.34205,19.76132,-13.61441,17.34205,
638524921713895311,195241,2.571544,-21.39002,19.0006,-23.5434,2.612978,17.30877,19.72341,-13.58829,17.30877,
638524921714005313,195252,2.567029,-21.35246,18.96724,-23.49801,2.607942,17.27541,19.68539,-13.5621,17.27541,
638524921714115305,195263,2.562543,-21.31515,18.93409,-23.45293,2.602938,17.24227,19.64762,-13.53608,17.24227,
638524921714225306,195274,2.558017,-21.27751,18.90065,-23.40745,2.59789,17.20883,19.60952,-13.50983,17.20883,
638524921714335401,195285,2.553543,-21.24029,18.8676,-23.36249,2.5929,17.17577,19.57185,-13.48388,17.17577,
638524921714485401,195301,2.548983,-21.20236,18.8339,-23.31665,2.587813,17.14207,19.53345,-13.45742,17.14207,
638524921714555418,195308,2.542867,-21.15149,18.78872,-23.25519,2.580992,17.09689,19.48196,-13.42195,17.09689,
638524921714675400,195319,2.540025,-21.12785,18.76771,-23.22662,2.577821,17.07589,19.45803,-13.40546,17.07589,
638524921714785401,195330,2.535468,-21.08994,18.73404,-23.18082,2.572738,17.04222,19.41966,-13.37903,17.04222,
638524921714895409,195341,2.530958,-21.05243,18.70072,-23.1355,2.567708,17.00889,19.38169,-13.35287,17.00889,
638524921715005397,195352,2.526397,-21.0145,18.66702,-23.08966,2.562621,16.9752,19.34329,-13.32642,16.9752,
638524921715115409,195364,2.521897,-20.97707,18.63377,-23.04444,2.557601,16.94195,19.3054,-13.30031,16.94195,
638524921715235405,195375,2.517255,-20.93845,18.59947,-22.99778,2.552423,16.90764,19.26631,-13.27338,16.90764,
638524921715345503,195386,2.512746,-20.90095,18.56616,-22.95247,2.547394,16.87433,19.22836,-13.24723,16.87433,
638524921715455498,195397,2.508233,-20.86341,18.53281,-22.9071,2.542359,16.84098,19.19035,-13.22105,16.84098,
638524921715565508,195408,2.503767,-20.82626,18.49981,-22.86223,2.537378,16.80799,19.15276,-13.19515,16.80799,
638524921715675499,195419,2.49913,-20.78769,18.46555,-22.81562,2.532206,16.77372,19.11371,-13.16825,16.77372,
638524921715785502,195430,2.494766,-20.75139,18.4333,-22.77176,2.527338,16.74148,19.07697,-13.14293,16.74148,
638524921715895506,195441,2.490198,-20.71339,18.39955,-22.72585,2.522243,16.70772,19.03851,-13.11644,16.70772,
638524921716055353,195457,2.485703,-20.676,18.36634,-22.68068,2.517229,16.67451,19.00067,-13.09037,16.67451,
638524921716115358,195463,2.479372,-20.62334,18.31956,-22.61705,2.510167,16.62773,18.94736,-13.05364,16.62773,
638524921716225349,195474,2.476773,-20.60172,18.30035,-22.59093,2.507268,16.60853,18.92548,-13.03856,16.60853,
638524921716335468,195486,2.472323,-20.5647,18.26747,-22.5462,2.502304,16.57565,18.88801,-13.01275,16.57565,
638524921716445448,195496,2.46769,-20.52617,18.23324,-22.49964,2.497137,16.54141,18.849,-12.98588,16.54141,
638524921716555448,195508,2.463298,-20.48964,18.20079,-22.4555,2.492238,16.50896,18.81203,-12.9604,16.50896,
638524921716675451,195519,2.458796,-20.45219,18.16752,-22.41025,2.487216,16.4757,18.77412,-12.93429,16.4757,
638524921716785449,195530,2.454243,-20.41431,18.13388,-22.36449,2.482137,16.44205,18.73578,-12.90788,16.44205,
638524921716895452,195541,2.449673,-20.3763,18.10011,-7.626991,-18.26094,20,18.69731,-12.88137,16.40829,
638524921717005451,195552,2.445262,-20.33961,18.06752,-7.614562,-18.23118,19.96741,18.66017,-12.85578,16.37569,
638524921717116953,195563,2.440749,-20.30207,18.03418,-7.601846,-18.20074,19.93406,18.62217,-12.8296,16.34235,
638524921717226955,195574,2.436248,-20.26463,18.00092,-7.589164,-18.17037,19.90081,18.58428,-12.8035,16.3091,
638524921717337056,195585,2.431734,-20.22708,17.96756,-7.576443,-18.13991,19.86745,18.54626,-12.77731,16.27574,
638524921717447060,195597,2.427237,-20.18967,17.93434,-7.563772,-18.10958,19.83422,18.5084,-12.75122,16.24251,
638524921717607059,195613,2.422639,-20.15143,17.90036,-7.550816,-18.07856,19.80025,18.46969,-12.72455,16.20854,
638524921717667056,195618,2.41611,-20.09712,17.85213,-7.532421,-18.03451,19.75201,18.41472,-12.68668,16.1603,
638524921717777052,195629,2.413769,-20.07765,17.83482,-7.525824,-18.01872,19.73471,18.39501,-12.6731,16.143,
638524921717887051,195640,2.409407,-20.04136,17.80259,-7.513533,-17.98929,19.70248,18.35828,-12.6478,16.11077,
638524921717997062,195652,2.404917,-20.00402,17.76942,-7.500884,-17.959,19.66931,18.32049,-12.62176,16.0776,
638524921718107057,195663,2.400386,-19.96633,17.73594,-7.488115,-17.92843,19.63583,18.28233,-12.59547,16.04412,
638524921718217049,195674,2.395884,-19.92888,17.70267,-7.475429,-17.89806,19.60256,18.24442,-12.56936,16.01085,
638524921718327157,195685,2.391385,-19.89146,17.66944,-7.462753,-17.86771,19.56932,18.20655,-12.54326,15.97761,
638524921718437142,195696,2.38688,-19.85399,17.63615,-7.450059,-17.83731,19.53603,18.16862,-12.51713,15.94432,
638524921718557161,195707,2.382348,-19.81629,17.60266,-7.437288,-17.80674,19.50254,18.13046,-12.49084,15.91083,
638524921718667153,195718,2.377818,-19.77861,17.56919,-7.424525,-17.77618,19.46908,18.09232,-12.46457,15.87737,
638524921718777142,195729,2.37336,-19.74153,17.53625,-7.411963,-17.74611,19.43614,18.05479,-12.43871,15.84443,
638524921718887157,195741,2.368845,-19.70397,17.50289,-7.399242,-17.71565,19.40278,18.01678,-12.41252,15.81107,
638524921718997143,195751,2.364217,-19.66547,17.46869,-7.3862,-17.68442,19.36858,17.97781,-12.38567,15.77687,
638524921719147244,195767,2.359798,-19.62872,17.43605,-7.373751,-17.65462,19.33593,17.94061,-12.36004,15.74422,
638524921719217243,195773,2.353596,-19.57713,17.39022,-7.356274,-17.61277,19.2901,17.88838,-12.32406,15.69839,
638524921719327343,195785,2.350865,-19.55441,17.37004,-7.348577,-17.59434,19.26992,17.86539,-12.30822,15.67821,
638524921719437330,195796,2.34628,-19.51628,17.33616,-7.33566,-17.56342,19.23605,17.82679,-12.28163,15.64434,
638524921719547334,195807,2.341774,-19.4788,17.30287,-7.322965,-17.53302,19.20275,17.78885,-12.25549,15.61105,
638524921719667341,195818,2.337278,-19.4414,17.26964,-7.310294,-17.50268,19.16953,17.75099,-12.22941,15.57782,
638524921719777331,195829,2.332723,-19.40351,17.23599,-7.29746,-17.47195,19.13587,17.71264,-12.20299,15.54417,
638524921719887333,195840,2.328242,-19.36624,17.20288,-7.284835,-17.44173,19.10277,17.67492,-12.177,15.51106,
638524921719997332,195851,2.323753,-19.3289,17.16971,-7.272185,-17.41144,19.0696,17.63712,-12.15096,15.47789,
638524921720107332,195862,2.319217,-19.29116,17.13619,-7.259403,-17.38084,19.03608,17.59893,-12.12464,15.44437,
638524921720217340,195874,2.314731,-19.25385,17.10305,-7.246762,-17.35057,19.00293,17.56116,-12.09862,15.41122,
638524921720327441,195885,2.310208,-19.21623,17.06963,-7.234018,-17.32006,18.96951,17.52308,-12.07239,15.37781,
638524921720437431,195896,2.305686,-19.17861,17.03622,-7.221277,-17.28955,18.9361,17.485,-12.04616,15.34439,
638524921720557429,195907,2.301162,-19.14099,17.00279,-7.20853,-17.25903,18.90268,17.44691,-12.01992,15.31097,
638524921720717437,195923,2.296638,-19.10336,16.96937,-7.195783,-17.22851,18.86925,17.40882,-11.99368,15.27754,
638524921720777444,195929,2.289967,-19.04786,16.92007,-7.176985,-17.18351,18.81996,17.35266,-11.95498,15.22825,
638524921720877432,195940,2.287522,-19.02752,16.90201,-7.170095,-17.16701,18.80189,17.33207,-11.94079,15.21018,
638524921720997438,195951,2.283253,-18.99202,16.87046,-7.158067,-17.13821,18.77035,17.29613,-11.91603,15.17864,
638524921721101302,195962,2.278743,-18.9545,16.83714,-7.14536,-17.10779,18.73703,17.25816,-11.88987,15.14532,
638524921721211300,195973,2.274221,-18.91689,16.80373,-7.132619,-17.07728,18.70362,17.22009,-11.86365,15.11191,
638524921721330340,195984,2.269735,-18.87958,16.77059,-7.119979,-17.04702,18.67047,17.18232,-11.83762,15.07876,
638524921721440330,195995,2.265227,-18.84208,16.73728,-7.107277,-17.01661,18.63717,17.14436,-11.81148,15.04546,
638524921721550333,196007,2.260687,-18.80431,16.70373,-7.094483,-16.98598,18.60361,17.10613,-11.78514,15.01191,
638524921721665531,196018,2.256208,-18.76706,16.67064,-7.081863,-16.95576,18.57052,17.06842,-11.75916,14.97881,
638524921721765535,196029,2.251662,-18.72924,16.63704,-7.069053,-16.92509,18.53693,17.03014,-11.73279,14.94522,
638524921721885529,196040,2.247173,-18.6919,16.60388,-7.056404,-16.89481,18.50376,16.99235,-11.70675,14.91205,
638524921721995521,196051,2.242629,-18.65411,16.57031,-7.043602,-16.86415,18.47019,16.9541,-11.68039,14.87848,
638524921722105438,196062,2.238175,-18.61706,16.5374,-7.031051,-16.8341,18.43728,16.91659,-11.65456,14.84557,
638524921722265450,196079,2.23359,-18.57893,16.50352,-7.018133,-16.80317,18.40341,16.87799,-11.62796,14.8117,
638524921722325450,196085,2.226962,-18.52379,16.45455,-6.999456,-16.75846,18.35443,16.82219,-11.58951,14.76272,
638524921722435439,196095,2.224547,-18.50371,16.4367,-6.992652,-16.74217,18.33659,16.80185,-11.57551,14.74488,
638524921722545440,196107,2.220098,-18.4667,16.40383,-6.980116,-16.71215,18.30371,16.76439,-11.5497,14.71201,
638524921722655538,196118,2.215603,-18.42931,16.37062,-6.96745,-16.68183,18.2705,16.72655,-11.52363,14.67879,
638524921722775538,196129,2.211066,-18.39157,16.33709,-6.954665,-16.65122,18.23697,16.68834,-11.49731,14.64527,
638524921722885540,196140,2.206565,-18.35413,16.30383,-6.941983,-16.62085,18.20372,16.65045,-11.4712,14.61201,
638524921722995537,196151,2.202098,-18.31697,16.27083,-6.929395,-16.59071,18.17071,16.61284,-11.44529,14.579,
638524921723105536,196162,2.1976,-18.27955,16.23759,-6.916721,-16.56037,18.13748,16.57497,-11.4192,14.54577,
638524921723215548,196173,2.193071,-18.24189,16.20413,-6.903961,-16.52982,18.10402,16.53684,-11.39293,14.51231,
638524921723325537,196184,2.188554,-18.20431,16.17075,-6.891233,-16.49934,18.07064,16.49881,-11.36672,14.47893,
638524921723436358,196195,2.184026,-18.16665,16.13729,-6.878473,-16.46879,18.03718,16.46068,-11.34046,14.44547,
638524921723546369,196207,2.179503,-18.12902,16.10388,-6.86573,-16.43828,18.00376,16.4226,-11.31422,14.41206,
638524921723656364,196218,2.174922,-18.09092,16.07003,-6.852821,-16.40738,17.96991,16.38403,-11.28765,14.37821,
638524921723816361,196233,2.170485,-18.05401,16.03724,-6.840319,-16.37744,17.93713,16.34667,-11.26191,14.34542,
638524921723876352,196240,2.164148,-18.0013,15.99042,-6.822464,-16.33469,17.89031,16.29332,-11.22515,14.2986,
638524921723996357,196251,2.161606,-17.98015,15.97164,-6.8153,-16.31754,17.87152,16.27191,-11.21041,14.27981,
638524921724106366,196262,2.157013,-17.94195,15.9377,-6.802359,-16.28655,17.83759,16.23324,-11.18377,14.24588,
638524921724216361,196273,2.152436,-17.90388,15.90389,-6.789464,-16.25568,17.80377,16.19471,-11.15722,14.21206,
638524921724326362,196284,2.147979,-17.86681,15.87095,-6.776904,-16.22561,17.77084,16.15718,-11.13136,14.17913,
638524921724436352,196295,2.143363,-17.82842,15.83685,-6.7639,-16.19447,17.73674,16.11832,-11.10459,14.14503,
638524921724546365,196307,2.138876,-17.79109,15.8037,-6.751256,-16.1642,17.70358,16.08054,-11.07856,14.11187,
638524921724657158,196318,2.134391,-17.75378,15.77055,-6.738617,-16.13394,17.67044,16.04277,-11.05254,14.07873,
638524921724767167,196329,2.129899,-17.71642,15.73736,-6.72596,-16.10364,17.63725,16.00496,-11.02649,14.04554,
638524921724877153,196340,2.125375,-17.67879,15.70394,-6.713212,-16.07311,17.60382,15.96686,-11.00025,14.01211,
638524921724997157,196351,2.120863,-17.64126,15.6706,-6.7005,-16.04268,17.57048,15.92888,-10.97408,13.97878,
638524921725107160,196362,2.116354,-17.60376,15.63729,-6.687796,-16.01226,17.53717,15.89092,-10.94792,13.94546,
638524921725217161,196373,2.111837,-17.56618,15.60391,-6.675067,-15.98178,17.50379,15.85288,-10.92172,13.91209,
638524921725367162,196388,2.107334,-17.52873,15.57064,-6.662381,-15.95141,17.47053,15.81497,-10.8956,13.87882,
638524921725437165,196395,2.10121,-17.47778,15.52539,-6.645123,-15.91009,17.42527,15.76341,-10.86008,13.83356,
638524921725547149,196407,2.098361,-17.45409,15.50434,-6.637097,-15.89087,17.40423,15.73942,-10.84355,13.81252,
638524921725657160,196418,2.093789,-17.41605,15.47055,-6.624212,-15.86002,17.37044,15.70092,-10.81703,13.77873,
638524921725767167,196429,2.089347,-17.37911,15.43774,-6.611698,-15.83006,17.33762,15.66353,-10.79127,13.74591,
638524921725887166,196440,2.084794,-17.34123,15.40409,-6.598866,-15.79934,17.30398,15.62519,-10.76485,13.71227,
638524921725997166,196451,2.08016,-17.30269,15.36985,-6.58581,-15.76808,17.26974,15.58618,-10.73798,13.67803,
638524921726105952,196463,2.075657,-17.26523,15.33658,-6.573121,-15.7377,17.23647,15.54826,-10.71185,13.64476,
638524921726215954,196474,2.071039,-17.22683,15.30246,-6.560111,-15.70655,17.20235,15.50938,-10.68507,13.61064,
638524921726325956,196485,2.066531,-17.18933,15.26916,-30.95245,13.04974,20,15.47143,-10.65892,13.57733,
638524921726445953,196496,2.062038,-17.15195,15.23595,-30.90107,13.02807,19.9668,15.4336,-10.63286,13.54413,
638524921726555953,196507,2.057494,-17.11416,15.20238,-30.84911,13.00617,19.93323,15.39534,-10.6065,13.51056,
638524921726665952,196518,2.052985,-17.07665,15.16907,-30.79755,12.98443,19.89991,15.35738,-10.58035,13.47724,
638524921726775950,196529,2.048478,-17.03917,15.13577,-30.74601,12.9627,19.86661,15.31943,-10.5542,13.44394,
638524921726935964,196545,2.043933,-17.00136,15.10218,-30.69404,12.94079,19.83303,15.28117,-10.52784,13.41036,
638524921726995987,196551,2.037512,-16.94795,15.05474,-30.62062,12.90983,19.78558,15.2271,-10.49059,13.36292,
638524921727104007,196562,2.035045,-16.92743,15.03651,-30.5924,12.89794,19.76735,15.20633,-10.47628,13.34469,
638524921727214007,196574,2.030493,-16.88957,15.00288,-30.54035,12.87599,19.73372,15.168,-10.44988,13.31105,
638524921727334009,196585,2.02598,-16.85203,14.96953,-30.48875,12.85424,19.70038,15.13001,-10.4237,13.27771,
638524921727444002,196596,2.021439,-16.81425,14.93598,-30.43682,12.83234,19.66682,15.09177,-10.39736,13.24415,
638524921727554003,196607,2.016976,-16.77713,14.903,-30.38578,12.81083,19.63384,15.0542,-10.37147,13.21118,
638524921727664143,196618,2.012464,-16.7396,14.86966,-30.33419,12.78907,19.6005,15.0162,-10.3453,13.17784,
638524921727774140,196629,2.007787,-16.7007,14.83511,-30.28071,12.76653,19.56595,14.97683,-10.31817,13.14329,
638524921727884133,196640,2.003404,-16.66424,14.80272,-30.23059,12.74539,19.53356,14.93992,-10.29275,13.1109,
638524921727994131,196651,1.998935,-16.62707,14.7697,-30.17949,12.72385,19.50054,14.9023,-10.26683,13.07788,
638524921728104134,196662,1.994421,-16.58952,14.73635,-30.12787,12.70209,19.46719,14.8643,-10.24064,13.04453,
638524921728214133,196673,1.989893,-16.55186,14.70289,-30.07609,12.68026,19.43373,14.82617,-10.21438,13.01107,
638524921728334134,196685,1.985427,-16.51471,14.6699,-30.02503,12.65873,19.40074,14.78857,-10.18847,12.97807,
638524921728494132,196701,1.980835,-16.47651,14.63597,-29.97252,12.63659,19.36681,14.74991,-10.16184,12.94415,
638524921728554144,196707,1.974032,-16.41993,14.5857,-29.89473,12.60379,19.31654,14.69263,-10.12238,12.89388,
638524921728654236,196717,1.971748,-16.40092,14.56882,-29.8686,12.59277,19.29966,14.6734,-10.10912,12.877,
638524921728764233,196728,1.967799,-16.36808,14.53965,-29.82345,12.57374,19.27049,14.64015,-10.08622,12.84782,
638524921728874227,196739,1.96326,-16.33033,14.50611,-29.77155,12.55186,19.23695,14.60194,-10.05989,12.81429,
638524921728984239,196750,1.958772,-16.29299,14.47294,-29.72022,12.53022,19.20378,14.56415,-10.03385,12.78112,
638524921729094239,196762,1.954243,-16.25532,14.43948,-29.66843,12.50838,19.17032,14.52601,-10.00758,12.74766,
638524921729204238,196772,1.949663,-16.21722,14.40564,-29.61606,12.4863,19.13648,14.48745,-9.981018,12.71382,
638524921729314230,196784,1.945241,-16.18044,14.37297,-29.56549,12.46498,19.10381,14.45022,-9.955367,12.68114,
638524921729434236,196795,1.940732,-16.14294,14.33965,-29.51394,12.44325,19.0705,14.41226,-9.929216,12.64783,
638524921729544238,196806,1.936159,-16.1049,14.30586,-29.46165,12.4212,19.03671,14.37376,-9.902689,12.61404,
638524921729654332,196817,1.931697,-16.06778,14.27289,-29.41061,12.39969,19.00373,14.33619,-9.876802,12.58107,
638524921729764332,196828,1.927193,-16.03032,14.23961,-29.35911,12.37797,18.97046,14.29827,-9.850678,12.54779,
638524921729874335,196839,1.922679,-15.99277,14.20626,-29.30749,12.35621,18.9371,14.26026,-9.824493,12.51444,
638524921730024341,196854,1.918136,-15.95499,14.1727,-29.25555,12.33431,18.90354,14.22202,-9.798146,12.48088,
638524921730094341,196861,32.2606,-5.973064,20,-29.18473,12.30446,18.85778,14.16987,-9.762222,12.43511,
638524921730204334,196872,32.22784,-5.967,19.97969,-29.15331,12.29121,18.83747,14.14673,-9.746281,12.41481,
638524921730314334,196883,32.17361,-5.956958,19.94607,-29.10127,12.26927,18.80385,14.10842,-9.719885,12.38119,
638524921730434341,196895,32.11996,-5.947025,19.91281,-29.0498,12.24757,18.77059,14.07052,-9.693775,12.34793,
638524921730544336,196906,32.0658,-5.936996,19.87923,-28.99783,12.22566,18.73701,14.03226,-9.667414,12.31435,
638524921730654436,196917,32.01209,-5.927052,19.84594,-28.9463,12.20393,18.70372,13.99432,-9.641274,12.28105,
638524921730764444,196928,31.95877,-5.91718,19.81288,-28.89515,12.18236,18.67066,13.95665,-9.615324,12.248,
