time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524920983710807,122223,0,5,10,
638524920983810800,122233,0.07558488,4.936764,10,
638524920983990791,122251,0.1147075,4.904034,10,
638524920984060814,122257,0.1847191,4.845461,10,
638524920984120809,122264,0.2116566,4.822925,10,
638524920984200806,122272,0.2342024,4.804062,10,
638524920984310800,122282,0.2657123,4.777701,10,
638524920984422193,122294,0.3061514,4.743869,10,
638524920984532189,122305,0.34977,4.707377,10,
638524920984642191,122316,0.3917769,4.672234,10,
638524920984752283,122327,0.434696,4.636327,10,
638524920984862284,122338,0.4761241,4.601667,10,
638524920984972275,122349,0.5186218,4.566113,10,
638524920985082307,122360,0.5613887,4.530334,10,
638524920985192283,122371,0.6042042,4.494514,10,
638524920985302279,122382,0.646506,4.459123,10,
638524920985421437,122394,0.6891996,4.423405,10,
638524920985531437,122404,0.7324055,4.387259,10,
638524920985641434,122416,0.7744764,4.352061,10,
638524920985746587,122427,0.8179029,4.31573,10,
638524920985856592,122438,0.859925,4.280574,10,
638524920985976589,122449,0.9023974,4.245041,10,
638524920986086588,122460,0.9447217,4.209631,10,
638524920986196594,122471,0.9877543,4.17363,10,
638524920986306589,122482,1.029971,4.13831,10,
638524920986412778,122493,1.072319,4.102881,10,
638524920986532596,122504,1.115434,4.066811,10,
638524920986642711,122516,1.157914,4.031271,10,
638524920986752705,122527,1.200554,3.995599,10,
638524920986862703,122538,1.243349,3.959795,10,
638524920986972682,122549,1.28551,3.924523,10,
638524920987082704,122560,1.32828,3.88874,10,
638524920987192710,122571,1.371204,3.852829,10,
638524920987302692,122582,1.413888,3.81712,10,
638524920987421049,122593,1.455697,3.782141,10,
638524920987531044,122604,1.499022,3.745894,10,
638524920987641045,122616,1.541343,3.710489,10,
638524920987751043,122627,1.583782,3.674984,10,
638524920987861047,122638,1.626559,3.639195,10,
638524920987971039,122649,1.668853,3.603811,10,
638524920988081048,122660,1.711339,3.568267,10,
638524920988201048,122671,1.754226,3.532387,10,
638524920988311046,122683,1.79821,3.495589,10,
638524920988421151,122694,1.84198,3.45897,10,
638524920988541153,122706,1.885831,3.422284,10,
638524920988651154,122717,1.929541,3.385716,10,
638524920988771146,122728,1.973217,3.349176,10,
638524920988881151,122740,2.016788,3.312723,10,
638524920989001165,122751,2.060516,3.27614,10,
638524920989111152,122763,2.104738,3.239143,10,
638524920989221144,122774,2.148391,3.202622,10,
638524920989341146,122785,2.191192,3.166814,10,
638524920989451146,122797,2.23542,3.129812,10,
638524920989561156,122808,2.278949,3.093395,10,
638524920989681151,122820,2.322586,3.056887,10,
638524920989788233,122831,2.366456,3.020185,10,
638524920989908233,122842,2.410129,2.983647,10,
638524920990018232,122854,2.453342,2.947495,10,
638524920990128231,122865,2.496972,2.910993,10,
638524920990248238,122876,2.540344,2.874707,10,
638524920990358234,122887,2.583254,2.838808,10,
638524920990463603,122898,2.625533,2.803436,10,
638524920990573596,122910,2.667776,2.768095,10,
638524920990683611,122921,2.710898,2.732019,10,
638524920990793605,122932,2.753405,2.696457,10,
638524920990913609,122943,2.795546,2.661201,10,
638524920991023608,122954,2.83854,2.625231,10,
638524920991133604,122965,2.880768,2.589902,10,
638524920991243613,122976,2.923684,2.553998,10,
638524920991353599,122987,2.966992,2.517766,10,
638524920991467128,122998,3.008853,2.482744,10,
638524920991577131,123010,3.045757,2.45187,10,
638524920991687140,123020,3.011536,2.408005,10,
638524920991797124,123032,2.977747,2.364695,10,
638524920991917125,123043,2.943629,2.320961,10,
638524920992017137,123054,2.908392,2.275795,10,
638524920992137124,123065,2.87512,2.233146,10,
638524920992247132,123076,2.840789,2.189141,10,
638524920992357129,123087,2.806765,2.145529,10,
638524920992463014,123098,2.772711,2.101879,10,
638524920992583030,123110,2.737757,2.057076,10,
638524920992683016,123120,2.703744,2.013477,10,
638524920992803009,123132,2.670156,1.970424,10,
638524920992913012,123143,2.635891,1.926504,10,
638524920993023019,123154,2.602082,1.883167,10,
638524920993133011,123165,2.56785,1.839289,10,
638524920993243009,123176,2.533523,1.795288,10,
638524920993353015,123187,2.49919,1.75128,10,
638524920993463652,123198,2.465379,1.707942,10,
638524920993573361,123209,2.430438,1.663153,10,
638524920993683372,123221,2.39659,1.619767,10,
638524920993803372,123232,2.362407,1.575951,10,
638524920993913380,123243,2.328274,1.5322,10,
638524920994023375,123254,2.293304,1.487375,10,
638524920994133367,123265,2.259498,1.444042,10,
638524920994243363,123276,2.226044,1.401162,10,
638524920994353371,123287,2.192037,1.357571,10,
638524920994463367,123298,2.158,1.313942,10,
638524920994573367,123309,2.123638,1.269897,10,
638524920994683370,123320,2.089657,1.226339,10,
638524920994803367,123332,2.055156,1.182117,10,
638524920994913366,123343,2.02044,1.137617,10,
638524920995023373,123354,1.987257,1.095083,10,
638524920995133366,123365,1.952744,1.050845,10,
638524920995243376,123376,1.918798,1.007332,10,
638524920995353362,123387,1.88477,0.9637156,10,
638524920995464613,123398,1.850608,0.9199266,10,
638524920995574622,123409,1.816204,0.8758268,10,
638524920995684624,123420,1.78194,0.8319073,10,
638524920995801217,123431,1.748093,0.7885227,10,
638524920995911238,123443,1.713809,0.7445774,10,
638524920996021224,123453,1.678887,0.6998138,10,
638524920996131233,123465,1.645778,0.6573749,10,
638524920996241218,123476,1.610936,0.6127138,10,
638524920996351217,123487,1.576915,0.5691061,10,
638524920996461340,123498,1.543251,0.5259552,10,
638524920996571343,123509,1.508569,0.4814997,10,
638524920996691334,123520,1.474583,0.4379368,10,
638524920996791333,123531,1.440118,0.3937597,10,
638524920996911343,123542,1.406224,0.3503151,10,
638524920997021336,123554,1.372363,0.3069119,10,
638524920997131330,123565,1.338095,0.2629871,10,
638524920997241331,123576,1.303672,0.218864,10,
638524920997351334,123587,1.269648,0.1752524,10,
638524920997467444,123598,1.235682,0.1317148,10,
638524920997577461,123609,1.201252,0.08758211,10,
638524920997687449,123620,1.16734,0.04411364,10,
638524920997797461,123631,1.133233,0.000395298,10,
638524920997907458,123642,1.098786,-0.04375839,10,
638524920998017449,123654,1.065055,-0.08699465,10,
638524920998127450,123665,1.030573,-0.1311946,10,
638524920998237447,123676,0.9958202,-0.1757402,10,
638524920998347448,123687,0.9624586,-0.218503,10,
638524920998467560,123698,0.9280034,-0.2626677,10,
638524920998577568,123709,0.8937952,-0.3065157,10,
638524920998687566,123720,0.8600456,-0.3497763,10,
638524920998797563,123731,0.8252942,-0.3943205,10,
638524920998907593,123742,0.791463,-0.4376855,10,
638524920999017561,123753,0.7573984,-0.4813495,10,
638524920999127565,123765,0.7234264,-0.5248947,10,
638524920999247572,123776,0.6885213,-0.5696363,10,
638524920999347564,123787,0.6532815,-0.6148067,10,
638524920999456577,123798,0.6209269,-0.6562786,10,
638524920999576569,123809,0.5866086,-0.7002678,10,
638524920999686562,123820,0.5523391,-0.7441945,10,
638524920999796563,123831,0.518376,-0.7877283,10,
638524920999906574,123842,0.4838494,-0.8319845,10,
638524921000016560,123853,0.4501047,-0.8752384,10,
638524921000126571,123865,0.4158632,-0.9191294,10,
638524921000236560,123876,0.3812204,-0.9635344,10,
638524921000346552,123887,0.3473068,-1.007005,10,
638524921000456891,123898,0.3132797,-1.050621,10,
638524921000576896,123909,0.2791164,-1.094411,10,
638524921000686906,123920,0.2444013,-1.138909,10,
638524921000796886,123931,0.2108758,-1.181882,10,
638524921000906943,123942,0.1766655,-1.225733,10,
638524921001016879,123953,0.142774,-1.269175,10,
