time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638520713736672304,45528,0,5,10,
638520713736732320,45534,0.0861283,4.985433,10,
638520713736792314,45541,0.1151329,4.980527,10,
638520713736902311,45552,0.1470235,4.975134,10,
638520713737012425,45563,0.202119,4.965816,10,
638520713737132428,45574,0.2564824,4.956621,10,
638520713737242436,45585,0.3118323,4.947259,10,
638520713737362440,45598,0.3677127,4.937808,10,
638520713737472427,45608,0.4282352,4.927572,10,
638520713737562430,45618,0.4813316,4.918591,10,
638520713737682444,45629,0.5283321,4.910642,10,
638520713737792447,45640,0.584248,4.901185,10,
638520713737902430,45652,0.6393677,4.891862,10,
638520713738020849,45663,0.6941822,4.882591,10,
638520713738120850,45673,0.7492216,4.873282,10,
638520713738240857,45685,0.8032025,4.864152,10,
638520713738350852,45696,0.8585701,4.854788,10,
638520713738460851,45707,0.9132022,4.845548,10,
638520713738570969,45718,0.968101,4.836263,10,
638520713738680964,45729,1.022625,4.827041,10,
638520713738790964,45740,1.077594,4.817744,10,
638520713738911085,45752,1.132404,4.808474,10,
638520713739010444,45762,1.188057,4.799061,10,
638520713739130442,45774,1.241669,4.789994,10,
638520713739240453,45785,1.296397,4.780737,10,
638520713739350446,45796,1.351187,4.771471,10,
638520713739455606,45807,1.407126,4.76201,10,
638520713739570799,45818,1.461036,4.752892,10,
638520713739680786,45829,1.516097,4.743579,10,
638520713739790776,45840,1.569858,4.734486,10,
638520713739910784,45852,1.62443,4.725256,10,
638520713740008375,45862,1.680503,4.715772,10,
638520713740128378,45874,1.734558,4.70663,10,
638520713740238386,45885,1.790967,4.697089,10,
638520713740348388,45896,1.845083,4.687936,10,
638520713740468485,45908,1.901309,4.678427,10,
638520713740578616,45919,1.956672,4.669063,10,
638520713740698614,45931,2.011788,4.659741,10,
638520713740808625,45941,2.070505,4.64981,10,
638520713740918616,45953,2.123639,4.640823,10,
638520713741028617,45964,2.179929,4.631302,10,
638520713741138632,45975,2.2356,4.621887,10,
638520713741258616,45987,2.290648,4.612576,10,
638520713741368608,45998,2.347165,4.603018,10,
638520713741489024,46009,2.402537,4.593653,10,
638520713741599032,46021,2.458537,4.584181,10,
638520713741709007,46032,2.514888,4.57465,10,
638520713741829028,46044,2.569343,4.56544,10,
638520713741939025,46055,2.627228,4.55565,10,
638520713742049017,46066,2.681335,4.546498,10,
638520713742159010,46077,2.736961,4.53709,10,
638520713742279013,46089,2.792927,4.527625,10,
638520713742399041,46101,2.849661,4.518029,10,
638520713742499032,46111,2.907532,4.508241,10,
638520713742605693,46122,2.95814,4.499682,10,
638520713742725692,46134,3.013925,4.490247,10,
638520713742835684,46144,3.07019,4.480731,10,
638520713742945684,46156,3.123474,4.471718,10,
638520713743055680,46166,3.178732,4.462372,10,
638520713743165690,46178,3.232549,4.45327,10,
638520713743275683,46189,3.28776,4.443932,10,
638520713743386291,46200,3.341439,4.434853,10,
638520713743500880,46211,3.396546,4.425533,10,
638520713743610996,46222,3.452691,4.416037,10,
