time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638549095956795620,488482,0,5,10,
638549095956855620,488488,0.03724834,4.926704,10,
638549095956945623,488497,0.05189261,4.897888,10,
638549095957055614,488507,0.07144405,4.859416,10,
638549095957165785,488518,0.09500382,4.813056,10,
638549095957270851,488529,0.1197565,4.764348,10,
638549095957390849,488541,0.1446928,4.715279,10,
638549095957495952,488551,0.1705862,4.664327,10,
638549095957605965,488562,0.1949488,4.616387,10,
638549095957715961,488574,0.2206875,4.56574,10,
638549095957825960,488584,0.2455153,4.516884,10,
638549095957945964,488596,0.2706424,4.46744,10,
638549095958065960,488608,0.2969447,4.415684,10,
638549095958166160,488619,0.3240704,4.362307,10,
638549095958266438,488629,0.3481317,4.31496,10,
638549095958386437,488640,0.3711523,4.269661,10,
638549095958491537,488651,0.396255,4.220265,10,
638549095958601536,488662,0.4212914,4.170999,10,
638549095958721542,488674,0.4467089,4.120984,10,
638549095958821531,488684,0.4720147,4.071188,10,
638549095958941535,488696,0.4965751,4.022859,10,
638549095959056603,488707,0.5225233,3.971799,10,
638549095959156792,488718,0.5487567,3.920178,10,
638549095959266801,488729,0.5723013,3.873848,10,
638549095959386796,488740,0.5973965,3.824466,10,
638549095959496802,488751,0.6232378,3.773617,10,
638549095959606806,488762,0.6476803,3.72552,10,
638549095959721904,488774,0.6731719,3.675359,10,
638549095959831900,488785,0.6985849,3.625352,10,
638549095959941888,488796,0.7237971,3.57574,10,
638549095960051897,488807,0.7485271,3.527077,10,
638549095960161897,488818,0.7740103,3.476933,10,
638549095960271890,488829,0.7988082,3.428136,10,
638549095960391895,488840,0.8241666,3.378237,10,
638549095960492095,488851,0.8497834,3.327829,10,
638549095960612096,488863,0.8750575,3.278096,10,
638549095960722103,488874,0.9004696,3.228091,10,
638549095960832104,488885,0.9268337,3.176213,10,
638549095960952095,488897,0.9518693,3.126949,10,
638549095961062092,488908,0.9774979,3.076518,10,
638549095961172090,488919,1.004039,3.02429,10,
638549095961282095,488930,1.028084,2.976976,10,
638549095961402085,488942,1.054118,2.925747,10,
638549095961507162,488953,1.080067,2.874686,10,
638549095961627153,488964,1.105162,2.825306,10,
638549095961742274,488976,1.130771,2.774914,10,
638549095961852284,488987,1.157318,2.722674,10,
638549095961962278,488998,1.182019,2.674068,10,
638549095962082279,489010,1.207336,2.624251,10,
638549095962182266,489020,1.233587,2.572596,10,
638549095962302277,489032,1.257826,2.5249,10,
638549095962412274,489043,1.283454,2.474469,10,
638549095962517404,489054,1.308911,2.424376,10,
638549095962627393,489065,1.333538,2.375916,10,
638549095962747407,489076,1.358971,2.32587,10,
638549095962857396,489087,1.384586,2.275467,10,
638549095962962491,489098,1.409111,2.227206,10,
638549095963082490,489110,1.434637,2.176977,10,
638549095963192493,489120,1.460087,2.126899,10,
638549095963302493,489131,1.484548,2.078764,10,
638549095963412500,489143,1.509758,2.029157,10,
638549095963517629,489154,1.535104,1.979283,10,
638549095963627627,489165,1.560023,1.930248,10,
638549095963747607,489176,1.585339,1.880431,10,
638549095963857621,489188,1.610929,1.830077,10,
638549095963962725,489198,1.636113,1.780521,10,
638549095964082727,489210,1.661205,1.731145,10,
638549095964182729,489220,1.686588,1.681198,10,
638549095964302720,489232,1.71107,1.633023,10,
638549095964412723,489243,1.736588,1.58281,10,
638549095964517817,489254,1.762199,1.532413,10,
638549095964627817,489265,1.786349,1.484891,10,
638549095964747819,489276,1.811648,1.435111,10,
638549095964847818,489287,1.837777,1.383695,10,
638549095964962933,489298,1.86177,1.336481,10,
638549095965082939,489310,1.887285,1.286275,10,
638549095965182934,489320,1.913057,1.235562,10,
638549095965298025,489331,1.937554,1.187358,10,
638549095965408024,489343,1.962669,1.137937,10,
638549095965518027,489354,1.988364,1.087375,10,
638549095965628030,489365,2.012777,1.039337,10,
638549095965748017,489376,2.038195,0.9893208,10,
638549095965848015,489387,2.063783,0.9389701,10,
638549095965968028,489398,2.088227,0.8908701,10,
638549095966078021,489409,2.113905,0.8403411,10,
638549095966183131,489420,2.139027,0.7909079,10,
638549095966298207,489431,2.163873,0.7420158,10,
638549095966413335,489443,2.189183,0.6922121,10,
638549095966518452,489454,2.214973,0.6414638,10,
638549095966628454,489465,2.239486,0.5932283,10,
638549095966748449,489477,2.264487,0.5440335,10,
638549095966848455,489487,2.29116,0.4915471,10,
638549095966968454,489499,2.314791,0.4450464,10,
638549095967078451,489510,2.341389,0.3927073,10,
638549095967188462,489521,2.365974,0.3443313,10,
638549095967298460,489532,2.39101,0.2950664,10,
638549095967408451,489543,2.416224,0.2454495,10,
638549095967518457,489554,2.441644,0.1954303,10,
638549095967628472,489565,2.466108,0.1472902,10,
638549095967748457,489576,2.491153,0.0980072,10,
638549095967848451,489587,2.517234,0.04668808,10,
638549095967963911,489598,2.541101,-0.0002765656,10,
638549095968073906,489609,2.566328,-0.04991865,10,
638549095968183916,489620,2.592205,-0.1008387,10,
638549095968293941,489632,2.616769,-0.1491737,10,
638549095968413907,489643,2.642339,-0.1994896,10,
638549095968517149,489654,2.667641,-0.2492771,10,
638549095968627166,489665,2.692274,-0.297749,10,
638549095968745907,489676,2.717256,-0.3469076,10,
638549095968852443,489687,2.742871,-0.3973126,10,
638549095968962447,489698,2.768079,-0.4469156,10,
638549095969072430,489709,2.79304,-0.4960332,10,
638549095969182434,489720,2.81868,-0.5464859,10,
638549095969297529,489731,2.84327,-0.594873,10,
638549095969407525,489743,2.868292,-0.6441102,10,
638549095969516498,489753,2.893837,-0.6943769,10,
638549095969626499,489765,2.918435,-0.7427788,10,
