time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638549105336526425,1426454,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.86475,-15.25932,18.03258,26.19178,20.37183,18.03258,16.4663,4.335428,18.03258,
638549105336636660,1426465,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.81674,-15.23206,18.00035,26.14498,20.33542,18.00035,16.43688,4.327681,18.00035,
638549105336756661,1426477,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.7664,-15.20346,17.96656,26.0959,20.29725,17.96656,16.40602,4.319556,17.96656,
638549105336856667,1426488,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.71505,-15.17429,17.93209,26.04583,20.25831,17.93209,16.37455,4.31127,17.93209,
638549105336976666,1426499,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.66749,-15.14728,17.90017,25.99947,20.22225,17.90017,16.3454,4.303595,17.90017,
638549105337086665,1426510,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.61605,-15.11806,17.86564,25.94931,20.18324,17.86564,16.31387,4.295293,17.86564,
638549105337196670,1426521,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.56615,-15.08972,17.83215,25.90067,20.1454,17.83215,16.28328,4.287241,17.83215,
638549105337306668,1426532,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.51751,-15.06209,17.7995,25.85324,20.10851,17.7995,16.25347,4.27939,17.7995,
638549105337416667,1426543,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.4674,-15.03362,17.76586,25.80439,20.07051,17.76586,16.22275,4.271304,17.76586,
638549105337526661,1426554,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.41825,-15.00571,17.73287,25.75647,20.03324,17.73287,16.19263,4.263372,17.73287,
638549105337641789,1426565,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.36961,-14.97808,17.70022,25.70905,19.99636,17.70022,16.16282,4.255523,17.70022,
638549105337751786,1426577,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.31924,-14.94946,17.66641,25.65993,19.95816,17.66641,16.13194,4.247393,17.66641,
638549105337861779,1426587,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.2681,-14.92042,17.63208,25.61007,19.91938,17.63208,16.10059,4.23914,17.63208,
638549105337971788,1426599,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.22079,-14.89355,17.60033,25.56395,19.8835,17.60033,16.0716,4.231506,17.60033,
638549105338081787,1426610,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.16972,-14.86454,17.56605,25.51416,19.84478,17.56605,16.0403,4.223265,17.56605,
638549105338196897,1426621,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.11948,-14.836,17.53233,25.46519,19.80668,17.53233,16.0095,4.215158,17.53233,
638549105338296887,1426632,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.07018,-14.808,17.49923,25.41712,19.76929,17.49923,15.97928,4.207201,17.49923,
638549105338416884,1426644,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-26.02214,-14.78071,17.46699,25.37028,19.73286,17.46699,15.94984,4.199448,17.46699,
638549105338526894,1426654,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.9695,-14.75081,17.43165,25.31896,19.69295,17.43165,15.91757,4.190953,17.43165,
638549105338632021,1426665,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.92303,-14.72441,17.40046,25.27365,19.65771,17.40046,15.88909,4.183453,17.40046,
638549105338752021,1426677,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.87234,-14.69562,17.36644,25.22423,19.61927,17.36644,15.85802,4.175273,17.36644,
638549105338862025,1426687,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.82195,-14.667,17.33261,25.1751,19.58106,17.33261,15.82714,4.167141,17.33261,
638549105338972021,1426699,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.77411,-14.63982,17.3005,25.12846,19.54478,17.3005,15.79781,4.15942,17.3005,
638549105339092011,1426711,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.72331,-14.61097,17.26641,25.07894,19.50626,17.26641,15.76668,4.151223,17.26641,
638549105339197120,1426721,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.67087,-14.58118,17.2312,25.02781,19.46649,17.2312,15.73453,4.14276,17.2312,
638549105339307118,1426732,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.62415,-14.55465,17.19985,24.98226,19.43107,17.19985,15.7059,4.135221,17.19985,
638549105339417119,1426744,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.57459,-14.52649,17.16658,24.93394,19.39348,17.16658,15.67552,4.127223,17.16658,
638549105339527121,1426754,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.52382,-14.49766,17.1325,24.88444,19.35498,17.1325,15.6444,4.119029,17.1325,
638549105339632230,1426765,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.47501,-14.46993,17.09974,24.83686,19.31798,17.09974,15.61448,4.111153,17.09974,
638549105339752229,1426777,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.42597,-14.44208,17.06682,24.78905,19.28079,17.06682,15.58442,4.103239,17.06682,
638549105339852232,1426787,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.37583,-14.4136,17.03316,24.74016,19.24276,17.03316,15.55369,4.095146,17.03316,
638549105339972228,1426799,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.3273,-14.38603,17.00059,24.69285,19.20597,17.00059,15.52395,4.087316,17.00059,
638549105340092236,1426811,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.27585,-14.35681,16.96606,24.64269,19.16695,16.96606,15.49241,4.079012,16.96606,
638549105340197329,1426821,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.22444,-14.3276,16.93154,24.59256,19.12796,16.93154,15.4609,4.070714,16.93154,
638549105340307327,1426832,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.17561,-14.29987,16.89877,24.54496,19.09093,16.89877,15.43097,4.062835,16.89877,
638549105340427337,1426844,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.12699,-14.27225,16.86613,24.49755,19.05406,16.86613,15.40117,4.054988,16.86613,
638549105340527332,1426855,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.07522,-14.24285,16.83138,24.44708,19.0148,16.83138,15.36943,4.046634,16.83138,
638549105340632492,1426865,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-25.02627,-14.21504,16.79852,24.39935,18.97768,16.79852,15.33943,4.038734,16.79852,
638549105340747602,1426877,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.97924,-14.18833,16.76696,24.3535,18.94202,16.76696,15.31061,4.031145,16.76696,
638549105340857599,1426888,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.92805,-14.15925,16.7326,24.30359,18.9032,16.7326,15.27923,4.022884,16.7326,
638549105340967591,1426899,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.87964,-14.13176,16.70011,24.2564,18.8665,16.70011,15.24956,4.015072,16.70011,
638549105341087602,1426910,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.83057,-14.10389,16.66717,24.20856,18.82929,16.66717,15.21948,4.007154,16.66717,
638549105341187592,1426921,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.77844,-14.07428,16.63218,24.15774,18.78976,16.63218,15.18753,3.998742,16.63218,
638549105341297589,1426932,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.73066,-14.04714,16.60011,24.11115,18.75352,16.60011,15.15825,3.991031,16.60011,
638549105341417602,1426943,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.68211,-14.01956,16.56752,24.06382,18.71671,16.56752,15.12849,3.983196,16.56752,
638549105341519582,1426954,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.63091,-13.99048,16.53315,24.0139,18.67788,16.53315,15.09711,3.974933,16.53315,
638549105341629574,1426965,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.58232,-13.96288,16.50054,23.96653,18.64104,16.50054,15.06732,3.967092,16.50054,
638549105341749582,1426977,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.53285,-13.93478,16.46733,23.9183,18.60352,16.46733,15.037,3.959109,16.46733,
638549105341859593,1426988,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.48053,-13.90506,16.43221,23.86729,18.56385,16.43221,15.00493,3.950665,16.43221,
638549105341971357,1426999,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.43289,-13.878,16.40023,23.82084,18.52772,16.40023,14.97573,3.942976,16.40023,
638549105342081342,1427010,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.38298,-13.84965,16.36673,23.77218,18.48987,16.36673,14.94514,3.934923,16.36673,
638549105342191341,1427021,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.3337,-13.82166,16.33366,23.72414,18.45251,16.33366,14.91494,3.92697,16.33366,
638549105342301341,1427032,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.28495,-13.79397,16.30093,23.67661,18.41553,16.30093,14.88505,3.919102,16.30093,
638549105342416764,1427043,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.23501,-13.7656,16.26741,23.62791,18.37766,16.26741,14.85444,3.911042,16.26741,
638549105342526774,1427054,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.18327,-13.73621,16.23268,23.57747,18.33843,16.23268,14.82273,3.902692,16.23268,
638549105342636760,1427066,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.1354,-13.70902,16.20054,23.5308,18.30213,16.20054,14.79339,3.894967,16.20054,
638549105342756760,1427077,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.08419,-13.67993,16.16618,23.48088,18.2633,16.16618,14.762,3.886704,16.16618,
638549105342856770,1427087,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-24.0335,-13.65114,16.13215,23.43146,18.22486,16.13215,14.73093,3.878522,16.13215,
638549105342969661,1427099,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.98651,-13.62445,16.10061,23.38565,18.18923,16.10061,14.70213,3.87094,16.10061,
638549105343079678,1427110,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.93648,-13.59603,16.06702,23.33686,18.15128,16.06702,14.67146,3.862865,16.06702,
638549105343191321,1427121,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.88575,-13.56721,16.03297,23.28741,18.11281,16.03297,14.64037,3.854679,16.03297,
638549105343301314,1427132,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.83723,-13.53966,16.00041,23.24011,18.07603,16.00041,14.61063,3.84685,16.00041,
638549105343411334,1427143,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.78779,-13.51157,15.96722,23.19191,18.03853,15.96722,14.58033,3.838871,15.96722,
638549105343519326,1427154,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.73795,-13.48326,15.93377,23.14332,18.00074,15.93377,14.54978,3.830828,15.93377,
638549105343629203,1427165,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.68813,-13.45496,15.90033,23.09474,17.96296,15.90033,14.51924,3.822787,15.90033,
638549105343749208,1427176,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,-23.63939,-13.42728,15.86761,23.04723,17.926,15.86761,14.48937,3.814922,15.86761,
