time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524907389992883,207952,0,5,10,
638524907390052879,207959,0.08764328,4.985177,10,
638524907390112896,207964,0.1231939,4.979164,10,
638524907390212879,207974,0.1513594,4.9744,10,
638524907390322881,207985,0.2003299,4.966117,10,
638524907390432885,207997,0.2547939,4.956906,10,
638524907390542881,208008,0.3106427,4.94746,10,
638524907390652894,208019,0.3651679,4.938238,10,
638524907390772882,208030,0.4195496,4.92904,10,
638524907390882880,208041,0.4746219,4.919726,10,
638524907390992882,208052,0.5287699,4.910568,10,
638524907391102885,208064,0.5836377,4.901288,10,
638524907391212884,208074,0.6402768,4.891708,10,
638524907391322876,208085,0.6925958,4.88286,10,
638524907391432878,208096,0.7475513,4.873565,10,
638524907391542881,208108,0.8019754,4.86436,10,
638524907391652896,208119,0.8571098,4.855035,10,
638524907391762873,208130,0.9119076,4.845767,10,
638524907391872883,208141,0.9662686,4.836572,10,
638524907391982875,208152,1.021535,4.827225,10,
638524907392102882,208163,1.075801,4.818047,10,
638524907392212883,208174,1.13153,4.808621,10,
638524907392322878,208185,1.185755,4.799449,10,
638524907392432891,208196,1.239984,4.790277,10,
638524907392542878,208207,1.294957,4.78098,10,
638524907392652884,208219,1.349782,4.771707,10,
638524907392762877,208230,1.404982,4.762371,10,
638524907392872875,208241,1.458911,4.75325,10,
638524907392982882,208252,1.514142,4.743909,10,
638524907393102890,208263,1.568814,4.734662,10,
638524907393212884,208274,1.623204,4.725463,10,
638524907393322878,208285,1.678448,4.716119,10,
638524907393432882,208296,1.732867,4.706915,10,
638524907393542892,208308,1.787489,4.697677,10,
638524907393662886,208319,1.84373,4.688165,10,
638524907393772892,208330,1.899684,4.678701,10,
638524907393882876,208342,1.955428,4.669273,10,
638524907394002877,208353,2.011165,4.659846,10,
638524907394112886,208364,2.066958,4.65041,10,
638524907394222885,208376,2.122861,4.640954,10,
638524907394332883,208387,2.179081,4.631446,10,
638524907394452879,208399,2.234468,4.622078,10,
638524907394562880,208410,2.290827,4.612546,10,
638524907394672875,208421,2.346198,4.603181,10,
638524907394792885,208432,2.401666,4.5938,10,
638524907394902885,208444,2.457666,4.584328,10,
638524907395012877,208455,2.513634,4.574862,10,
638524907395132879,208466,2.569223,4.56546,10,
638524907395242903,208478,2.62537,4.555964,10,
638524907395352877,208489,2.681214,4.546519,10,
638524907395472879,208500,2.736667,4.53714,10,
638524907395582883,208512,2.792725,4.527658,10,
638524907395702893,208523,2.848713,4.518189,10,
638524907395812877,208534,2.905665,4.508556,10,
638524907395912889,208545,2.959044,4.499528,10,
638524907396032890,208556,3.013124,4.490382,10,
638524907396142889,208567,3.068228,4.481062,10,
638524907396252878,208578,3.122746,4.471841,10,
638524907396362886,208590,3.177569,4.462569,10,
638524907396472875,208600,3.233517,4.453106,10,
638524907396582878,208612,3.286662,4.444118,10,
638524907396692875,208623,3.341484,4.434846,10,
638524907396802884,208634,3.39642,4.425554,10,
638524907396912873,208645,3.451307,4.416271,10,
638524907397032885,208656,3.505915,4.407035,10,
638524907397142888,208667,3.561068,4.397707,10,
638524907397252881,208678,3.61508,4.388572,10,
638524907397362881,208689,3.670385,4.379218,10,
638524907397472883,208700,3.724961,4.369987,10,
638524907397582876,208712,3.77971,4.360728,10,
638524907397692889,208723,3.834416,4.351475,10,
638524907397812889,208734,3.889361,4.342182,10,
638524907397922878,208745,3.945341,4.332714,10,
638524907398032894,208756,3.999672,4.323525,10,
638524907398142887,208767,4.053814,4.314368,10,
638524907398252882,208778,4.108045,4.305196,10,
638524907398362875,208789,4.163475,4.295821,10,
638524907398472879,208800,4.217503,4.286683,10,
638524907398582878,208811,4.272193,4.277433,10,
638524907398692885,208823,4.32722,4.268126,10,
638524907398802879,208834,4.381884,4.258881,10,
638524907398912873,208845,4.436439,4.249654,10,
638524907399022881,208856,4.491554,4.240332,10,
638524907399142883,208867,4.546368,4.231061,10,
638524907399252898,208878,4.600858,4.221845,10,
638524907399362886,208889,4.656032,4.212513,10,
638524907399472889,208900,4.710753,4.203259,10,
638524907399582884,208911,4.764921,4.194097,10,
638524907399692876,208923,4.819884,4.184801,10,
638524907399802885,208934,4.875356,4.175419,10,
638524907399912876,208945,4.9291,4.166329,10,
638524907400032893,208956,4.984065,4.157032,10,
638524907400132874,208967,5.040548,4.147479,10,
638524907400252875,208978,5.093233,4.138568,10,
638524907400362883,208990,5.149209,4.129101,10,
638524907400472886,209001,5.204959,4.119672,10,
638524907400582885,209012,5.259664,4.11042,10,
638524907400692884,209022,5.313142,4.101375,10,
638524907400802883,209034,5.367592,4.092165,10,
638524907400912880,209045,5.42301,4.082792,10,
638524907401032888,209056,5.477204,4.073627,10,
638524907401142879,209067,5.532983,4.064192,10,
638524907401252881,209078,5.588933,4.054729,10,
638524907401362878,209089,5.641763,4.045794,10,
638524907401472890,209100,5.696645,4.036512,10,
638524907401582880,209111,5.750582,4.02739,10,
638524907401692892,209123,5.805617,4.018081,10,
638524907401802881,209134,5.860672,4.00877,10,
638524907401912881,209145,5.915215,3.999545,10,
638524907402032877,209156,5.970888,3.990128,10,
638524907402142888,209167,6.025928,3.980819,10,
638524907402252882,209178,6.079976,3.971678,10,
638524907402362891,209190,6.136323,3.962148,10,
638524907402472884,209200,6.191053,3.952892,10,
638524907402582885,209211,6.243415,3.944036,10,
638524907402692894,209222,6.298574,3.934706,10,
638524907402802883,209233,6.352937,3.925512,10,
638524907402912878,209245,6.407847,3.916224,10,
638524907403032884,209256,6.46274,3.90694,10,
638524907403142878,209267,6.518888,3.897444,10,
638524907403252892,209278,6.573125,3.888271,10,
638524907403362881,209289,6.627163,3.879131,10,
638524907403472887,209300,6.681692,3.869908,10,
638524907403582876,209311,6.736242,3.860682,10,
638524907403692882,209322,6.791325,3.851366,10,
638524907403802889,209333,6.845876,3.842139,10,
638524907403912873,209345,6.900558,3.832891,10,
638524907404022887,209356,6.955456,3.823606,10,
638524907404132887,209367,7.010629,3.814274,10,
638524907404252877,209378,7.065159,3.805052,10,
638524907404362895,209389,7.119802,3.79581,10,
638524907404472879,209400,7.174584,3.786544,10,
638524907404582880,209411,7.229336,3.777284,10,
638524907404692882,209422,7.28423,3.767999,10,
638524907404802885,209433,7.338593,3.758805,10,
638524907404912885,209444,7.393062,3.749593,10,
638524907405032895,209456,7.44802,3.740298,10,
638524907405132887,209467,7.503606,3.730896,10,
638524907405252878,209478,7.557776,3.721734,10,
638524907405362892,209489,7.612874,3.712415,10,
638524907405472885,209500,7.667452,3.703184,10,
638524907405582883,209511,7.721871,3.69398,10,
638524907405692878,209522,7.776685,3.68471,10,
638524907405802882,209533,7.831933,3.675365,10,
638524907405912883,209544,7.88618,3.66619,10,
638524907406032889,209556,7.941047,3.656911,10,
638524907406132887,209567,7.997433,3.647374,10,
638524907406252879,209578,8.050138,3.63846,10,
638524907406362887,209589,8.106304,3.62896,10,
638524907406472882,209600,8.160214,3.619842,10,
638524907406582877,209611,8.214509,3.610659,10,
638524907406692879,209622,8.269626,3.601337,10,
638524907406802879,209634,8.324972,3.591976,10,
638524907406912886,209644,8.378979,3.582842,10,
638524907407022902,209656,8.433899,3.573553,10,
638524907407142886,209667,8.488655,3.564292,10,
638524907407242884,209678,8.545098,3.554746,10,
638524907407352877,209689,8.598054,3.545789,10,
638524907407472881,209700,8.652667,3.536553,10,
638524907407582886,209711,8.707484,3.527281,10,
638524907407692880,209722,8.763392,3.517825,10,
638524907407802883,209733,8.81689,3.508777,10,
638524907407912883,209744,8.872248,3.499414,10,
638524907408022883,209756,8.926278,3.490276,10,
638524907408132877,209767,8.981664,3.480908,10,
638524907408242894,209778,9.036017,3.471715,10,
638524907408352885,209789,9.091102,3.462399,10,
638524907408462876,209800,9.145361,3.453222,10,
638524907408582878,209811,9.200092,3.443965,10,
638524907408692899,209823,9.255073,3.434666,10,
638524907408802892,209833,9.310832,3.425236,10,
638524907408912882,209844,9.364402,3.416175,10,
638524907409022880,209856,9.419086,3.406926,10,
638524907409132883,209867,9.47481,3.397501,10,
638524907409242888,209878,9.528683,3.38839,10,
638524907409352895,209889,9.583766,3.379073,10,
638524907409462875,209900,9.63838,3.369836,10,
638524907409582879,209911,9.692938,3.360609,10,
638524907409692886,209922,9.748149,3.351271,10,
638524907409802882,209933,9.802447,3.342087,10,
638524907409912879,209944,9.857505,3.332775,10,
638524907410032889,209956,9.912665,3.323446,10,
638524907410132886,209967,9.969333,3.313862,10,
638524907410242878,209978,10.02161,3.305019,10,
638524907410352881,209989,10.07685,3.295677,10,
