time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638520712857961342,26172,0,5,10,
638520712858021323,26178,0.09000426,4.984777,10,
638520712858071326,26183,0.1194229,4.979802,10,
638520712858191340,26195,0.1469904,4.975139,10,
638520712858321325,26208,0.2003802,4.966109,10,
638520712858421335,26217,0.2669138,4.954856,10,
638520712858521324,26227,0.3143964,4.946826,10,
638520712858631324,26239,0.3637184,4.938484,10,
638520712858741338,26250,0.4181883,4.929271,10,
638520712858851322,26261,0.472744,4.920044,10,
638520712858961333,26272,0.5276463,4.910758,10,
638520712859071323,26283,0.5818983,4.901582,10,
638520712859181324,26294,0.637903,4.89211,10,
638520712859291355,26305,0.6916196,4.883025,10,
638520712859401322,26316,0.7465618,4.873732,10,
638520712859511331,26327,0.8016302,4.864418,10,
638520712859631332,26339,0.8554484,4.855316,10,
638520712859741351,26350,0.9121974,4.845717,10,
638520712859851323,26361,0.9684125,4.83621,10,
638520712859961321,26372,1.02169,4.827199,10,
638520712860071321,26383,1.074126,4.81833,10,
638520712860181329,26394,1.13015,4.808855,10,
638520712860291323,26405,1.184334,4.79969,10,
638520712860401331,26416,1.238515,4.790526,10,
638520712860521327,26428,1.293938,4.781153,10,
638520712860631326,26439,1.350844,4.771528,10,
638520712860731321,26449,1.40406,4.762527,10,
638520712860851333,26460,1.457461,4.753496,10,
638520712860961324,26472,1.512205,4.744236,10,
638520712861071325,26483,1.56694,4.734979,10,
638520712861181318,26494,1.622285,4.725618,10,
638520712861291335,26505,1.67687,4.716386,10,
638520712861401323,26516,1.731971,4.707067,10,
638520712861521328,26527,1.786539,4.697838,10,
638520712861631322,26539,1.842271,4.688412,10,
638520712861741329,26550,1.898095,4.67897,10,
638520712861861327,26562,1.954615,4.669411,10,
638520712861971324,26573,2.010667,4.659931,10,
638520712862091334,26585,2.065724,4.650619,10,
638520712862201334,26595,2.12396,4.640769,10,
638520712862311331,26607,2.177844,4.631656,10,
638520712862421323,26618,2.233404,4.622259,10,
638520712862531326,26629,2.29044,4.612612,10,
638520712862651333,26641,2.344634,4.603446,10,
638520712862771332,26652,2.401865,4.593766,10,
638520712862881327,26664,2.458407,4.584203,10,
638520712862991329,26675,2.513907,4.574816,10,
638520712863101328,26686,2.56914,4.565475,10,
638520712863221324,26697,2.625198,4.555993,10,
638520712863331337,26709,2.680445,4.546649,10,
638520712863441341,26720,2.736119,4.537233,10,
638520712863561325,26732,2.792847,4.527638,10,
638520712863671337,26743,2.849116,4.518122,10,
638520712863781334,26754,2.906534,4.50841,10,
638520712863891344,26765,2.959975,4.499372,10,
638520712864011329,26776,3.014756,4.490107,10,
638520712864121349,26788,3.070198,4.48073,10,
638520712864231330,26799,3.124772,4.471499,10,
638520712864341338,26810,3.179245,4.462286,10,
638520712864451336,26821,3.233328,4.453139,10,
638520712864561333,26832,3.288997,4.443723,10,
638520712864671338,26843,3.34373,4.434466,10,
638520712864781331,26854,3.397948,4.425296,10,
638520712864891334,26865,3.452704,4.416035,10,
638520712865011334,26877,3.507988,4.406684,10,
638520712865111333,26887,3.564283,4.397163,10,
638520712865231327,26898,3.61624,4.388376,10,
638520712865342250,26910,3.671327,4.379059,10,
638520712865451322,26921,3.7263,4.369761,10,
638520712865561332,26932,3.780503,4.360593,10,
638520712865671333,26943,3.835447,4.351301,10,
638520712865781344,26954,3.890764,4.341945,10,
638520712865891328,26965,3.946919,4.332447,10,
638520712866001348,26976,3.999582,4.32354,10,
638520712866121328,26988,4.054846,4.314193,10,
638520712866221340,26998,4.110863,4.304719,10,
638520712866341334,27009,4.163945,4.295741,10,
638520712866451327,27020,4.2189,4.286447,10,
638520712866561321,27032,4.272987,4.277298,10,
638520712866671358,27043,4.328682,4.267879,10,
638520712866781326,27054,4.382261,4.258817,10,
638520712866891323,27065,4.437684,4.249443,10,
638520712867001335,27076,4.492279,4.240209,10,
638520712867111326,27087,4.546773,4.230992,10,
638520712867221328,27098,4.60166,4.221709,10,
638520712867341338,27110,4.656339,4.212461,10,
638520712867451330,27121,4.713311,4.202826,10,
638520712867561328,27132,4.7688,4.19344,10,
638520712867671331,27143,4.821422,4.18454,10,
638520712867781336,27154,4.876531,4.17522,10,
638520712867891323,27165,4.93017,4.166148,10,
638520712868001331,27176,4.984708,4.156923,10,
638520712868121332,27188,5.04038,4.147508,10,
