time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638520714457563093,117617,-9.560397,0.6689191,10,
638520714457623097,117623,-9.560397,0.6689191,10,
638520714457693090,117631,-9.560397,0.6689191,10,
638520714457803084,117642,-9.560397,0.6689191,10,
638520714457913084,117653,-9.560397,0.6689191,10,
638520714458023085,117664,-9.560397,0.6689191,10,
638520714458133084,117675,-9.560397,0.6689191,10,
638520714458253086,117686,-9.560397,0.6689191,10,
638520714458363102,117697,-9.560397,0.6689191,10,
638520714458473094,117708,-9.560397,0.6689191,10,
638520714458583104,117719,-9.560397,0.6689191,10,
638520714458693108,117731,-9.560397,0.6689191,10,
638520714458803092,117742,-9.560397,0.6689191,10,
638520714458933092,117754,-9.560397,0.6689191,10,
638520714459033085,117765,-9.560397,0.6689191,10,
638520714459133104,117775,-9.560397,0.6689191,10,
638520714459253088,117786,-9.560397,0.6689191,10,
638520714459363090,117797,-9.560397,0.6689191,10,
638520714459473080,117808,-9.560397,0.6689191,10,
638520714459583097,117819,-9.560397,0.6689191,10,
638520714459693095,117831,-9.560397,0.6689191,10,
638520714459803094,117841,-9.560397,0.6689191,10,
638520714459923096,117853,-9.560397,0.6689191,10,
638520714460023099,117864,-9.560397,0.6689191,10,
638520714460133086,117875,-9.560397,0.6689191,10,
638520714460243088,117886,-9.560397,0.6689191,10,
638520714460363087,117897,-9.560397,0.6689191,10,
638520714460473087,117908,-9.560397,0.6689191,10,
638520714460583101,117919,-9.560397,0.6689191,10,
638520714460693105,117931,-9.560397,0.6689191,10,
638520714460803087,117941,-9.560397,0.6689191,10,
638520714460913096,117953,-9.560397,0.6689191,10,
638520714461023105,117964,-9.560397,0.6689191,10,
638520714461133088,117975,-9.560397,0.6689191,10,
638520714461253105,117986,-9.560397,0.6689191,10,
638520714461363101,117998,-9.560397,0.6689191,10,
638520714461473085,118009,-9.560397,0.6689191,10,
638520714461593088,118020,-9.560397,0.6689191,10,
638520714461703088,118032,-9.560397,0.6689191,10,
638520714461813086,118043,-9.560397,0.6689191,10,
638520714461933109,118054,-9.560397,0.6689191,10,
638520714462043097,118065,-9.560397,0.6689191,10,
638520714462153106,118077,-9.560397,0.6689191,10,
638520714462273095,118088,-9.560397,0.6689191,10,
638520714462383097,118099,-9.560397,0.6689191,10,
638520714462493080,118111,-9.560397,0.6689191,10,
638520714462613091,118122,-9.560397,0.6689191,10,
638520714462723094,118133,-9.560397,0.6689191,10,
638520714462833116,118145,-9.560397,0.6689191,10,
638520714462953092,118156,-9.560397,0.6689191,10,
638520714463063092,118167,-9.560397,0.6689191,10,
638520714463173092,118178,-9.560397,0.6689191,10,
638520714463283089,118189,-9.560397,0.6689191,10,
638520714463403093,118201,-9.560397,0.6689191,10,
638520714463513104,118212,-9.560397,0.6689191,10,
638520714463623102,118223,-9.560397,0.6689191,10,
638520714463733109,118234,-9.560397,0.6689191,10,
638520714463843088,118245,-9.560397,0.6689191,10,
638520714463953086,118256,-9.560397,0.6689191,10,
638520714464073086,118268,-9.560397,0.6689191,10,
638520714464173756,118279,-9.560397,0.6689191,10,
638520714464283739,118289,-9.560397,0.6689191,10,
638520714464393753,118301,-9.560397,0.6689191,10,
638520714464513764,118312,-9.560397,0.6689191,10,
638520714464623757,118323,-9.560397,0.6689191,10,
638520714464733738,118334,-9.560397,0.6689191,10,
638520714464843752,118345,-9.560397,0.6689191,10,
638520714464953743,118356,-9.560397,0.6689191,10,
638520714465063742,118367,-9.560397,0.6689191,10,
638520714465173764,118378,-9.560397,0.6689191,10,
638520714465283741,118389,-9.560397,0.6689191,10,
638520714465393740,118400,-9.560397,0.6689191,10,
638520714465503742,118412,-9.560397,0.6689191,10,
638520714465613744,118423,-9.560397,0.6689191,10,
638520714465733738,118434,-9.560397,0.6689191,10,
638520714465843750,118445,-9.560397,0.6689191,10,
638520714465953743,118456,-9.560397,0.6689191,10,
638520714466063749,118467,-9.560397,0.6689191,10,
638520714466173746,118478,-9.560397,0.6689191,10,
638520714466283741,118490,-9.560397,0.6689191,10,
638520714466403749,118501,-9.560397,0.6689191,10,
638520714466503748,118512,-9.560397,0.6689191,10,
638520714466613736,118523,-9.560397,0.6689191,10,
638520714466733743,118534,-9.560397,0.6689191,10,
638520714466843750,118545,-9.560397,0.6689191,10,
638520714466953742,118556,-9.560397,0.6689191,10,
638520714467073746,118568,-9.560397,0.6689191,10,
638520714467173753,118579,-9.560397,0.6689191,10,
638520714467283752,118589,-9.560397,0.6689191,10,
638520714467403745,118601,-9.560397,0.6689191,10,
638520714467513766,118613,-9.560397,0.6689191,10,
638520714467613738,118622,-9.560397,0.6689191,10,
638520714467723742,118634,-9.560397,0.6689191,10,
638520714467833752,118645,-9.560397,0.6689191,10,
638520714467953743,118656,-9.560397,0.6689191,10,
638520714468063740,118667,-9.560397,0.6689191,10,
638520714468173753,118678,-9.560397,0.6689191,10,
638520714468283763,118690,-9.560397,0.6689191,10,
638520714468393748,118700,-9.560397,0.6689191,10,
638520714468503760,118711,-9.560397,0.6689191,10,
638520714468613741,118723,-9.560397,0.6689191,10,
638520714468723741,118734,-9.560397,0.6689191,10,
638520714468843749,118745,-9.560397,0.6689191,10,
638520714468953743,118756,-9.560397,0.6689191,10,
638520714469063752,118767,-9.560397,0.6689191,10,
638520714469173750,118778,-9.560397,0.6689191,10,
638520714469283739,118789,-9.560397,0.6689191,10,
638520714469393748,118801,-9.560397,0.6689191,10,
638520714469503750,118811,-9.560397,0.6689191,10,
638520714469613741,118823,-9.560397,0.6689191,10,
638520714469723738,118834,-9.560397,0.6689191,10,
638520714469833776,118845,-9.560397,0.6689191,10,
638520714469953759,118856,-9.560397,0.6689191,10,
638520714470063737,118867,-9.560397,0.6689191,10,
638520714470175262,118878,-9.560397,0.6689191,10,
638520714470283731,118889,-9.560397,0.6689191,10,
638520714470393756,118900,-9.560397,0.6689191,10,
638520714470513746,118912,-9.560397,0.6689191,10,
638520714470613740,118923,-9.560397,0.6689191,10,
638520714470723754,118934,-9.560397,0.6689191,10,
638520714470843766,118945,-9.560397,0.6689191,10,
638520714470949320,118956,-9.560397,0.6689191,10,
638520714471059324,118967,-9.560397,0.6689191,10,
638520714471169339,118978,-9.560397,0.6689191,10,
638520714471279325,118989,-9.560397,0.6689191,10,
638520714471389319,119000,-9.560397,0.6689191,10,
638520714471509327,119012,-9.560397,0.6689191,10,
638520714471619441,119023,-9.560397,0.6689191,10,
638520714471722236,119034,-9.560397,0.6689191,10,
638520714471842237,119045,-9.560397,0.6689191,10,
638520714471947439,119056,-9.560397,0.6689191,10,
638520714472057428,119067,-9.560397,0.6689191,10,
638520714472167440,119078,-9.560397,0.6689191,10,
638520714472277426,119089,-9.560397,0.6689191,10,
638520714472397423,119100,-9.560397,0.6689191,10,
638520714472507431,119111,-9.560397,0.6689191,10,
638520714472617561,119123,-9.560397,0.6689191,10,
638520714472731635,119134,-9.560397,0.6689191,10,
638520714472841646,119145,-9.560397,0.6689191,10,
638520714472946867,119156,-9.560397,0.6689191,10,
638520714473056869,119167,-9.560397,0.6689191,10,
638520714473166885,119178,-9.560397,0.6689191,10,
638520714473276869,119189,-9.560397,0.6689191,10,
638520714473386868,119200,-9.560397,0.6689191,10,
638520714473506883,119212,-9.560397,0.6689191,10,
638520714473617134,119222,-9.560397,0.6689191,10,
638520714473720554,119233,-9.560397,0.6689191,10,
638520714473840567,119245,-9.560397,0.6689191,10,
638520714473945761,119256,-9.560397,0.6689191,10,
638520714474055767,119267,-9.560397,0.6689191,10,
638520714474175771,119279,-9.560397,0.6689191,10,
638520714474275897,119289,-9.560397,0.6689191,10,
638520714474395888,119300,-9.560397,0.6689191,10,
638520714474505904,119312,-9.560397,0.6689191,10,
638520714474615999,119322,-9.560397,0.6689191,10,
638520714474726009,119334,-9.560397,0.6689191,10,
638520714474836012,119345,-9.560397,0.6689191,10,
638520714474945995,119356,-9.560397,0.6689191,10,
638520714475056001,119367,-9.560397,0.6689191,10,
638520714475166010,119378,-9.560397,0.6689191,10,
638520714475276024,119389,-9.560397,0.6689191,10,
638520714475385994,119400,-9.560397,0.6689191,10,
638520714475506006,119412,-9.560397,0.6689191,10,
638520714475612378,119422,-9.560397,0.6689191,10,
638520714475722884,119433,-9.560397,0.6689191,10,
638520714475832878,119445,-9.560397,0.6689191,10,
638520714475942879,119456,-9.560397,0.6689191,10,
638520714476052878,119467,-9.560397,0.6689191,10,
638520714476162873,119478,-9.560397,0.6689191,10,
638520714476282883,119489,-9.560397,0.6689191,10,
638520714476392878,119500,-9.560397,0.6689191,10,
638520714476502888,119511,-9.560397,0.6689191,10,
638520714476612874,119522,-9.560397,0.6689191,10,
638520714476722878,119533,-9.560397,0.6689191,10,
638520714476842975,119545,-9.560397,0.6689191,10,
638520714476942906,119556,-9.560397,0.6689191,10,
638520714477052906,119567,-9.560397,0.6689191,10,
638520714477172908,119578,-9.560397,0.6689191,10,
638520714477272902,119589,-9.560397,0.6689191,10,
638520714477392901,119600,-9.560397,0.6689191,10,
638520714477512906,119612,-9.560397,0.6689191,10,
638520714477612909,119622,-9.560397,0.6689191,10,
638520714477722903,119634,-9.560397,0.6689191,10,
