time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638520715909136539,262775,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.96972,-5.859403,20,26.99637,24.39836,20,13.51696,-13.67785,20,
638520715909196539,262781,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.90224,-5.844177,19.94803,26.92623,24.33496,19.94803,13.48184,-13.64231,19.94803,
638520715909256538,262787,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.87935,-5.839014,19.93041,26.90243,24.31346,19.93041,13.46992,-13.63026,19.93041,
638520715909386540,262800,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.85327,-5.833128,19.91032,26.87532,24.28895,19.91032,13.45635,-13.61652,19.91032,
638520715909486645,262810,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.80375,-5.821955,19.87218,26.82384,24.24243,19.87218,13.43057,-13.59044,19.87218,
638520715909596640,262820,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.76289,-5.812737,19.84072,26.78137,24.20404,19.84072,13.40931,-13.56892,19.84072,
638520715909706649,262832,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.72489,-5.804163,19.81145,26.74187,24.16834,19.81145,13.38953,-13.5489,19.81145,
638520715909813306,262843,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.68049,-5.794145,19.77725,26.69571,24.12663,19.77725,13.36642,-13.52551,19.77725,
638520715909923304,262854,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.63731,-5.784403,19.744,26.65082,24.08606,19.744,13.34394,-13.50277,19.744,
638520715910043318,262865,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.59385,-5.774597,19.71053,26.60564,24.04523,19.71053,13.32132,-13.47988,19.71053,
638520715910153314,262876,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.5491,-5.764501,19.67607,26.55912,24.00319,19.67607,13.29803,-13.45631,19.67607,
638520715910263299,262887,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.5074,-5.755092,19.64396,26.51578,23.96401,19.64396,13.27633,-13.43435,19.64396,
638520715910373320,262898,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.46361,-5.745211,19.61023,26.47025,23.92287,19.61023,13.25353,-13.41128,19.61023,
638520715910488762,262910,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.42098,-5.735593,19.5774,26.42594,23.88282,19.5774,13.23134,-13.38883,19.5774,
638520715910588759,262920,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.37655,-5.72557,19.54318,26.37976,23.84108,19.54318,13.20822,-13.36543,19.54318,
638520715910708781,262932,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.33482,-5.716153,19.51104,26.33637,23.80187,19.51104,13.1865,-13.34345,19.51104,
638520715910818763,262943,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.29098,-5.706262,19.47728,26.29079,23.76068,19.47728,13.16368,-13.32036,19.47728,
638520715910925033,262954,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.24773,-5.696503,19.44397,26.24583,23.72005,19.44397,13.14117,-13.29758,19.44397,
638520715911035036,262965,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.20445,-5.686739,19.41064,26.20084,23.67939,19.41064,13.11864,-13.27479,19.41064,
638520715911145034,262976,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.16173,-5.677101,19.37774,26.15644,23.63926,19.37774,13.09641,-13.25229,19.37774,
638520715911265035,262987,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.11825,-5.667291,19.34426,26.11124,23.59841,19.34426,13.07378,-13.22939,19.34426,
638520715911375041,262998,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.07435,-5.657385,19.31045,26.0656,23.55717,19.31045,13.05093,-13.20626,19.31045,
638520715911485661,263009,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-25.03146,-5.647708,19.27742,26.02102,23.51687,19.27742,13.02861,-13.18368,19.27742,
638520715911595645,263021,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.98867,-5.638052,19.24446,25.97653,23.47667,19.24446,13.00633,-13.16113,19.24446,
638520715911705654,263032,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.94457,-5.628104,19.2105,25.93069,23.43524,19.2105,12.98339,-13.13791,19.2105,
638520715911815770,263043,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.90158,-5.618403,19.17739,25.886,23.39485,19.17739,12.96101,-13.11526,19.17739,
638520715911925759,263054,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.85869,-5.608727,19.14436,25.84142,23.35455,19.14436,12.93868,-13.09268,19.14436,
638520715912035764,263065,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.81571,-5.599029,19.11126,25.79673,23.31417,19.11126,12.91631,-13.07004,19.11126,
638520715912145772,263076,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.77147,-5.589049,19.07719,25.75075,23.27262,19.07719,12.89329,-13.04674,19.07719,
638520715912255763,263087,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.72886,-5.579434,19.04438,25.70646,23.23258,19.04438,12.87111,-13.0243,19.04438,
638520715912375756,263098,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.68611,-5.569788,19.01145,25.66201,23.19241,19.01145,12.84886,-13.00178,19.01145,
638520715912481164,263109,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.64131,-5.559682,18.97695,25.61545,23.15033,18.97695,12.82554,-12.97819,18.97695,
638520715912591154,263120,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.59844,-5.550009,18.94394,25.57088,23.11005,18.94394,12.80323,-12.95561,18.94394,
638520715912711163,263132,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.5558,-5.540387,18.9111,25.52655,23.06999,18.9111,12.78103,-12.93315,18.9111,
638520715912821296,263143,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.51135,-5.530358,18.87686,25.48034,23.02823,18.87686,12.7579,-12.90973,18.87686,
638520715912937323,263155,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.46745,-5.520454,18.84306,25.43471,22.98699,18.84306,12.73505,-12.88661,18.84306,
638520715913047320,263166,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.42291,-5.510405,18.80876,25.38841,22.94514,18.80876,12.71187,-12.86315,18.80876,
638520715913157341,263177,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.37938,-5.500584,18.77524,25.34316,22.90425,18.77524,12.68921,-12.84023,18.77524,
638520715913277319,263189,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.33545,-5.490671,18.7414,25.29749,22.86297,18.7414,12.66635,-12.81709,18.7414,
638520715913387328,263200,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.29059,-5.480549,18.70685,25.25086,22.82083,18.70685,12.643,-12.79346,18.70685,
638520715913497323,263211,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.24741,-5.470808,18.6736,25.20597,22.78026,18.6736,12.62052,-12.77072,18.6736,
638520715913617324,263222,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.2036,-5.460923,18.63986,25.16043,22.73911,18.63986,12.59772,-12.74765,18.63986,
638520715913727318,263234,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.15907,-5.450876,18.60557,25.11415,22.69727,18.60557,12.57454,-12.7242,18.60557,
638520715913837324,263245,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.11497,-5.440924,18.5716,25.06829,22.65583,18.5716,12.55159,-12.70096,18.5716,
638520715913953209,263256,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.07151,-5.431118,18.53813,25.02312,22.615,18.53813,12.52897,-12.67807,18.53813,
638520715914063180,263267,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-24.02691,-5.421056,18.50379,24.97676,22.5731,18.50379,12.50575,-12.65458,18.50379,
638520715914173199,263279,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.98297,-5.411142,18.46995,24.93108,22.53182,18.46995,12.48289,-12.63144,18.46995,
638520715914293185,263290,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.93858,-5.401127,18.43576,24.88493,22.49012,18.43576,12.45978,-12.60806,18.43576,
638520715914403179,263301,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.89462,-5.391207,18.4019,24.83923,22.44881,18.4019,12.4369,-12.58491,18.4019,
638520715914513289,263313,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.85092,-5.381349,18.36826,24.79381,22.40776,18.36826,12.41416,-12.56189,18.36826,
638520715914633299,263324,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.80647,-5.371317,18.33402,24.74759,22.36599,18.33402,12.39102,-12.53848,18.33402,
638520715914743298,263335,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.76268,-5.361439,18.3003,24.70208,22.32486,18.3003,12.36823,-12.51542,18.3003,
638520715914859989,263347,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.71772,-5.351294,18.26567,24.65534,22.28262,18.26567,12.34482,-12.49174,18.26567,
638520715914969990,263358,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.67427,-5.34149,18.23221,24.61017,22.24179,18.23221,12.32221,-12.46885,18.23221,
638520715915080012,263369,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.63152,-5.331846,18.19929,24.56573,22.20164,18.19929,12.29996,-12.44634,18.19929,
638520715915189999,263380,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.58835,-5.322106,18.16604,24.52086,22.16108,18.16604,12.27749,-12.4236,18.16604,
638520715915300000,263391,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.54459,-5.312232,18.13234,24.47536,22.11996,18.13234,12.25471,-12.40055,18.13234,
638520715915410004,263402,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.50131,-5.302466,18.09901,24.43037,22.0793,18.09901,12.23218,-12.37775,18.09901,
638520715915520496,263413,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.45731,-5.29254,18.06512,24.38463,22.03797,18.06512,12.20928,-12.35458,18.06512,
638520715915630481,263424,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.41576,-5.283165,18.03312,24.34144,21.99893,18.03312,12.18766,-12.3327,18.03312,
638520715915740506,263435,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.37283,-5.273478,18.00006,24.29681,21.95859,18.00006,12.16531,-12.31008,18.00006,
638520715915855961,263447,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.32885,-5.263556,17.96619,24.25109,21.91728,17.96619,12.14242,-12.28692,17.96619,
638520715915966594,263458,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.28492,-5.253643,17.93236,24.20542,21.876,17.93236,12.11956,-12.26378,17.93236,
638520715916075953,263469,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.24255,-5.244085,17.89973,24.16139,21.8362,17.89973,12.09751,-12.24147,17.89973,
638520715916185951,263480,16.02249,0.3611731,18.268,16.47737,25.51203,16.56779,1.885945,6.16603,4.174391,-23.19861,-5.23417,17.86589,24.11571,21.79492,17.86589,12.07464,-12.21832,17.86589,
