time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638549104270334776,1319835,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.942479,6.497548,18.13404,31.18351,19.04821,18.13404,13.6584,15.15441,18.13404,
638549104270449904,1319847,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.924273,6.48565,18.10083,31.12641,19.01332,18.10083,13.63339,15.12666,18.10083,
638549104270559902,1319858,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.905795,6.473575,18.06713,31.06846,18.97793,18.06713,13.60801,15.0985,18.06713,
638549104270674991,1319869,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.887318,6.461499,18.03343,31.0105,18.94253,18.03343,13.58262,15.07034,18.03343,
638549104270784995,1319880,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.869257,6.449696,18.00049,30.95386,18.90792,18.00049,13.55781,15.04281,18.00049,
638549104270894981,1319891,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.851022,6.437779,17.96723,30.89667,18.87299,17.96723,13.53276,15.01501,17.96723,
638549104271004992,1319902,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.832814,6.42588,17.93402,30.83956,18.83811,17.93402,13.50775,14.98726,17.93402,
638549104271114979,1319914,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.81447,6.413892,17.90057,30.78203,18.80296,17.90057,13.48255,14.9593,17.90057,
638549104271224988,1319925,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.796002,6.401823,17.86688,30.7241,18.76758,17.86688,13.45717,14.93115,17.86688,
638549104271334985,1319935,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.777561,6.389771,17.83325,30.66627,18.73225,17.83325,13.43184,14.90304,17.83325,
638549104271450116,1319947,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.759925,6.378246,17.80108,30.61095,18.69846,17.80108,13.40761,14.87616,17.80108,
638549104271560120,1319958,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.741267,6.366053,17.76705,30.55243,18.66271,17.76705,13.38198,14.84772,17.76705,
638549104271665323,1319969,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.723028,6.354133,17.73378,30.49523,18.62777,17.73378,13.35693,14.81992,17.73378,
638549104271785214,1319980,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.705084,6.342406,17.70106,30.43895,18.59339,17.70106,13.33228,14.79257,17.70106,
638549104271890298,1319991,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.686276,6.330115,17.66675,30.37996,18.55736,17.66675,13.30644,14.76391,17.66675,
638549104272010294,1320002,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.668377,6.318418,17.63411,30.32382,18.52307,17.63411,13.28185,14.73662,17.63411,
638549104272120301,1320014,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.650062,6.306448,17.6007,30.26638,18.48798,17.6007,13.25669,14.70871,17.6007,
638549104272230296,1320025,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.631672,6.29443,17.56716,30.2087,18.45274,17.56716,13.23143,14.68068,17.56716,
638549104272340299,1320035,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.613375,6.282473,17.53379,30.15131,18.41769,17.53379,13.20629,14.65279,17.53379,
638549104272450299,1320047,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.595524,6.270807,17.50123,30.09532,18.38349,17.50123,13.18177,14.62558,17.50123,
638549104272560302,1320058,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.576898,6.258635,17.46726,30.03691,18.34781,17.46726,13.15618,14.59719,17.46726,
638549104272675414,1320069,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.558381,6.246534,17.43349,29.97883,18.31233,17.43349,13.13074,14.56897,17.43349,
638549104272785394,1320080,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.540578,6.2349,17.40102,29.92299,18.27822,17.40102,13.10629,14.54183,17.40102,
