time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638549097817403587,674542,-3.148761,-8.681644,10,
638549097817463600,674548,-3.148761,-8.681644,10,
638549097817543588,674556,-3.148761,-8.681644,10,
638549097817658687,674567,-3.148761,-8.681644,10,
638549097817773765,674579,-3.148761,-8.681644,10,
638549097817883775,674590,-3.148761,-8.681644,10,
638549097818003776,674602,-3.148761,-8.681644,10,
638549097818103763,674613,-3.148761,-8.681644,10,
638549097818203778,674623,-3.148761,-8.681644,10,
638549097818323771,674634,-3.148761,-8.681644,10,
638549097818433764,674645,-3.148761,-8.681644,10,
638549097818543766,674657,-3.148761,-8.681644,10,
638549097818653774,674667,-3.148761,-8.681644,10,
638549097818763771,674678,-3.148761,-8.681644,10,
638549097818878846,674690,-3.148761,-8.681644,10,
638549097818988850,674700,-3.148761,-8.681644,10,
638549097819098849,674712,-3.148761,-8.681644,10,
638549097819218854,674723,-3.148761,-8.681644,10,
638549097819318857,674734,-3.148761,-8.681644,10,
638549097819428846,674745,-3.148761,-8.681644,10,
638549097819548848,674757,-3.148761,-8.681644,10,
638549097819648862,674767,-3.148761,-8.681644,10,
638549097819768847,674779,-3.148761,-8.681644,10,
638549097819878851,674789,-3.148761,-8.681644,10,
638549097819988857,674800,-3.148761,-8.681644,10,
638549097820098858,674812,-3.148761,-8.681644,10,
638549097820208864,674823,-3.148761,-8.681644,10,
638549097820318858,674834,-3.148761,-8.681644,10,
638549097820428847,674845,-3.148761,-8.681644,10,
638549097820548848,674856,-3.148761,-8.681644,10,
638549097820658855,674867,-3.148761,-8.681644,10,
638549097820768856,674878,-3.148761,-8.681644,10,
638549097820878846,674889,-3.148761,-8.681644,10,
638549097820988862,674901,-3.148761,-8.681644,10,
638549097821098855,674912,-3.148761,-8.681644,10,
638549097821214198,674924,-3.148761,-8.681644,10,
638549097821324191,674934,-3.148761,-8.681644,10,
638549097821444201,674946,-3.148761,-8.681644,10,
638549097821554214,674957,-3.148761,-8.681644,10,
638549097821664211,674968,-3.148761,-8.681644,10,
638549097821784200,674980,-3.148761,-8.681644,10,
638549097821899297,674992,-3.148761,-8.681644,10,
638549097821999300,675002,-3.148761,-8.681644,10,
638549097822119297,675014,-3.148761,-8.681644,10,
638549097822229298,675025,-3.148761,-8.681644,10,
638549097822339289,675036,-3.148761,-8.681644,10,
638549097822459287,675048,-3.148761,-8.681644,10,
638549097822579295,675059,-3.148761,-8.681644,10,
638549097822679284,675070,-3.148761,-8.681644,10,
638549097822799778,675081,-3.148761,-8.681644,10,
638549097822909772,675092,-3.148761,-8.681644,10,
638549097823019771,675103,-3.148761,-8.681644,10,
638549097823129773,675115,-3.148761,-8.681644,10,
638549097823244868,675126,-3.148761,-8.681644,10,
638549097823354868,675137,-3.148761,-8.681644,10,
638549097823464877,675148,-3.148761,-8.681644,10,
638549097823579965,675160,-3.148761,-8.681644,10,
638549097823679967,675170,-3.148761,-8.681644,10,
638549097823795052,675181,-3.148761,-8.681644,10,
638549097823910182,675193,-3.148761,-8.681644,10,
638549097824020169,675203,-3.148761,-8.681644,10,
638549097824130194,675215,-3.148761,-8.681644,10,
638549097824240184,675226,-3.148761,-8.681644,10,
638549097824350182,675237,-3.148761,-8.681644,10,
638549097824460173,675248,-3.148761,-8.681644,10,
638549097824580180,675259,-3.148761,-8.681644,10,
638549097824680174,675270,-3.148761,-8.681644,10,
638549097824795266,675281,-3.148761,-8.681644,10,
638549097824900361,675292,-3.148761,-8.681644,10,
638549097825010361,675303,-3.148761,-8.681644,10,
638549097825130382,675315,-3.148761,-8.681644,10,
638549097825240363,675326,-3.148761,-8.681644,10,
638549097825350359,675337,-3.148761,-8.681644,10,
638549097825460366,675348,-3.148761,-8.681644,10,
638549097825570373,675359,-3.148761,-8.681644,10,
638549097825680363,675370,-3.148761,-8.681644,10,
638549097825795423,675381,-3.148761,-8.681644,10,
638549097825910519,675393,-3.148761,-8.681644,10,
638549097826010515,675403,-3.148761,-8.681644,10,
