time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638521426399832939,409942,0,5,10,
638521426399892960,409948,0.04696076,4.930088,10,
638521426399962949,409954,0.06281174,4.906489,10,
638521426400072952,409966,0.08228094,4.877505,10,
638521426400182947,409977,0.1134886,4.831045,10,
638521426400292951,409988,0.1448217,4.784398,10,
638521426400402957,409999,0.1754932,4.738736,10,
638521426400522956,410010,0.2067134,4.692257,10,
638521426400632947,410021,0.2374582,4.646486,10,
638521426400742952,410032,0.2682496,4.600645,10,
638521426400852941,410043,0.2990597,4.554777,10,
638521426400962951,410054,0.330382,4.508146,10,
638521426401072969,410066,0.3607672,4.46291,10,
638521426401182947,410077,0.3919598,4.416472,10,
638521426401292954,410088,0.4229566,4.370326,10,
638521426401402946,410099,0.453743,4.324493,10,
638521426401512942,410110,0.4854382,4.277307,10,
638521426401622950,410121,0.5161083,4.231647,10,
638521426401742953,410132,0.5465459,4.186333,10,
638521426401852949,410143,0.5779554,4.139572,10,
638521426401962941,410154,0.6088157,4.093629,10,
638521426402072956,410165,0.6395599,4.047858,10,
638521426402182950,410177,0.6703873,4.001964,10,
638521426402292945,410188,0.7023965,3.954311,10,
638521426402402947,410199,0.7324527,3.909564,10,
638521426402522944,410210,0.7635474,3.863272,10,
638521426402622947,410221,0.7952965,3.816006,10,
638521426402742946,410232,0.8253511,3.771263,10,
638521426402852947,410243,0.8566685,3.724639,10,
638521426402962950,410254,0.8876662,3.678491,10,
638521426403072954,410265,0.9184024,3.632733,10,
638521426403182958,410277,0.9492719,3.586776,10,
638521426403292951,410288,0.9807333,3.539938,10,
638521426403402958,410299,1.011267,3.494481,10,
638521426403522945,410310,1.043056,3.447155,10,
638521426403632956,410322,1.074607,3.400184,10,
638521426403742944,410333,1.105762,3.353802,10,
638521426403862942,410344,1.137686,3.306276,10,
638521426403972955,410355,1.16883,3.25991,10,
638521426404082959,410367,1.20017,3.213252,10,
638521426404202947,410378,1.232126,3.165679,10,
638521426404312945,410390,1.263592,3.118834,10,
638521426404422953,410401,1.294869,3.072271,10,
638521426404532944,410412,1.326596,3.025037,10,
638521426404652958,410423,1.358073,2.978175,10,
638521426404762949,410435,1.389503,2.931384,10,
638521426404872943,410446,1.421193,2.884206,10,
638521426404992942,410457,1.452861,2.83706,10,
638521426405102957,410469,1.484318,2.790228,10,
638521426405212956,410480,1.51597,2.743106,10,
638521426405332953,410491,1.547621,2.695986,10,
638521426405442955,410502,1.578671,2.64976,10,
638521426405552945,410514,1.609832,2.60337,10,
638521426405662945,410525,1.640822,2.557234,10,
638521426405772951,410536,1.672789,2.509643,10,
638521426405882961,410547,1.703013,2.464647,10,
638521426405992952,410558,1.734027,2.418475,10,
638521426406112951,410569,1.764879,2.372544,10,
638521426406222947,410580,1.796287,2.325785,10,
638521426406332954,410591,1.826838,2.280302,10,
638521426406442955,410603,1.857708,2.234345,10,
638521426406552959,410614,1.888986,2.18778,10,
638521426406662963,410625,1.919652,2.142126,10,
638521426406772955,410636,1.950676,2.09594,10,
638521426406892961,410647,1.982177,2.049042,10,
638521426406992952,410658,2.013163,2.002912,10,
638521426407112945,410669,2.043287,1.958066,10,
638521426407222944,410680,2.07458,1.911478,10,
638521426407322950,410691,2.106007,1.864691,10,
638521426407442949,410702,2.136215,1.819719,10,
638521426407552954,410714,2.167196,1.773596,10,
638521426407662950,410724,2.198498,1.726996,10,
638521426407782955,410736,2.229018,1.681558,10,
638521426407882954,410747,2.261208,1.633636,10,
638521426407992957,410758,2.291234,1.588934,10,
638521426408102949,410769,2.322061,1.543042,10,
638521426408222956,410781,2.353018,1.496954,10,
638521426408322951,410791,2.385095,1.4492,10,
638521426408442952,410802,2.414952,1.40475,10,
638521426408552950,410813,2.445945,1.35861,10,
638521426408662954,410825,2.476885,1.312547,10,
638521426408772936,410836,2.507911,1.266358,10,
638521426408882948,410847,2.538763,1.220427,10,
638521426409002953,410858,2.569836,1.174167,10,
638521426409102946,410869,2.601201,1.127473,10,
638521426409212945,410880,2.63159,1.082232,10,
638521426409332953,410891,2.66284,1.035709,10,
638521426409442951,410902,2.693612,0.9898968,10,
638521426409552940,410913,2.724381,0.9440889,10,
638521426409662945,410924,2.755582,0.8976393,10,
638521426409772956,410936,2.786547,0.8515406,10,
638521426409882963,410947,2.81757,0.8053546,10,
638521426409992939,410957,2.848723,0.758975,10,
638521426410102938,410969,2.879487,0.7131758,10,
638521426410222957,410980,2.910555,0.6669235,10,
638521426410322949,410991,2.941664,0.6206093,10,
638521426410442956,411002,2.972284,0.5750246,10,
638521426410552962,411014,3.003191,0.5290117,10,
638521426410662939,411024,3.034566,0.4823022,10,
638521426410772961,411036,3.065229,0.4366531,10,
638521426410882944,411047,3.096167,0.390594,10,
638521426410992953,411058,3.12731,0.3442311,10,
638521426411102937,411069,3.15791,0.2986751,10,
638521426411212964,411080,3.189128,0.2521996,10,
638521426411332966,411092,3.220381,0.2056708,10,
638521426411432964,411102,3.251639,0.1591363,10,
638521426411552944,411113,3.282254,0.1135588,10,
638521426411662951,411124,3.312975,0.06782293,10,
638521426411772945,411135,3.344072,0.02152681,10,
638521426411882955,411147,3.374863,-0.02431345,10,
638521426411992948,411158,3.406091,-0.07080412,10,
638521426412102947,411169,3.436847,-0.1165919,10,
638521426412212950,411180,3.467784,-0.1626482,10,
638521426412322944,411191,3.498726,-0.2087135,10,
638521426412442952,411202,3.529819,-0.2550025,10,
638521426412552952,411213,3.561043,-0.3014874,10,
638521426412662951,411224,3.591482,-0.3468032,10,
638521426412772948,411236,3.622652,-0.3932076,10,
638521426412882938,411247,3.653715,-0.4394531,10,
638521426412992943,411258,3.68447,-0.485239,10,
638521426413102954,411269,3.715453,-0.5313649,10,
