time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638524921956034389,219455,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.920229,-29.9325,17.36574,-9.078295,11.23652,17.36574,-7.096369,24.10718,17.36574,
638524921956144390,219466,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.909243,-29.87695,17.33351,-9.061448,11.21567,17.33351,-7.0832,24.06244,17.33351,
638524921956254391,219477,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.898087,-29.82055,17.30079,-9.04434,11.1945,17.30079,-7.069828,24.01701,17.30079,
638524921956364383,219488,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.886485,-29.76189,17.26676,-9.02655,11.17248,17.26676,-7.055922,23.96977,17.26676,
638524921956474389,219499,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.8755,-29.70635,17.23454,-9.009706,11.15163,17.23454,-7.042754,23.92504,17.23454,
638524921956584401,219511,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.863974,-29.64807,17.20073,-8.99203,11.12975,17.20073,-7.028938,23.87811,17.20073,
638524921956694398,219521,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.852475,-29.58994,17.167,-8.974398,11.10793,17.167,-7.015155,23.83128,17.167,
638524921956804396,219533,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.841389,-29.53388,17.13448,-8.957397,11.08689,17.13448,-7.001865,23.78614,17.13448,
638524921956924399,219544,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.830027,-29.47643,17.10115,-8.939973,11.06532,17.10115,-6.988245,23.73987,17.10115,
638524921957034391,219555,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.81822,-29.41674,17.06652,-8.921869,11.04291,17.06652,-6.974094,23.6918,17.06652,
638524921957144386,219566,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.807042,-29.36023,17.03373,-8.904728,11.0217,17.03373,-6.960695,23.64628,17.03373,
638524921957254396,219577,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.795925,-29.30402,17.00112,-8.88768,11.0006,17.00112,-6.947369,23.60101,17.00112,
638524921957364389,219588,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.784374,-29.24562,16.96724,-8.869967,10.97867,16.96724,-6.933523,23.55397,16.96724,
638524921957474398,219599,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.773257,-29.18941,16.93463,-8.852921,10.95757,16.93463,-6.920197,23.5087,16.93463,
638524921957594407,219611,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.761669,-29.13082,16.90063,-8.835151,10.93558,16.90063,-6.906307,23.46151,16.90063,
638524921957694391,219621,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.750009,-29.07186,16.86643,-8.81727,10.91345,16.86643,-6.89233,23.41403,16.86643,
638524921957804389,219632,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.739129,-29.01686,16.83452,-8.800588,10.8928,16.83452,-6.879289,23.36973,16.83452,
638524921957924393,219644,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.727782,-28.95949,16.80123,-8.783188,10.87127,16.80123,-6.865688,23.32353,16.80123,
638524921958034387,219655,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.71636,-28.90174,16.76773,-8.765673,10.84959,16.76773,-6.851997,23.27702,16.76773,
638524921958144390,219666,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.704966,-28.84412,16.7343,-8.748199,10.82796,16.7343,-6.838338,23.23062,16.7343,
638524921958254395,219677,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.69372,-28.78726,16.70132,-8.730954,10.80661,16.70132,-6.824858,23.18482,16.70132,
638524921958364392,219688,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.68234,-28.72972,16.66794,-8.713504,10.78502,16.66794,-6.811217,23.13848,16.66794,
638524921958474391,219700,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.670978,-28.67228,16.63461,-8.69608,10.76345,16.63461,-6.797597,23.09222,16.63461,
638524921958584389,219710,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.659307,-28.61328,16.60038,-8.678185,10.7413,16.60038,-6.783609,23.0447,16.60038,
638524921958694389,219721,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.648235,-28.55729,16.5679,-8.661207,10.72029,16.5679,-6.770338,22.99961,16.5679,
