time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638524921608498465,184701,-5.912356,23.90134,15.16768,22.98691,28.63143,17.46487,-5.178276,20.1313,18.82528,
638524921608658465,184717,-5.899421,23.84905,15.1345,22.94324,28.57703,17.43169,-5.169148,20.09581,18.7921,
638524921608718461,184723,-5.881116,23.77505,15.08754,22.88143,28.50005,17.38473,-5.156231,20.0456,18.74514,
638524921608828466,184735,-5.873654,23.74488,15.06839,22.85623,28.46866,17.36559,-5.150965,20.02512,18.72599,
638524921608938465,184746,-5.860475,23.6916,15.03458,22.81173,28.41324,17.33178,-5.141665,19.98897,18.69218,
638524921609048459,184757,-5.847482,23.63908,15.00125,22.76786,28.35859,17.29845,-5.132496,19.95332,18.65885,
638524921609168462,184768,-5.834513,23.58665,14.96798,22.72407,28.30405,17.26517,-5.123343,19.91774,18.62558,
638524921609278457,184779,-5.821271,23.53312,14.93401,22.67936,28.24836,17.2312,-5.113999,19.88141,18.59161,
638524921609388470,184791,-5.808296,23.48067,14.90072,22.63554,28.19379,17.19792,-5.104843,19.84582,18.55832,
638524921609498475,184802,-5.795241,23.42789,14.86723,22.59146,28.13889,17.16442,-5.09563,19.81,18.52483,
638524921609608465,184813,-5.782412,23.37603,14.83432,22.54814,28.08493,17.13151,-5.086577,19.77481,18.49192,
638524921609718472,184824,-5.769371,23.32331,14.80086,22.50411,28.03008,17.09806,-5.077374,19.73903,18.45846,
638524921609828469,184835,-5.756402,23.27088,14.76759,22.46032,27.97554,17.06479,-5.068223,19.70345,18.42519,
638524921609938464,184846,-5.743411,23.21836,14.73426,22.41645,27.9209,17.03146,-5.059055,19.66781,18.39186,
638524921610058461,184857,-5.730403,23.16577,14.70089,22.37253,27.86619,16.99809,-5.049876,19.63213,18.35849,
638524921610208467,184873,-5.717325,23.11291,14.66734,22.32837,27.81119,16.96454,-5.040647,19.59625,18.32494,
638524921610268462,184879,-5.699073,23.03912,14.62051,22.26674,27.73443,16.91771,-5.027767,19.54618,18.27812,
638524921610388470,184890,-5.691648,23.0091,14.60147,22.24167,27.7032,16.89866,-5.022528,19.5258,18.25907,
638524921610498470,184901,-5.678714,22.95682,14.56829,22.198,27.64881,16.86548,-5.013401,19.49032,18.22589,
638524921610608469,184912,-5.665692,22.90418,14.53488,22.15403,27.59404,16.83208,-5.004212,19.4546,18.19248,
638524921610718463,184924,-5.652793,22.85203,14.50179,22.11048,27.53979,16.79898,-4.995109,19.41921,18.15939,
638524921610828469,184935,-5.639809,22.79954,14.46848,22.06663,27.48519,16.76567,-4.985947,19.38359,18.12608,
638524921610938456,184946,-5.626757,22.74678,14.43499,22.02256,27.4303,16.73219,-4.976737,19.34778,18.0926,
638524921611048462,184957,-5.613793,22.69437,14.40174,21.97879,27.37577,16.69893,-4.967588,19.31222,18.05934,
638524921611158488,184968,-5.60086,22.64209,14.36856,21.93512,27.32138,16.66575,-4.958461,19.27674,18.02616,
638524921611268463,184979,-5.587758,22.58912,14.33495,21.89088,27.26628,16.63214,-4.949216,19.24079,17.99255,
638524921611388471,184990,-5.574872,22.53703,14.30189,21.84737,27.21209,16.59909,-4.940123,19.20544,17.95949,
638524921611498461,185001,-5.561726,22.48388,14.26816,21.80298,27.1568,16.56536,-4.930846,19.16938,17.92576,
638524921611608470,185012,-5.548872,22.43192,14.23519,21.75958,27.10274,16.53238,-4.921775,19.13411,17.89279,
638524921611768467,185029,-5.53583,22.3792,14.20173,21.71554,27.04788,16.49892,-4.912571,19.09833,17.85933,
638524921611828472,185034,-5.516725,22.30196,14.15272,21.65103,26.96754,16.44991,-4.89909,19.04592,17.81032,
638524921611938472,185045,-5.509758,22.2738,14.13484,21.62751,26.93823,16.43204,-4.894173,19.02681,17.79244,
638524921612048467,185056,-5.497497,22.22423,14.10339,21.58611,26.88667,16.40058,-4.885521,18.99317,17.76099,
638524921612158464,185067,-5.484667,22.17237,14.07047,21.54279,26.83271,16.36767,-4.876467,18.95797,17.72807,
638524921612268471,185078,-5.47179,22.12031,14.03744,21.49931,26.77856,16.33463,-4.867381,18.92265,17.69504,
638524921612378464,185089,-5.458749,22.06759,14.00398,21.45527,26.72371,16.30118,-4.858178,18.88687,17.66158,
638524921612488479,185101,-5.445727,22.01495,13.97058,21.41131,26.66894,16.26777,-4.848989,18.85114,17.62818,
638524921612598471,185112,-5.432774,21.96258,13.93735,21.36757,26.61447,16.23454,-4.839848,18.81561,17.59494,
638524921612708468,185123,-5.419754,21.90995,13.90394,21.32361,26.55971,16.20114,-4.83066,18.77989,17.56154,
