time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524990129558330,237792,0,5,10,
638524990129608333,237798,0.01342597,4.90413,10,
638524990129668328,237803,0.01772458,4.873435,10,
638524990129748326,237812,0.0214321,4.846961,10,
638524990129868332,237823,0.02741052,4.804271,10,
638524990129978325,237834,0.0351944,4.748689,10,
638524990130088330,237845,0.04287793,4.693823,10,
638524990130198335,237857,0.05059766,4.638699,10,
638524990130308326,237868,0.05846164,4.582545,10,
638524990130418335,237879,0.06601765,4.52859,10,
638524990130528326,237890,0.07373302,4.473497,10,
638524990130648346,237901,0.08145136,4.418383,10,
638524990130758340,237912,0.08932109,4.362187,10,
638524990130868328,237923,0.09699929,4.30736,10,
638524990130978327,237934,0.1045149,4.253693,10,
638524990131088340,237945,0.1121942,4.198858,10,
638524990131198342,237956,0.1198865,4.14393,10,
638524990131308330,237967,0.1275735,4.08904,10,
638524990131418344,237979,0.1352708,4.034076,10,
638524990131528335,237990,0.143049,3.978534,10,
638524990131638322,238001,0.1507301,3.923687,10,
638524990131758330,238012,0.1583785,3.869072,10,
638524990131868336,238023,0.1661691,3.813441,10,
638524990131978328,238034,0.1738499,3.758595,10,
638524990132088346,238045,0.1815298,3.703756,10,
638524990132198330,238057,0.1892004,3.648983,10,
638524990132308324,238067,0.1970083,3.593229,10,
638524990132418340,238079,0.2046143,3.538917,10,
638524990132528341,238090,0.212302,3.484022,10,
638524990132638322,238101,0.2200652,3.428587,10,
638524990132748328,238112,0.2276791,3.374219,10,
638524990132868340,238123,0.2354216,3.318932,10,
638524990132978326,238134,0.2431618,3.263662,10,
638524990133081953,238145,0.2508888,3.208486,10,
638524990133201791,238156,0.2585495,3.153783,10,
638524990133311804,238168,0.2662286,3.098949,10,
638524990133421796,238179,0.2740567,3.043051,10,
638524990133531795,238190,0.2818714,2.987249,10,
638524990133651799,238201,0.2897299,2.931134,10,
638524990133761790,238213,0.297552,2.875279,10,
638524990133881793,238224,0.3054166,2.819121,10,
638524990133991791,238236,0.3134912,2.761462,10,
638524990134101802,238247,0.3212938,2.705747,10,
638524990134221788,238258,0.3291007,2.65,10,
638524990134331797,238270,0.3370061,2.59355,10,
638524990134441786,238281,0.3448663,2.537423,10,
638524990134561789,238293,0.3527521,2.481113,10,
638524990134676261,238304,0.3607476,2.42402,10,
638524990134786258,238315,0.3686143,2.367846,10,
638524990134896260,238327,0.3765099,2.311467,10,
638524990135016262,238338,0.3843678,2.255356,10,
638524990135126264,238349,0.3922576,2.199018,10,
638524990135236260,238361,0.4001386,2.142742,10,
638524990135356270,238372,0.4079812,2.086741,10,
638524990135466265,238383,0.415938,2.029924,10,
638524990135576536,238395,0.4237513,1.974131,10,
638524990135696351,238406,0.4315323,1.91857,10,
638524990135806353,238417,0.4392715,1.863307,10,
638524990135916365,238428,0.4468794,1.808981,10,
638524990136026350,238439,0.4545635,1.754111,10,
638524990136138431,238450,0.4622789,1.699018,10,
638524990136248429,238461,0.469974,1.64407,10,
638524990136358433,238472,0.4776892,1.588978,10,
638524990136468432,238484,0.485416,1.533804,10,
638524990136578438,238495,0.4931607,1.478501,10,
638524990136688417,238506,0.500885,1.423345,10,
638524990136798435,238517,0.508535,1.368718,10,
638524990136908430,238528,0.5162324,1.313754,10,
638524990137018438,238539,0.5238829,1.259124,10,
638524990137138425,238550,0.5315924,1.204073,10,
638524990137248437,238561,0.539313,1.148943,10,
638524990137358424,238573,0.5469915,1.094113,10,
638524990137468437,238584,0.5547101,1.038998,10,
638524990137578427,238595,0.562444,0.9837723,10,
638524990137688442,238606,0.5701461,0.9287739,10,
638524990137808424,238617,0.5778833,0.8735256,10,
638524990137908425,238628,0.5857108,0.8176322,10,
638524990138028429,238639,0.593251,0.7637901,10,
638524990138128554,238650,0.6009973,0.708477,10,
638524990138248570,238661,0.6085945,0.6542273,10,
638524990138358563,238672,0.6163116,0.5991225,10,
638524990138468557,238683,0.6240689,0.5437298,10,
638524990138578561,238695,0.63169,0.4893103,10,
638524990138688557,238706,0.6394252,0.4340758,10,
638524990138798548,238717,0.6471557,0.3788743,10,
638524990138908556,238728,0.6547951,0.3243237,10,
638524990139028560,238739,0.6624938,0.2693496,10,
638524990139138561,238750,0.670294,0.2136507,10,
638524990139248578,238761,0.677972,0.1588254,10,
638524990139358564,238772,0.6856109,0.1042781,10,
638524990139468556,238783,0.6933253,0.04919147,10,
638524990139578551,238795,0.7010371,-0.005875587,10,
638524990139688558,238806,0.7087964,-0.06128168,10,
638524990139798556,238817,0.7164685,-0.1160655,10,
638524990139908555,238828,0.7241929,-0.1712232,10,
638524990140028560,238839,0.7318194,-0.2256813,10,
638524990140128561,238850,0.7396635,-0.2816939,10,
638524990140238563,238861,0.7472547,-0.3358994,10,
638524990140358560,238872,0.7548687,-0.3902688,10,
638524990140468549,238883,0.7626735,-0.4460001,10,
638524990140574169,238894,0.7703348,-0.5007067,10,
638524990140744009,238911,0.7780569,-0.5558481,10,
638524990140834017,238920,0.7894473,-0.6371832,10,
638524990140944015,238931,0.7957057,-0.6818724,10,
638524990141136265,238950,0.8033174,-0.7362251,10,
638524990141186256,238956,0.8162537,-0.828599,10,
638524990141256258,238962,0.820703,-0.8603697,10,
638524990141316262,238968,0.8249837,-0.8909369,10,
638524990141426274,238980,0.8293048,-0.9217916,10,
638524990141546251,238991,0.8371935,-0.9781227,10,
638524990141646257,239002,0.8449829,-1.033744,10,
638524990141756247,239013,0.8525165,-1.087538,10,
638524990141876252,239024,0.8601322,-1.14192,10,
638524990141986260,239035,0.8678246,-1.196849,10,
638524990142096249,239046,0.875514,-1.251756,10,
638524990142206252,239057,0.8832236,-1.306808,10,
638524990142316250,239068,0.8909147,-1.361728,10,
638524990142426251,239079,0.8986292,-1.416815,10,
638524990142536250,239090,0.9063116,-1.471673,10,
638524990142646254,239102,0.9140326,-1.526805,10,
638524990142766249,239113,0.9217647,-1.582017,10,
638524990142876251,239124,0.9296325,-1.638199,10,
638524990142986260,239135,0.937156,-1.691921,10,
638524990143095045,239146,0.9448635,-1.746958,10,
638524990143205041,239157,0.9525331,-1.801724,10,
638524990143315048,239168,0.9602105,-1.856546,10,
638524990143425053,239180,0.9679042,-1.911484,10,
638524990143545054,239191,0.9757989,-1.967858,10,
638524990143646217,239202,0.9835164,-2.022966,10,
638524990143756214,239213,0.9911291,-2.077327,10,
638524990143866222,239224,0.9987749,-2.131923,10,
638524990143986226,239235,1.006445,-2.186694,10,
638524990144096214,239246,1.014169,-2.24185,10,
638524990144206217,239257,1.021964,-2.297511,10,
638524990144316219,239268,1.029574,-2.351846,10,
638524990144426220,239279,1.037255,-2.406699,10,
