time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638521426738335039,443792,0,5,10,
638521426738405040,443798,-0.04667949,4.938283,10,
638521426738485036,443807,-0.06758548,4.910642,10,
638521426738605050,443818,-0.0932329,4.876732,10,
638521426738715033,443830,-0.1272059,4.831815,10,
638521426738825039,443841,-0.1616747,4.786242,10,
638521426738935036,443852,-0.1944891,4.742857,10,
638521426739045027,443863,-0.2276577,4.699003,10,
638521426739155030,443874,-0.2609086,4.655041,10,
638521426739265053,443885,-0.2945175,4.610605,10,
638521426739375022,443896,-0.3278103,4.566587,10,
638521426739485027,443907,-0.3621271,4.521215,10,
638521426739595037,443918,-0.3944599,4.478467,10,
638521426739715038,443929,-0.4281813,4.433882,10,
638521426739825040,443940,-0.4619275,4.389265,10,
638521426739935031,443951,-0.4952302,4.345233,10,
638521426740045027,443963,-0.5286943,4.300989,10,
638521426740155029,443974,-0.5624109,4.256411,10,
638521426740265037,443985,-0.5955502,4.212596,10,
638521426740375030,443996,-0.6294981,4.167712,10,
638521426740485035,444007,-0.6627107,4.1238,10,
638521426740595035,444018,-0.6961788,4.07955,10,
638521426740715033,444029,-0.7295497,4.035429,10,
638521426740825042,444040,-0.7636092,3.990397,10,
638521426740935039,444052,-0.7965018,3.946909,10,
638521426741045021,444063,-0.8306102,3.901813,10,
638521426741155029,444074,-0.8637757,3.857963,10,
638521426741265037,444085,-0.8969738,3.81407,10,
638521426741375031,444096,-0.9308946,3.769222,10,
638521426741485037,444107,-0.9640722,3.725356,10,
638521426741595030,444118,-0.9977427,3.680839,10,
638521426741705027,444129,-1.031181,3.636629,10,
638521426741815028,444140,-1.064684,3.592333,10,
638521426741935047,444152,-1.098093,3.548161,10,
638521426742045028,444163,-1.132222,3.503038,10,
638521426742155038,444174,-1.166166,3.458158,10,
638521426742275037,444186,-1.200216,3.41314,10,
638521426742385028,444197,-1.23454,3.367759,10,
638521426742495039,444208,-1.268259,3.323177,10,
638521426742615044,444219,-1.302224,3.27827,10,
638521426742725037,444230,-1.336523,3.232922,10,
638521426742835024,444242,-1.370095,3.188535,10,
638521426742945039,444253,-1.404191,3.143456,10,
638521426743065033,444264,-1.4381,3.098622,10,
638521426743175049,444276,-1.472404,3.053268,10,
638521426743285033,444287,-1.506411,3.008306,10,
638521426743395038,444298,-1.540258,2.963554,10,
638521426743515045,444310,-1.574479,2.918309,10,
638521426743625029,444320,-1.608255,2.873652,10,
638521426743735049,444332,-1.641501,2.829697,10,
638521426743845034,444343,-1.675178,2.785171,10,
638521426743955034,444354,-1.708857,2.740642,10,
638521426744065034,444365,-1.742071,2.696729,10,
638521426744175042,444376,-1.775913,2.651985,10,
638521426744285038,444387,-1.809401,2.607708,10,
638521426744395032,444398,-1.843103,2.563149,10,
638521426744515040,444409,-1.876225,2.519358,10,
638521426744625044,444421,-1.909851,2.474899,10,
638521426744735036,444432,-1.943233,2.430763,10,
638521426744845032,444443,-1.976649,2.386582,10,
638521426744955044,444454,-2.010018,2.342463,10,
638521426745065032,444465,-2.043479,2.298223,10,
638521426745175051,444476,-2.077186,2.253658,10,
638521426745285042,444487,-2.110688,2.209363,10,
638521426745405036,444498,-2.144435,2.164745,10,
638521426745515044,444510,-2.178284,2.119991,10,
638521426745625038,444521,-2.212181,2.075175,10,
638521426745735029,444532,-2.244921,2.031888,10,
638521426745845028,444543,-2.278193,1.987897,10,
638521426745955036,444554,-2.311789,1.943479,10,
638521426746065032,444565,-2.345512,1.898892,10,
638521426746175034,444576,-2.378765,1.854927,10,
638521426746295044,444587,-2.412152,1.810784,10,
638521426746405041,444598,-2.44606,1.765953,10,
638521426746515036,444609,-2.479687,1.721493,10,
638521426746625033,444620,-2.512795,1.677719,10,
638521426746735038,444632,-2.546222,1.633523,10,
638521426746845052,444643,-2.579789,1.589143,10,
638521426746955036,444654,-2.613279,1.544865,10,
638521426747065036,444665,-2.646509,1.50093,10,
638521426747175044,444676,-2.680056,1.456575,10,
638521426747285041,444687,-2.713767,1.412005,10,
638521426747395029,444698,-2.747415,1.367518,10,
638521426747505032,444709,-2.780546,1.323713,10,
638521426747625030,444720,-2.814346,1.279024,10,
638521426747735037,444731,-2.847594,1.235065,10,
638521426747845037,444743,-2.881048,1.190834,10,
638521426747955038,444754,-2.914524,1.146574,10,
638521426748065030,444765,-2.948004,1.102309,10,
638521426748175032,444776,-2.981475,1.058055,10,
638521426748285054,444787,-3.015932,1.012498,10,
638521426748395035,444798,-3.048951,0.9688425,10,
638521426748515034,444809,-3.081949,0.9252148,10,
638521426748625031,444820,-3.11587,0.8803654,10,
638521426748735041,444832,-3.149472,0.8359389,10,
638521426748845030,444843,-3.183131,0.7914367,10,
638521426748955025,444854,-3.216218,0.7476916,10,
638521426749065030,444865,-3.249415,0.7037997,10,
638521426749175040,444876,-3.283121,0.6592355,10,
638521426749285041,444887,-3.316698,0.6148415,10,
638521426749395033,444898,-3.350408,0.570272,10,
638521426749505035,444909,-3.383941,0.5259371,10,
638521426749625028,444920,-3.416949,0.482295,10,
638521426749735030,444931,-3.451094,0.437151,10,
638521426749845039,444942,-3.484121,0.3934841,10,
638521426749955041,444954,-3.517545,0.3492937,10,
638521426750065036,444965,-3.551015,0.3050404,10,
638521426750175038,444976,-3.584323,0.2610035,10,
638521426750285030,444987,-3.617903,0.2166047,10,
638521426750395039,444998,-3.652026,0.1714897,10,
638521426750505029,445009,-3.685791,0.1268468,10,
638521426750615047,445020,-3.718788,0.08322001,10,
638521426750735036,445031,-3.751919,0.03941679,10,
638521426750845035,445042,-3.785672,-0.005209923,10,
638521426750955033,445053,-3.819233,-0.04958296,10,
638521426751065031,445065,-3.852351,-0.09336901,10,
638521426751175038,445076,-3.886038,-0.137908,10,
638521426751285033,445087,-3.920366,-0.1832948,10,
638521426751395053,445098,-3.953321,-0.2268658,10,
638521426751515050,445110,-3.987151,-0.2715945,10,
638521426751625056,445121,-4.022119,-0.3178267,10,
638521426751735030,445132,-4.054765,-0.36099,10,
638521426751845052,445143,-4.087645,-0.4044619,10,
638521426751955041,445154,-4.122742,-0.4508653,10,
638521426752065032,445165,-4.1542,-0.4924564,10,
638521426752175322,445176,-4.187373,-0.5363164,10,
638521426752285061,445187,-4.220988,-0.58076,10,
638521426752395027,445198,-4.254551,-0.6251349,10,
638521426752505042,445209,-4.287877,-0.6691961,10,
638521426752615028,445220,-4.321649,-0.7138481,10,
638521426752725024,445231,-4.355312,-0.7583556,10,
638521426752845031,445243,-4.388484,-0.8022127,10,
638521426752955033,445253,-4.423067,-0.8479371,10,
638521426753065043,445265,-4.455513,-0.8908348,10,
638521426753175034,445276,-4.489037,-0.9351587,10,
638521426753285035,445287,-4.522573,-0.9794998,10,
638521426753395027,445298,-4.556125,-1.023859,10,
638521426753505031,445309,-4.589698,-1.068248,10,
638521426753615037,445320,-4.623291,-1.112663,10,
638521426753735039,445332,-4.656527,-1.156605,10,
638521426753845032,445342,-4.691275,-1.202547,10,
638521426753955034,445353,-4.723552,-1.245222,10,
638521426754065043,445365,-4.756995,-1.289438,10,
638521426754175042,445376,-4.790503,-1.333741,10,
638521426754285042,445387,-4.824238,-1.378344,10,
638521426754395031,445398,-4.857659,-1.422531,10,
638521426754505039,445409,-4.891065,-1.466699,10,
638521426754615038,445420,-4.924489,-1.51089,10,
638521426754725028,445431,-4.958115,-1.555349,10,
638521426754845034,445443,-4.991477,-1.599459,10,
638521426754955033,445453,-5.025762,-1.644788,10,
638521426755065036,445464,-5.058545,-1.688132,10,
638521426755175032,445476,-5.092006,-1.732373,10,
638521426755285039,445487,-5.125354,-1.776463,10,
638521426755395033,445498,-5.159018,-1.820972,10,
638521426755505031,445509,-5.19236,-1.865056,10,
638521426755615030,445520,-5.225896,-1.909395,10,
