time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524921463405953,170193,8.620957,2.176452,10,
638524921463475958,170199,8.620957,2.176452,10,
638524921463565946,170208,8.620957,2.176452,10,
638524921463676046,170219,8.620957,2.176452,10,
638524921463786044,170231,8.620957,2.176452,10,
638524921463896038,170241,8.620957,2.176452,10,
638524921464006046,170252,8.620957,2.176452,10,
638524921464116042,170263,8.620957,2.176452,10,
638524921464226051,170275,8.620957,2.176452,10,
638524921464336043,170286,8.620957,2.176452,10,
638524921464446043,170297,8.620957,2.176452,10,
638524921464556043,170308,8.620957,2.176452,10,
638524921464676043,170319,8.620957,2.176452,10,
638524921464786049,170330,8.620957,2.176452,10,
638524921464896042,170341,8.620957,2.176452,10,
638524921465006043,170352,8.620957,2.176452,10,
638524921465116046,170363,8.620957,2.176452,10,
638524921465236053,170375,8.620957,2.176452,10,
638524921465336048,170385,8.620957,2.176452,10,
638524921465446054,170397,8.620957,2.176452,10,
638524921465566037,170408,8.620957,2.176452,10,
638524921465676060,170419,8.620957,2.176452,10,
638524921465786041,170431,8.620957,2.176452,10,
638524921465896050,170441,8.620957,2.176452,10,
638524921466006065,170453,8.620957,2.176452,10,
638524921466126059,170464,8.620957,2.176452,10,
638524921466236048,170475,8.620957,2.176452,10,
638524921466346053,170486,8.620957,2.176452,10,
638524921466456054,170497,8.620957,2.176452,10,
638524921466566046,170509,8.620957,2.176452,10,
638524921466676045,170519,8.620957,2.176452,10,
638524921466786048,170530,8.620957,2.176452,10,
638524921466896045,170541,8.620957,2.176452,10,
638524921467006047,170552,8.620957,2.176452,10,
638524921467116052,170564,8.620957,2.176452,10,
638524921467226041,170575,8.620957,2.176452,10,
638524921467346044,170586,8.620957,2.176452,10,
638524921467456046,170597,8.620957,2.176452,10,
638524921467566062,170609,8.620957,2.176452,10,
638524921467686062,170620,8.620957,2.176452,10,
638524921467796053,170631,8.620957,2.176452,10,
638524921467906056,170643,8.620957,2.176452,10,
638524921468026064,170654,8.620957,2.176452,10,
638524921468136044,170665,8.620957,2.176452,10,
638524921468246051,170677,8.620957,2.176452,10,
638524921468356054,170688,8.620957,2.176452,10,
638524921468476051,170699,8.620957,2.176452,10,
638524921468586049,170710,8.620957,2.176452,10,
638524921468696047,170721,8.620957,2.176452,10,
638524921468806054,170732,8.620957,2.176452,10,
638524921468916048,170744,8.620957,2.176452,10,
638524921469026064,170755,8.620957,2.176452,10,
638524921469136047,170766,8.620957,2.176452,10,
638524921469256052,170777,8.620957,2.176452,10,
638524921469366056,170788,8.620957,2.176452,10,
638524921469476051,170799,8.620957,2.176452,10,
638524921469586045,170810,8.620957,2.176452,10,
638524921469696054,170821,8.620957,2.176452,10,
638524921469806045,170832,8.620957,2.176452,10,
638524921469916056,170843,8.620957,2.176452,10,
638524921470026052,170854,8.620957,2.176452,10,
638524921470136052,170866,8.620957,2.176452,10,
638524921470256051,170877,8.620957,2.176452,10,
638524921470356056,170888,8.620957,2.176452,10,
638524921470476055,170899,8.620957,2.176452,10,
638524921470586053,170910,8.620957,2.176452,10,
638524921470696053,170921,8.620957,2.176452,10,
638524921470806055,170932,8.620957,2.176452,10,
638524921470916052,170944,8.620957,2.176452,10,
638524921471026041,170955,8.620957,2.176452,10,
638524921471136057,170966,8.620957,2.176452,10,
638524921471256055,170977,8.620957,2.176452,10,
638524921471366055,170988,8.620957,2.176452,10,
638524921471476047,170999,8.620957,2.176452,10,
638524921471586051,171010,8.620957,2.176452,10,
638524921471696064,171021,8.620957,2.176452,10,
638524921471806047,171032,8.620957,2.176452,10,
638524921471916043,171044,8.620957,2.176452,10,
