time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638521427136383185,483596,-9.560289,0.6693082,10,
638521427136443181,483603,-9.560289,0.6693082,10,
638521427136523176,483611,-9.560289,0.6693082,10,
638521427136643186,483622,-9.560289,0.6693082,10,
638521427136753186,483633,-9.560289,0.6693082,10,
638521427136863187,483645,-9.560289,0.6693082,10,
638521427136973181,483656,-9.560289,0.6693082,10,
638521427137083188,483667,-9.560289,0.6693082,10,
638521427137193185,483678,-9.560289,0.6693082,10,
638521427137313178,483689,-9.560289,0.6693082,10,
638521427137413193,483700,-9.560289,0.6693082,10,
638521427137533185,483711,-9.560289,0.6693082,10,
638521427137633181,483722,-9.560289,0.6693082,10,
638521427137753178,483733,-9.560289,0.6693082,10,
638521427137863179,483744,-9.560289,0.6693082,10,
638521427137973186,483755,-9.560289,0.6693082,10,
638521427138083197,483767,-9.560289,0.6693082,10,
638521427138193175,483778,-9.560289,0.6693082,10,
638521427138303179,483789,-9.560289,0.6693082,10,
638521427138413193,483800,-9.560289,0.6693082,10,
638521427138523185,483811,-9.560289,0.6693082,10,
638521427138643184,483822,-9.560289,0.6693082,10,
638521427138753186,483833,-9.560289,0.6693082,10,
638521427138863179,483844,-9.560289,0.6693082,10,
638521427138973192,483855,-9.560289,0.6693082,10,
638521427139083204,483867,-9.560289,0.6693082,10,
638521427139193186,483878,-9.560289,0.6693082,10,
638521427139303182,483889,-9.560289,0.6693082,10,
638521427139413193,483900,-9.560289,0.6693082,10,
638521427139523175,483911,-9.560289,0.6693082,10,
638521427139633176,483922,-9.560289,0.6693082,10,
638521427139753186,483933,-9.560289,0.6693082,10,
638521427139863179,483944,-9.560289,0.6693082,10,
638521427139973186,483955,-9.560289,0.6693082,10,
638521427140083180,483967,-9.560289,0.6693082,10,
638521427140203187,483978,-9.560289,0.6693082,10,
638521427140313194,483989,-9.560289,0.6693082,10,
638521427140423184,484001,-9.560289,0.6693082,10,
638521427140533185,484012,-9.560289,0.6693082,10,
638521427140653184,484023,-9.560289,0.6693082,10,
638521427140763180,484034,-9.560289,0.6693082,10,
638521427140873186,484046,-9.560289,0.6693082,10,
638521427140983179,484057,-9.560289,0.6693082,10,
638521427141103180,484068,-9.560289,0.6693082,10,
638521427141213176,484080,-9.560289,0.6693082,10,
638521427141323176,484091,-9.560289,0.6693082,10,
638521427141443181,484102,-9.560289,0.6693082,10,
638521427141553184,484114,-9.560289,0.6693082,10,
638521427141663183,484125,-9.560289,0.6693082,10,
638521427141773194,484136,-9.560289,0.6693082,10,
638521427141883177,484147,-9.560289,0.6693082,10,
638521427141993187,484158,-9.560289,0.6693082,10,
638521427142113181,484169,-9.560289,0.6693082,10,
638521427142223184,484180,-9.560289,0.6693082,10,
638521427142333189,484191,-9.560289,0.6693082,10,
638521427142443180,484203,-9.560289,0.6693082,10,
638521427142553185,484214,-9.560289,0.6693082,10,
638521427142663185,484225,-9.560289,0.6693082,10,
638521427142773178,484236,-9.560289,0.6693082,10,
638521427142883176,484247,-9.560289,0.6693082,10,
638521427142993190,484258,-9.560289,0.6693082,10,
638521427143113184,484269,-9.560289,0.6693082,10,
638521427143223170,484280,-9.560289,0.6693082,10,
638521427143333202,484292,-9.560289,0.6693082,10,
638521427143443173,484302,-9.560289,0.6693082,10,
638521427143553180,484314,-9.560289,0.6693082,10,
