time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638524997567045954,981541,29.07575,-13.72224,20,6.984807,-19.67583,20,32.66193,25.53011,20,
638524997567115956,981549,29.01363,-13.69292,19.95727,6.969883,-19.63379,19.95727,32.59214,25.47556,19.95727,
638524997567215957,981558,28.97883,-13.67649,19.93333,6.961523,-19.61024,19.93333,32.55305,25.44501,19.93333,
638524997567325963,981570,28.93746,-13.65697,19.90487,6.951584,-19.58224,19.90487,32.50657,25.40868,19.90487,
638524997567445961,981581,28.88865,-13.63393,19.8713,6.939858,-19.54921,19.8713,32.45174,25.36582,19.8713,
638524997567556063,981592,28.83965,-13.61081,19.83759,6.928089,-19.51606,19.83759,32.39671,25.32281,19.83759,
638524997567656069,981603,28.79161,-13.58814,19.80455,6.916548,-19.48355,19.80455,32.34274,25.28062,19.80455,
638524997567776071,981614,28.74363,-13.56549,19.77155,6.905022,-19.45108,19.77155,32.28884,25.23849,19.77155,
638524997567886065,981625,28.69439,-13.54225,19.73768,6.893193,-19.41776,19.73768,32.23353,25.19526,19.73768,
638524997567996297,981636,28.64671,-13.51975,19.70488,6.881739,-19.38549,19.70488,32.17997,25.15339,19.70488,
638524997568106288,981648,28.59787,-13.4967,19.67128,6.870007,-19.35244,19.67128,32.12511,25.11051,19.67128,
638524997568216295,981658,28.5486,-13.47345,19.63739,6.85817,-19.3191,19.63739,32.06976,25.06724,19.63739,
638524997568326292,981669,28.50125,-13.4511,19.60482,6.846796,-19.28706,19.60482,32.01657,25.02567,19.60482,
638524997568436286,981681,28.45284,-13.42825,19.57152,6.835165,-19.25429,19.57152,31.96218,24.98316,19.57152,
638524997568546417,981692,28.40425,-13.40532,19.53809,6.823492,-19.22141,19.53809,31.9076,24.94049,19.53809,
638524997568664686,981703,28.35569,-13.38241,19.5047,6.811828,-19.18855,19.5047,31.85306,24.89786,19.5047,
638524997568774690,981714,28.3073,-13.35957,19.47141,6.800202,-19.1558,19.47141,31.79869,24.85537,19.47141,
638524997568884688,981725,28.25878,-13.33667,19.43804,6.788547,-19.12297,19.43804,31.74419,24.81277,19.43804,
638524997568995579,981736,28.21017,-13.31372,19.40459,6.776868,-19.09007,19.40459,31.68958,24.77008,19.40459,
638524997569105435,981747,28.16176,-13.29088,19.3713,6.76524,-19.05732,19.3713,31.6352,24.72758,19.3713,
638524997569215434,981758,28.11406,-13.26837,19.33848,6.75378,-19.02503,19.33848,31.58161,24.68569,19.33848,
638524997569325444,981770,28.06517,-13.24529,19.30486,6.742036,-18.99195,19.30486,31.5267,24.64277,19.30486,
638524997569435436,981781,28.01652,-13.22233,19.27139,6.730349,-18.95903,19.27139,31.47205,24.60005,19.27139,
638524997569555442,981792,27.96805,-13.19946,19.23805,6.718706,-18.92623,19.23805,31.4176,24.55749,19.23805,
638524997569665442,981803,27.91937,-13.17648,19.20457,6.70701,-18.89329,19.20457,31.36291,24.51474,19.20457,
638524997569775433,981814,27.8714,-13.15385,19.17157,6.695487,-18.86083,19.17157,31.30903,24.47263,19.17157,
638524997569885443,981825,27.82335,-13.13117,19.13852,6.683943,-18.82831,19.13852,31.25505,24.43043,19.13852,
638524997569995435,981836,27.77445,-13.10809,19.10488,6.672196,-18.79522,19.10488,31.20012,24.38749,19.10488,
638524997570105437,981847,27.72583,-13.08514,19.07144,6.660515,-18.76231,19.07144,31.1455,24.3448,19.07144,
638524997570215446,981858,27.6779,-13.06252,19.03847,6.649002,-18.72988,19.03847,31.09166,24.30272,19.03847,
638524997570325456,981869,27.62955,-13.0397,19.00521,6.637386,-18.69716,19.00521,31.03734,24.26026,19.00521,
638524997570435444,981881,27.58055,-13.01658,18.97151,6.625616,-18.664,18.97151,30.9823,24.21724,18.97151,
638524997570555444,981892,27.53169,-12.99352,18.9379,6.613878,-18.63094,18.9379,30.92742,24.17434,18.9379,
638524997570665447,981903,27.48321,-12.97064,18.90455,6.602232,-18.59813,18.90455,30.87296,24.13177,18.90455,
638524997570775435,981914,27.43511,-12.94794,18.87147,6.590678,-18.56558,18.87147,30.81893,24.08954,18.87147,
638524997570885434,981925,27.38494,-12.92426,18.83696,6.578626,-18.53163,18.83696,30.76257,24.04549,18.83696,
638524997570995733,981937,27.33699,-12.90163,18.80397,6.567105,-18.49918,18.80397,30.7087,24.00338,18.80397,
638524997571118466,981948,27.28801,-12.87851,18.77028,6.555339,-18.46603,18.77028,30.65367,23.96037,18.77028,
638524997571228462,981959,27.23807,-12.85494,18.73593,6.543343,-18.43224,18.73593,30.59758,23.91652,18.73593,
638524997571338479,981970,27.19005,-12.83228,18.7029,6.531808,-18.39975,18.7029,30.54364,23.87436,18.7029,
638524997571448460,981982,27.14098,-12.80912,18.66915,6.52002,-18.36654,18.66915,30.48851,23.83127,18.66915,
638524997571558471,981993,27.09179,-12.78591,18.63531,6.508203,-18.33325,18.63531,30.43326,23.78808,18.63531,
638524997571668612,982004,27.04236,-12.76258,18.60131,6.496328,-18.2998,18.60131,30.37773,23.74468,18.60131,
638524997571788594,982015,26.99399,-12.73975,18.56804,6.484707,-18.26707,18.56804,30.32339,23.7022,18.56804,
638524997571894451,982027,26.94482,-12.71654,18.53422,6.472895,-18.2338,18.53422,30.26816,23.65903,18.53422,
638524997572004366,982037,26.89562,-12.69333,18.50038,6.461078,-18.20051,18.50038,30.21289,23.61584,18.50038,
638524997572114357,982049,26.84795,-12.67083,18.46759,6.449626,-18.16825,18.46759,30.15934,23.57398,18.46759,
638524997572234360,982060,26.79936,-12.6479,18.43416,6.437953,-18.13537,18.43416,30.10476,23.53131,18.43416,
638524997572344356,982071,26.75079,-12.62497,18.40075,6.426284,-18.1025,18.40075,30.05019,23.48866,18.40075,
638524997572454349,982082,26.70257,-12.60221,18.36758,6.4147,-18.06986,18.36758,29.99603,23.44632,18.36758,
638524997572564358,982093,26.65325,-12.57894,18.33366,6.402852,-18.03649,18.33366,29.94062,23.40302,18.33366,
638524997572674358,982104,26.60518,-12.55625,18.30059,6.391304,-18.00396,18.30059,29.88662,23.36081,18.30059,
638524997572784346,982115,26.55729,-12.53365,18.26765,6.379801,-17.97156,18.26765,29.83283,23.31876,18.26765,
638524997572894373,982126,26.50866,-12.5107,18.2342,6.368117,-17.93864,18.2342,29.7782,23.27606,18.2342,
638524997573014353,982138,26.46032,-12.48788,18.20095,6.356504,-17.90593,18.20095,29.7239,23.23361,18.20095,
638524997573124359,982149,26.40994,-12.46411,18.1663,6.344403,-17.87184,18.1663,29.66731,23.18938,18.1663,
638524997573234362,982160,26.36255,-12.44174,18.1337,6.333017,-17.83977,18.1337,29.61407,23.14777,18.1337,
