time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524904050942739,92988,0,5,10,
638524904051002756,92994,0.09212118,4.984419,10,
638524904051052760,92999,0.1210656,4.979524,10,
638524904051152762,93009,0.1475239,4.975049,10,
638524904051262752,93020,0.195432,4.966946,10,
638524904051372758,93031,0.2498472,4.957743,10,
638524904051482758,93042,0.3033188,4.948699,10,
638524904051592757,93053,0.3584503,4.939374,10,
638524904051702759,93064,0.4132485,4.930106,10,
638524904051812755,93075,0.4681794,4.920815,10,
638524904051928733,93086,0.5233647,4.911482,10,
638524904052038748,93097,0.5776606,4.902298,10,
638524904052148735,93109,0.6327156,4.892987,10,
638524904052258740,93120,0.6871747,4.883776,10,
638524904052368746,93131,0.7421421,4.874479,10,
638524904052478737,93142,0.7969325,4.865212,10,
638524904052598743,93153,0.8511554,4.856041,10,
638524904052708735,93164,0.9058999,4.846782,10,
638524904052814239,93175,0.96096,4.83747,10,
638524904052924227,93186,1.016057,4.828151,10,
638524904053034236,93197,1.070247,4.818985,10,
638524904053154233,93209,1.125244,4.809684,10,
638524904053264231,93220,1.180749,4.800296,10,
638524904053374235,93231,1.234557,4.791196,10,
638524904053484245,93242,1.289394,4.781921,10,
638524904053594241,93253,1.344935,4.772528,10,
638524904053704231,93264,1.398734,4.763429,10,
638524904053814329,93275,1.453876,4.754102,10,
638524904053924343,93286,1.508576,4.744851,10,
638524904054044334,93298,1.563724,4.735523,10,
638524904054144336,93308,1.619616,4.72607,10,
638524904054264336,93320,1.672736,4.717086,10,
638524904054374336,93331,1.72772,4.707787,10,
638524904054484339,93342,1.782791,4.698472,10,
638524904054594327,93353,1.83686,4.689327,10,
638524904054704335,93364,1.891713,4.68005,10,
638524904054824432,93376,1.947791,4.670565,10,
638524904054934434,93387,2.004321,4.661004,10,
638524904055054441,93398,2.060352,4.651527,10,
638524904055164442,93410,2.116857,4.641971,10,
638524904055274442,93421,2.171766,4.632684,10,
638524904055394446,93433,2.228431,4.6231,10,
638524904055504433,93444,2.285119,4.613512,10,
638524904055614437,93455,2.340345,4.604171,10,
638524904055734436,93467,2.396467,4.594679,10,
638524904055843077,93478,2.452532,4.585197,10,
638524904055963055,93489,2.508919,4.57566,10,
638524904056073049,93501,2.565711,4.566055,10,
638524904056183064,93512,2.620614,4.556769,10,
638524904056303049,93523,2.676797,4.547266,10,
638524904056413054,93535,2.732238,4.537889,10,
638524904056523051,93546,2.788787,4.528325,10,
638524904056643054,93558,2.845072,4.518806,10,
638524904056756541,93569,2.901036,4.50934,10,
638524904056870344,93580,2.956211,4.500009,10,
638524904056980349,93591,3.012047,4.490565,10,
638524904057090347,93602,3.066453,4.481363,10,
638524904057200344,93614,3.120885,4.472157,10,
638524904057310345,93625,3.177655,4.462555,10,
638524904057420342,93636,3.230643,4.453593,10,
638524904057530342,93647,3.285445,4.444324,10,
638524904057640358,93658,3.340374,4.435034,10,
638524904057750331,93669,3.395118,4.425775,10,
638524904057870344,93680,3.449829,4.416521,10,
638524904057980346,93691,3.505902,4.407037,10,
638524904058090348,93702,3.559757,4.397929,10,
638524904058200337,93713,3.613985,4.388757,10,
638524904058310346,93725,3.668763,4.379492,10,
638524904058420345,93736,3.724306,4.370098,10,
638524904058530343,93747,3.779089,4.360833,10,
638524904058640342,93758,3.8342,4.351511,10,
638524904058750351,93769,3.887856,4.342436,10,
638524904058870335,93780,3.942529,4.333189,10,
638524904058980346,93791,3.999173,4.323609,10,
638524904059090345,93802,4.052442,4.3146,10,
638524904059200347,93814,4.107152,4.305347,10,
638524904059310351,93824,4.16183,4.296099,10,
638524904059426107,93836,4.216027,4.286932,10,
638524904059536101,93847,4.271883,4.277485,10,
638524904059646107,93858,4.327527,4.268074,10,
638524904059756114,93869,4.38071,4.259079,10,
638524904059861584,93880,4.435221,4.249859,10,
638524904059981593,93892,4.490331,4.240539,10,
638524904060091584,93902,4.546731,4.230999,10,
638524904060201579,93913,4.600472,4.22191,10,
638524904060311583,93924,4.655054,4.212678,10,
638524904060421576,93935,4.70882,4.203585,10,
638524904060531583,93947,4.763601,4.194319,10,
638524904060641583,93958,4.81873,4.184995,10,
638524904060751571,93969,4.873653,4.175706,10,
638524904060861585,93980,4.928317,4.166461,10,
638524904060971598,93991,4.983239,4.157171,10,
638524904061081576,94002,5.037661,4.147967,10,
638524904061201584,94014,5.092363,4.138715,10,
638524904061311591,94024,5.149176,4.129107,10,
638524904061421589,94036,5.202656,4.120061,10,
638524904061531597,94047,5.257117,4.11085,10,
638524904061641586,94058,5.311879,4.101588,10,
638524904061751578,94069,5.365891,4.092453,10,
638524904061858457,94080,5.420718,4.08318,10,
638524904061978397,94091,5.475553,4.073905,10,
638524904062088386,94102,5.530567,4.064601,10,
638524904062198394,94113,5.584943,4.055404,10,
638524904062308399,94124,5.640235,4.046052,10,
638524904062418395,94135,5.695118,4.03677,10,
638524904062528390,94147,5.749155,4.02763,10,
638524904062638398,94158,5.804183,4.018323,10,
638524904062748403,94169,5.858989,4.009054,10,
638524904062868331,94180,5.913509,3.999833,10,
638524904062978349,94191,5.96879,3.990483,10,
638524904063088337,94202,6.023676,3.9812,10,
638524904063198331,94213,6.078437,3.971938,10,
638524904063308342,94224,6.13331,3.962657,10,
638524904063418335,94235,6.187617,3.953472,10,
638524904063528324,94246,6.242142,3.94425,10,
638524904063638348,94258,6.296916,3.934986,10,
638524904063748337,94269,6.352072,3.925658,10,
638524904063859560,94280,6.407202,3.916333,10,
638524904063979563,94291,6.461219,3.907197,10,
638524904064085168,94302,6.516523,3.897844,10,
638524904064195174,94313,6.570931,3.888641,10,
638524904064305172,94324,6.625603,3.879395,10,
638524904064415169,94335,6.680089,3.870179,10,
638524904064525165,94346,6.735378,3.860828,10,
