time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524993430701521,567907,13.83971,10.75003,10,
638524993430761527,567913,13.83971,10.75003,10,
638524993430844756,567922,13.83971,10.75003,10,
638524993430954277,567933,13.83971,10.75003,10,
638524993431074252,567944,13.83971,10.75003,10,
638524993431184257,567955,13.83971,10.75003,10,
638524993431294248,567966,13.83971,10.75003,10,
638524993431404255,567977,13.83971,10.75003,10,
638524993431520333,567988,13.83971,10.75003,10,
638524993431630331,567999,13.83971,10.75003,10,
638524993431740322,568011,13.83971,10.75003,10,
638524993431855270,568022,13.83971,10.75003,10,
638524993431955262,568033,13.83971,10.75003,10,
638524993432065272,568044,13.83971,10.75003,10,
638524993432185258,568055,13.83971,10.75003,10,
638524993432295257,568066,13.83971,10.75003,10,
638524993432405257,568077,13.83971,10.75003,10,
638524993432516551,568088,13.83971,10.75003,10,
638524993432622701,568099,13.83971,10.75003,10,
638524993432732704,568110,13.83971,10.75003,10,
638524993432842695,568121,13.83971,10.75003,10,
638524993432962687,568133,13.83971,10.75003,10,
638524993433072695,568144,13.83971,10.75003,10,
638524993433182692,568155,13.83971,10.75003,10,
638524993433292694,568166,13.83971,10.75003,10,
638524993433402704,568177,13.83971,10.75003,10,
638524993433512688,568188,13.83971,10.75003,10,
638524993433632706,568200,13.83971,10.75003,10,
638524993433732698,568210,13.83971,10.75003,10,
638524993433852694,568222,13.83971,10.75003,10,
638524993433952704,568232,13.83971,10.75003,10,
638524993434072702,568244,13.83971,10.75003,10,
638524993434182710,568255,13.83971,10.75003,10,
638524993434292691,568266,13.83971,10.75003,10,
638524993434402696,568277,13.83971,10.75003,10,
638524993434522810,568289,13.83971,10.75003,10,
638524993434632807,568300,13.83971,10.75003,10,
638524993434742810,568311,13.83971,10.75003,10,
638524993434852815,568322,13.83971,10.75003,10,
638524993434972802,568334,13.83971,10.75003,10,
638524993435082799,568345,13.83971,10.75003,10,
638524993435202810,568356,13.83971,10.75003,10,
638524993435302816,568367,13.83971,10.75003,10,
638524993435422800,568379,13.83971,10.75003,10,
638524993435532804,568390,13.83971,10.75003,10,
638524993435642804,568401,13.83971,10.75003,10,
