time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638524908432677540,312220,27.6743,13.73294,16.92134,16.51549,8.289039,15.16847,-12.73767,18.41679,15.16847,
638524908432787532,312232,27.62007,13.70602,16.88818,16.47939,8.270917,15.13531,-12.70982,18.37652,15.13531,
638524908432897532,312243,27.56521,13.6788,16.85464,16.44287,8.252587,15.10177,-12.68165,18.3358,15.10177,
638524908433007538,312254,27.51077,13.65179,16.82135,16.40662,8.234398,15.06848,-12.6537,18.29539,15.06848,
638524908433117538,312265,27.45647,13.62484,16.78815,16.37047,8.216252,15.03528,-12.62582,18.25507,15.03528,
638524908433227543,312276,27.40197,13.59779,16.75482,16.33419,8.198042,15.00196,-12.59783,18.21461,15.00196,
638524908433337539,312287,27.34713,13.57058,16.72129,16.29768,8.179719,14.96843,-12.56968,18.1739,14.96843,
638524908433447542,312298,27.29304,13.54374,16.68822,16.26167,8.161645,14.93535,-12.5419,18.13374,14.93535,
638524908433567654,312309,27.2384,13.51663,16.65481,16.22529,8.143387,14.90194,-12.51385,18.09318,14.90194,
638524908433673495,312320,27.18344,13.48936,16.6212,16.1887,8.125025,14.86834,-12.48563,18.05238,14.86834,
638524908433783389,312332,27.12929,13.46248,16.58809,16.15265,8.106929,14.83522,-12.45782,18.01217,14.83522,
638524908433893388,312343,27.07467,13.43538,16.55469,16.11629,8.088678,14.80183,-12.42978,17.97162,14.80183,
638524908434003383,312354,27.02053,13.40851,16.5216,16.08025,8.070591,14.76873,-12.40198,17.93144,14.76873,
638524908434123385,312365,26.96588,13.38139,16.48818,16.04386,8.052329,14.73531,-12.37392,17.89086,14.73531,
638524908434233385,312376,26.91043,13.35388,16.45427,16.00694,8.033801,14.70141,-12.34545,17.8497,14.70141,
638524908434343387,312387,26.85689,13.32731,16.42153,15.9713,8.01591,14.66867,-12.31796,17.80994,14.66867,
638524908434453395,312399,26.80244,13.30029,16.38824,15.93505,7.997718,14.63538,-12.29,17.76952,14.63538,
638524908434563506,312409,26.74745,13.273,16.35462,15.89844,7.979342,14.60175,-12.26176,17.7287,14.60175,
638524908434673502,312420,26.69331,13.24613,16.32151,15.8624,7.961253,14.56865,-12.23396,17.68851,14.56865,
638524908434783510,312432,26.63883,13.2191,16.2882,15.82613,7.94305,14.53534,-12.20599,17.64806,14.53534,
638524908434893505,312443,26.5844,13.19209,16.25492,15.78989,7.924861,14.50205,-12.17804,17.60765,14.50205,
638524908435003503,312454,26.53001,13.1651,16.22166,15.75368,7.906688,14.4688,-12.15012,17.56727,14.4688,
638524908435113503,312465,26.47519,13.13789,16.18814,15.71718,7.888371,14.43528,-12.12197,17.52657,14.43528,
638524908435223504,312476,26.42093,13.11097,16.15497,15.68106,7.870242,14.4021,-12.09411,17.48629,14.4021,
638524908435333515,312487,26.36629,13.08385,16.12156,15.64468,7.851984,14.36869,-12.06605,17.44573,14.36869,
638524908435453502,312498,26.31229,13.05706,16.08854,15.60873,7.833941,14.33567,-12.03833,17.40564,14.33567,
638524908435563507,312509,26.25739,13.02981,16.05497,15.57219,7.815598,14.30211,-12.01014,17.36489,14.30211,
638524908435673505,312520,26.20308,13.00286,16.02176,15.53603,7.797451,14.2689,-11.98225,17.32457,14.2689,
638524908435783503,312531,26.14871,12.97588,15.98852,15.49983,7.779283,14.23565,-11.95433,17.2842,14.23565,
638524908435893500,312543,26.09424,12.94885,15.95521,15.46357,7.761084,14.20235,-11.92637,17.24376,14.20235,
638524908436003504,312554,26.03918,12.92153,15.92155,-3.617051,7.632674,20,-11.8981,17.20289,14.16868,
638524908436113505,312565,25.98528,12.89478,15.88859,-3.61109,7.620095,19.96704,-11.87042,17.16287,14.13572,
638524908436223513,312576,25.93078,12.86774,15.85527,-3.605064,7.607378,19.93372,-11.84244,17.12241,14.1024,
638524908436343503,312587,25.87601,12.84056,15.82178,-3.599008,7.594599,19.90023,-11.81432,17.08175,14.06892,
638524908436453505,312598,25.82184,12.81368,15.78866,-3.593017,7.581957,19.8671,-11.7865,17.04154,14.03579,
638524908436563608,312609,25.76722,12.78657,15.75526,-3.586977,7.569211,19.83371,-11.75845,17.00099,14.00239,
638524908436673606,312620,25.71243,12.75939,15.72176,-3.580919,7.556428,19.80021,-11.73033,16.96032,13.9689,
638524908436783616,312631,25.65818,12.73247,15.68859,-3.57492,7.543769,19.76704,-11.70247,16.92004,13.93573,
638524908436893613,312643,25.6036,12.70538,15.65521,-3.568884,7.531031,19.73366,-11.67444,16.87952,13.90235,
638524908437003611,312654,25.54889,12.67823,15.62176,-3.562834,7.518265,19.70021,-11.64635,16.8389,13.8689,
638524908437113626,312665,25.49393,12.65096,15.58816,-3.556757,7.505441,19.66661,-11.61813,16.79811,13.83529,
638524908437223620,312676,25.44032,12.62436,15.55537,-3.550828,7.49293,19.63383,-11.5906,16.7583,13.80251,
638524908437333609,312687,25.38574,12.59727,15.52201,-3.544793,7.480196,19.60046,-11.56258,16.71779,13.76914,
638524908437453613,312698,25.33139,12.5703,15.48877,-3.538783,7.467513,19.56722,-11.53468,16.67744,13.73591,
638524908437563607,312709,25.27667,12.54315,15.45531,-3.532731,7.454743,19.53376,-11.50658,16.63681,13.70245,
638524908437673616,312720,25.22185,12.51595,15.4218,-3.52667,7.441952,19.50025,-11.47843,16.59612,13.66893,
638524908437783616,312731,25.16777,12.48911,15.38873,-3.520689,7.429333,19.46718,-11.45066,16.55597,13.63587,
638524908437893616,312742,25.11326,12.46206,15.3554,-3.514662,7.416613,19.43385,-11.42268,16.5155,13.60254,
638524908438003610,312754,25.05887,12.43507,15.32214,-3.508646,7.40392,19.40059,-11.39475,16.47512,13.56928,
638524908438113621,312765,25.00427,12.40797,15.28876,-3.502609,7.391179,19.36721,-11.36671,16.43459,13.53589,
638524908438223611,312776,24.94977,12.38093,15.25543,-3.496582,7.378462,19.33389,-11.33873,16.39413,13.50257,
638524908438333610,312787,24.89549,12.354,15.22225,-3.490581,7.365797,19.3007,-11.31086,16.35384,13.46938,
638524908438453612,312798,24.84056,12.32674,15.18866,-3.484506,7.352979,19.26711,-11.28265,16.31306,13.43579,
638524908438557866,312809,24.78569,12.29951,15.15511,-3.478439,7.340175,19.23356,-11.25448,16.27232,13.40225,
638524908438673869,312820,24.732,12.27287,15.12228,-3.472502,7.327647,19.20074,-11.22692,16.23247,13.36942,
638524908438783794,312831,24.6776,12.24587,15.08902,-3.466486,7.314952,19.16747,-11.19898,16.19208,13.33615,
638524908438893806,312842,24.62274,12.21865,15.05547,-3.460419,7.30215,19.13392,-11.17081,16.15135,13.30261,
638524908439003800,312854,24.56816,12.19156,15.0221,-3.454384,7.289415,19.10056,-11.14279,16.11083,13.26924,
638524908439113793,312865,24.51388,12.16463,14.98891,-3.448381,7.276749,19.06737,-11.11492,16.07054,13.23605,
638524908439223795,312876,-22.83516,-28.65991,20,-3.442344,7.264009,19.03398,-11.08689,16.03001,13.20267,
638524908439333789,312887,-22.79765,-28.61283,19.96714,-3.436402,7.25147,19.00113,-11.0593,15.99011,13.16981,
638524908439443794,312898,-22.75965,-28.56514,19.93386,-3.430383,7.23877,18.96785,-11.03135,15.94971,13.13653,
638524908439558301,312909,-22.72128,-28.51698,19.90026,-3.424306,7.225945,18.93424,-11.00313,15.90891,13.10293,
638524908439668299,312920,-22.68344,-28.46949,19.86712,-3.418312,7.213296,18.9011,-10.9753,15.86867,13.06978,
638524908439778297,312931,-22.64522,-28.42152,19.83364,-3.412258,7.200521,18.86763,-10.94719,15.82802,13.03631,
638524908439898295,312942,-22.60738,-28.37403,19.8005,-3.406264,7.187874,18.83449,-10.91936,15.78779,13.00317,
638524908440008306,312954,-22.56857,-28.32532,19.76651,-3.400116,7.174901,18.80049,-10.89081,15.74651,12.96917,
638524908440118302,312964,-22.53038,-28.27738,19.73306,-3.394067,7.162135,18.76704,-10.86272,15.7059,12.93572,
638524908440228308,312976,-22.49311,-28.23061,19.70042,-3.388164,7.149678,18.7344,-10.83531,15.66627,12.90308,
638524908440338306,312987,-22.45448,-28.18212,19.66659,-3.382045,7.136766,18.70057,-10.8069,15.62519,12.86925,
638524908440448304,312998,-22.41733,-28.13549,19.63405,-3.37616,7.124348,18.66803,-10.77958,15.58568,12.83671,
638524908440558302,313009,-22.37919,-28.08763,19.60065,-3.370119,7.1116,18.63463,-10.75153,15.54513,12.80331,
638524908440668304,313020,-22.34091,-28.03959,19.56712,-3.364056,7.098806,18.6011,-10.72337,15.50442,12.76978,
638524908440788309,313032,-22.30276,-27.9917,19.5337,-3.358013,7.086053,18.56769,-10.69531,15.46385,12.73636,
638524908440888313,313042,-22.26337,-27.94227,19.49921,-3.351774,7.072888,18.53319,-10.66634,15.42197,12.70187,
638524908440998300,313053,-22.22666,-27.89619,19.46706,-3.345959,7.060617,18.50104,-10.63934,15.38293,12.66971,
638524908441108299,313064,-22.18846,-27.84825,19.4336,-3.339908,7.047849,18.46758,-10.61125,15.34231,12.63626,
638524908441228404,313076,-22.15088,-27.80108,19.40068,-3.333954,7.035286,18.43466,-10.5836,15.30233,12.60334,
638524908441338406,313087,-22.11267,-27.75313,19.36722,-3.327903,7.022517,18.4012,-10.55551,15.26171,12.56988,
638524908441448405,313098,-22.07468,-27.70544,19.33394,-3.321885,7.009818,18.36793,-10.52756,15.22131,12.5366,
638524908441558409,313109,-22.03678,-27.65788,19.30075,-3.315882,6.99715,18.33473,-10.49969,15.18101,12.50341,
638524908441668394,313120,-21.99857,-27.60992,19.26728,-3.309829,6.984377,18.30126,-10.47158,15.14037,12.46994,
638524908441778406,313131,-21.96078,-27.56249,19.23418,-3.303843,6.971745,18.26817,-10.44379,15.10019,12.43684,
638524908441888410,313142,-21.92142,-27.5131,19.19972,-3.29761,6.958593,18.2337,-10.41485,15.05834,12.40238,
638524908441998417,313153,-21.88387,-27.46597,19.16682,-3.291661,6.94604,18.20081,-10.38723,15.0184,12.36949,
638524908442108409,313164,-21.8464,-27.41893,19.134,-3.285725,6.933514,18.16799,-10.35967,14.97855,12.33666,
638524908442228396,313175,-21.80817,-27.37096,19.10052,-3.27967,6.920737,18.13451,-10.33155,14.9379,12.30319,
638524908442338401,313186,-21.77025,-27.32336,19.06731,-3.273664,6.908062,18.10129,-10.30366,14.89758,12.26997,
638524908442448411,313198,-21.73258,-27.27609,19.03432,-3.267698,6.895473,18.0683,-10.27596,14.85753,12.23698,
638524908442558410,313209,-21.69416,-27.22787,19.00067,-3.261612,6.882631,18.03465,-10.2477,14.81667,12.20334,
638524908442668398,313220,-21.6563,-27.18035,18.96751,-3.255615,6.869974,18.00149,-10.21985,14.7764,12.17017,
638524908442778416,313231,-21.61841,-27.13279,18.93432,-3.249613,6.857309,17.9683,-10.19199,14.73611,12.13699,
638524908442888393,313242,-21.58026,-27.08492,18.90091,-3.243571,6.844559,17.93489,-10.16393,14.69555,12.10358,
638524908442998404,313253,-21.54214,-27.03707,18.86752,-3.237532,6.831817,17.90151,-10.13589,14.65501,12.07019,
638524908443108407,313264,-21.50378,-26.98893,18.83393,-3.231456,6.818995,17.86791,-10.10768,14.61422,12.03659,
638524908443218397,313275,-21.46605,-26.94157,18.80088,-3.225479,6.806382,17.83486,-10.07993,14.57409,12.00354,
