time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524907848120349,253765,-9.560319,0.6691875,10,
638524907848180351,253771,-9.560319,0.6691875,10,
638524907848240358,253777,-9.560319,0.6691875,10,
638524907848340351,253787,-9.560319,0.6691875,10,
638524907848450351,253798,-9.560319,0.6691875,10,
638524907848560346,253809,-9.560319,0.6691875,10,
638524907848670355,253820,-9.560319,0.6691875,10,
638524907848780355,253832,-9.560319,0.6691875,10,
638524907848900348,253843,-9.560319,0.6691875,10,
638524907849000365,253854,-9.560319,0.6691875,10,
638524907849120346,253865,-9.560319,0.6691875,10,
638524907849230351,253876,-9.560319,0.6691875,10,
638524907849340346,253887,-9.560319,0.6691875,10,
638524907849450355,253898,-9.560319,0.6691875,10,
638524907849560349,253909,-9.560319,0.6691875,10,
638524907849676040,253920,-9.560319,0.6691875,10,
638524907849791171,253932,-9.560319,0.6691875,10,
638524907849891171,253943,-9.560319,0.6691875,10,
638524907850001165,253954,-9.560319,0.6691875,10,
638524907850121166,253965,-9.560319,0.6691875,10,
638524907850231178,253976,-9.560319,0.6691875,10,
638524907850341176,253987,-9.560319,0.6691875,10,
638524907850451163,253998,-9.560319,0.6691875,10,
638524907850561167,254009,-9.560319,0.6691875,10,
638524907850671163,254021,-9.560319,0.6691875,10,
638524907850781170,254031,-9.560319,0.6691875,10,
638524907850891167,254043,-9.560319,0.6691875,10,
638524907851011166,254054,-9.560319,0.6691875,10,
638524907851111163,254065,-9.560319,0.6691875,10,
638524907851231181,254076,-9.560319,0.6691875,10,
638524907851341165,254087,-9.560319,0.6691875,10,
638524907851451167,254098,-9.560319,0.6691875,10,
638524907851561167,254109,-9.560319,0.6691875,10,
638524907851671167,254121,-9.560319,0.6691875,10,
638524907851791171,254132,-9.560319,0.6691875,10,
638524907851901164,254143,-9.560319,0.6691875,10,
638524907852011166,254154,-9.560319,0.6691875,10,
638524907852131163,254166,-9.560319,0.6691875,10,
638524907852242570,254177,-9.560319,0.6691875,10,
638524907852352566,254188,-9.560319,0.6691875,10,
638524907852462573,254200,-9.560319,0.6691875,10,
638524907852582581,254211,-9.560319,0.6691875,10,
638524907852687632,254222,-9.560319,0.6691875,10,
638524907852807448,254234,-9.560319,0.6691875,10,
638524907852917446,254245,-9.560319,0.6691875,10,
638524907853037459,254257,-9.560319,0.6691875,10,
638524907853147452,254268,-9.560319,0.6691875,10,
638524907853257441,254279,-9.560319,0.6691875,10,
638524907853377448,254291,-9.560319,0.6691875,10,
638524907853487443,254302,-9.560319,0.6691875,10,
638524907853597463,254313,-9.560319,0.6691875,10,
638524907853707445,254324,-9.560319,0.6691875,10,
638524907853817437,254335,-9.560319,0.6691875,10,
638524907853937449,254347,-9.560319,0.6691875,10,
638524907854047450,254358,-9.560319,0.6691875,10,
638524907854157450,254369,-9.560319,0.6691875,10,
638524907854267449,254380,-9.560319,0.6691875,10,
638524907854377447,254391,-9.560319,0.6691875,10,
638524907854487450,254402,-9.560319,0.6691875,10,
638524907854597450,254413,-9.560319,0.6691875,10,
638524907854707793,254424,-9.560319,0.6691875,10,
638524907854827787,254436,-9.560319,0.6691875,10,
638524907854937791,254446,-9.560319,0.6691875,10,
638524907855047792,254458,-9.560319,0.6691875,10,
638524907855157789,254469,-9.560319,0.6691875,10,
638524907855267789,254480,-9.560319,0.6691875,10,
638524907855377801,254491,-9.560319,0.6691875,10,
638524907855487807,254502,-9.560319,0.6691875,10,
638524907855597793,254513,-9.560319,0.6691875,10,
638524907855707785,254524,-9.560319,0.6691875,10,
638524907855817787,254535,-9.560319,0.6691875,10,
638524907855937792,254546,-9.560319,0.6691875,10,
638524907856047792,254558,-9.560319,0.6691875,10,
638524907856157785,254569,-9.560319,0.6691875,10,
638524907856267793,254580,-9.560319,0.6691875,10,
638524907856377799,254591,-9.560319,0.6691875,10,
638524907856487790,254602,-9.560319,0.6691875,10,
638524907856597788,254613,-9.560319,0.6691875,10,
638524907856707786,254624,-9.560319,0.6691875,10,
638524907856817811,254635,-9.560319,0.6691875,10,
638524907856937792,254647,-9.560319,0.6691875,10,
638524907857047796,254658,-9.560319,0.6691875,10,
638524907857157792,254669,-9.560319,0.6691875,10,
638524907857262977,254680,-9.560319,0.6691875,10,
638524907857382984,254691,-9.560319,0.6691875,10,
638524907857492985,254702,-9.560319,0.6691875,10,
638524907857602981,254713,-9.560319,0.6691875,10,
638524907857712979,254724,-9.560319,0.6691875,10,
638524907857822975,254735,-9.560319,0.6691875,10,
638524907857932981,254746,-9.560319,0.6691875,10,
638524907858042978,254758,-9.560319,0.6691875,10,
638524907858152977,254769,-9.560319,0.6691875,10,
638524907858262985,254780,-9.560319,0.6691875,10,
638524907858382979,254791,-9.560319,0.6691875,10,
638524907858492984,254802,-9.560319,0.6691875,10,
638524907858602995,254813,-9.560319,0.6691875,10,
638524907858708169,254824,-9.560319,0.6691875,10,
638524907858818186,254835,-9.560319,0.6691875,10,
638524907858928169,254846,-9.560319,0.6691875,10,
638524907859048177,254858,-9.560319,0.6691875,10,
638524907859158177,254869,-9.560319,0.6691875,10,
638524907859268172,254880,-9.560319,0.6691875,10,
638524907859378175,254891,-9.560319,0.6691875,10,
638524907859488169,254902,-9.560319,0.6691875,10,
638524907859598178,254913,-9.560319,0.6691875,10,
638524907859708276,254924,-9.560319,0.6691875,10,
638524907859818268,254935,-9.560319,0.6691875,10,
638524907859938281,254947,-9.560319,0.6691875,10,
638524907860038276,254957,-9.560319,0.6691875,10,
638524907860158269,254969,-9.560319,0.6691875,10,
638524907860268281,254980,-9.560319,0.6691875,10,
638524907860378284,254991,-9.560319,0.6691875,10,
