time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524995462222137,771059,13.83971,10.75003,10,
638524995462292151,771066,13.83971,10.75003,10,
638524995462392143,771076,13.83971,10.75003,10,
638524995462502141,771087,13.83971,10.75003,10,
638524995462612150,771098,13.83971,10.75003,10,
638524995462722155,771109,13.83971,10.75003,10,
638524995462832138,771120,13.83971,10.75003,10,
638524995462942142,771131,13.83971,10.75003,10,
638524995463052140,771142,13.83971,10.75003,10,
638524995463162150,771153,13.83971,10.75003,10,
638524995463272140,771164,13.83971,10.75003,10,
638524995463382133,771175,13.83971,10.75003,10,
638524995463502159,771186,13.83971,10.75003,10,
638524995463602145,771197,13.83971,10.75003,10,
638524995463722160,771209,13.83971,10.75003,10,
638524995463832137,771220,13.83971,10.75003,10,
638524995463942143,771231,13.83971,10.75003,10,
638524995464052135,771242,13.83971,10.75003,10,
638524995464162144,771253,13.83971,10.75003,10,
638524995464272134,771264,13.83971,10.75003,10,
638524995464382142,771275,13.83971,10.75003,10,
638524995464492143,771286,13.83971,10.75003,10,
638524995464612151,771297,13.83971,10.75003,10,
638524995464722146,771309,13.83971,10.75003,10,
638524995464832143,771320,13.83971,10.75003,10,
638524995464942144,771331,13.83971,10.75003,10,
638524995465052138,771342,13.83971,10.75003,10,
638524995465162134,771353,13.83971,10.75003,10,
638524995465272142,771364,13.83971,10.75003,10,
638524995465382138,771375,13.83971,10.75003,10,
638524995465492138,771386,13.83971,10.75003,10,
638524995465602142,771397,13.83971,10.75003,10,
638524995465722150,771408,13.83971,10.75003,10,
638524995465832137,771420,13.83971,10.75003,10,
638524995465942149,771431,13.83971,10.75003,10,
638524995466062141,771442,13.83971,10.75003,10,
638524995466172139,771454,13.83971,10.75003,10,
638524995466282143,771465,13.83971,10.75003,10,
638524995466392138,771476,13.83971,10.75003,10,
638524995466502139,771487,13.83971,10.75003,10,
638524995466612132,771498,13.83971,10.75003,10,
638524995466732141,771510,13.83971,10.75003,10,
638524995466842142,771521,13.83971,10.75003,10,
638524995466952146,771532,13.83971,10.75003,10,
638524995467072139,771544,13.83971,10.75003,10,
638524995467182147,771554,13.83971,10.75003,10,
638524995467292135,771566,13.83971,10.75003,10,
638524995467402143,771577,13.83971,10.75003,10,
638524995467512140,771588,13.83971,10.75003,10,
638524995467622133,771599,13.83971,10.75003,10,
638524995467732150,771610,13.83971,10.75003,10,
638524995467842142,771621,13.83971,10.75003,10,
638524995467962140,771632,13.83971,10.75003,10,
