time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638549103408509449,1233652,-13.19373,-26.99701,16.79926,-24.62516,-8.667207,16.79926,1.56404,26.79118,16.79926,
638549103408619452,1233664,-13.16807,-26.94449,16.76659,-24.57726,-8.650347,16.76659,1.560998,26.73907,16.76659,
638549103408734595,1233675,-13.1414,-26.88993,16.73263,-24.52749,-8.632829,16.73263,1.557837,26.68492,16.73263,
638549103408834590,1233686,-13.11479,-26.83548,16.69875,-24.47783,-8.615349,16.69875,1.554682,26.63089,16.69875,
638549103408954576,1233697,-13.08949,-26.78371,16.66654,-24.4306,-8.598728,16.66654,1.551683,26.57951,16.66654,
638549103409064568,1233708,-13.06323,-26.72998,16.6331,-24.38159,-8.581477,16.6331,1.54857,26.52618,16.6331,
638549103409174582,1233719,-13.0372,-26.67671,16.59995,-24.333,-8.564377,16.59995,1.545484,26.47332,16.59995,
638549103409284588,1233730,-13.01097,-26.62303,16.56655,-24.28404,-8.547145,16.56655,1.542374,26.42006,16.56655,
638549103409394836,1233741,-12.98469,-26.56926,16.53309,-24.23499,-8.529881,16.53309,1.539259,26.36669,16.53309,
638549103409504821,1233752,-12.95842,-26.51551,16.49964,-24.18597,-8.512626,16.49964,1.536145,26.31335,16.49964,
638549103409614823,1233763,-12.9327,-26.46288,16.46689,-24.13796,-8.495729,16.46689,1.533096,26.26113,16.46689,
638549103409724833,1233774,-12.90612,-26.4085,16.43305,-24.08836,-8.47827,16.43305,1.529945,26.20716,16.43305,
638549103409834822,1233785,-12.8803,-26.35566,16.40018,-24.04016,-8.461308,16.40018,1.526885,26.15473,16.40018,
638549103409944825,1233797,-12.85404,-26.30193,16.36674,-23.99115,-8.444056,16.36674,1.523771,26.1014,16.36674,
638549103410054832,1233808,-12.82758,-26.24779,16.33305,-23.94176,-8.426675,16.33305,1.520635,26.04767,16.33305,
638549103410164826,1233819,-12.80189,-26.19523,16.30034,-23.89383,-8.409802,16.30034,1.51759,25.99552,16.30034,
638549103410284825,1233830,-12.77588,-26.142,16.26722,-23.84527,-8.392713,16.26722,1.514506,25.94269,16.26722,
638549103410394830,1233841,-12.74944,-26.08789,16.23355,-23.79592,-8.375343,16.23355,1.511372,25.889,16.23355,
638549103410507527,1233852,-12.72317,-26.03414,16.20011,-23.74689,-8.358088,16.20011,1.508258,25.83566,16.20011,
638549103410611313,1233863,-12.69713,-25.98087,16.16696,-23.6983,-8.340985,16.16696,1.505171,25.78279,16.16696,
638549103410731309,1233874,-12.67085,-25.92708,16.13348,-23.64923,-8.323716,16.13348,1.502055,25.72941,16.13348,
638549103410831311,1233885,-12.64457,-25.8733,16.10002,-23.60018,-8.306452,16.10002,1.49894,25.67604,16.10002,
638549103410951444,1233897,-12.61875,-25.82047,16.06714,-23.55199,-8.28949,16.06714,1.495879,25.62361,16.06714,
638549103411061407,1233908,-12.59219,-25.76614,16.03334,-23.50244,-8.272048,16.03334,1.492731,25.5697,16.03334,
638549103411171389,1233919,-12.56585,-25.71223,15.99979,-23.45327,-8.254742,15.99979,1.489608,25.5162,15.99979,
638549103411281398,1233930,-12.53994,-25.65923,15.96681,-23.40492,-8.237723,15.96681,1.486537,25.4636,15.96681,
638549103411401392,1233941,-12.51363,-25.60538,15.93331,-23.3558,-8.220438,15.93331,1.483418,25.41017,15.93331,
638549103411511403,1233952,-12.48672,-25.55031,15.89903,-23.30557,-8.202757,15.89903,1.480227,25.35551,15.89903,
638549103411621398,1233964,-12.46081,-25.49729,15.86604,-23.25721,-8.185737,15.86604,1.477156,25.3029,15.86604,
638549103411731401,1233974,-12.43467,-25.44381,15.83276,-23.20842,-8.168566,15.83276,1.474057,25.24982,15.83276,
638549103411831396,1233985,-12.40902,-25.39133,15.80011,-23.16056,-8.151718,15.80011,1.471017,25.19775,15.80011,
638549103411951391,1233996,-12.38315,-25.3384,15.76717,-23.11228,-8.134725,15.76717,1.467951,25.14522,15.76717,
638549103412061396,1234008,-12.35703,-25.28494,15.73391,-23.06351,-8.117562,15.73391,1.464854,25.09217,15.73391,
638549103412171398,1234019,-12.33036,-25.23036,15.69994,-23.01373,-8.10004,15.69994,1.461692,25.03801,15.69994,
638549103412281391,1234030,-12.30504,-25.17856,15.66771,-22.96647,-8.083408,15.66771,1.45869,24.98659,15.66771,
638549103412391396,1234041,-12.27858,-25.12443,15.63402,-22.9171,-8.066031,15.63402,1.455555,24.93288,15.63402,
638549103412501648,1234052,-12.25237,-25.07078,15.60064,-22.86817,-8.048808,15.60064,1.452447,24.87964,15.60064,
638549103412611653,1234063,-12.22643,-25.01772,15.56762,-22.81977,-8.031775,15.56762,1.449373,24.82699,15.56762,
638549103412721654,1234074,-12.20022,-24.96409,15.53425,-22.77085,-8.014556,15.53425,1.446266,24.77376,15.53425,
638549103412831656,1234085,-12.17364,-24.9097,15.50041,-22.72124,-7.997095,15.50041,1.443115,24.71979,15.50041,
638549103412951648,1234097,-12.14765,-24.85652,15.46731,-22.67273,-7.980022,15.46731,1.440034,24.66702,15.46731,
638549103413056750,1234108,-12.12129,-24.80257,15.43374,-22.62353,-7.962704,15.43374,1.436908,24.61348,15.43374,
638549103413166728,1234118,-12.0953,-24.74939,15.40065,-22.57501,-7.945628,15.40065,1.433827,24.5607,15.40065,
638549103413276723,1234130,-12.06959,-24.69679,15.36792,-22.52704,-7.928743,15.36792,1.43078,24.50851,15.36792,
638549103413386724,1234141,-12.04317,-24.64272,15.33428,-22.47772,-7.911385,15.33428,1.427648,24.45485,15.33428,
638549103413496719,1234152,-12.01704,-24.58926,15.30101,-22.42895,-7.894218,15.30101,1.42455,24.40179,15.30101,
638549103413616727,1234163,-11.99071,-24.53538,15.26748,-22.37981,-7.876923,15.26748,1.421429,24.34832,15.26748,
638549103413726717,1234174,-11.9643,-24.48134,15.23385,-22.33051,-7.859571,15.23385,1.418298,24.29469,15.23385,
638549103413836727,1234185,-11.93843,-24.42841,15.20092,-22.28223,-7.842581,15.20092,1.415232,24.24217,15.20092,
638549103413946717,1234196,-11.91225,-24.37484,15.16758,-22.23337,-7.825382,15.16758,1.412128,24.18901,15.16758,
638549103414056729,1234207,-11.88598,-24.32109,15.13414,-22.18434,-7.808126,15.13414,1.409014,24.13567,15.13414,
638549103414166725,1234218,-11.86007,-24.26807,15.10114,-22.13598,-7.791103,15.10114,1.405942,24.08305,15.10114,
638549103414276724,1234230,-11.83379,-24.21428,15.06767,-22.08692,-7.773835,15.06767,1.402826,24.02967,15.06767,
638549103414386725,1234241,-11.80704,-24.15956,15.03362,-22.037,-7.756268,15.03362,1.399656,23.97537,15.03362,
638549103414496723,1234252,-11.78154,-24.10737,15.00114,-21.9894,-7.739511,15.00114,1.396632,23.92357,15.00114,
638549103414616724,1234263,-11.75551,-24.05412,14.96801,-21.94082,-7.722416,14.96801,1.393547,23.87073,14.96801,
638549103414726720,1234274,-11.72837,-23.99859,14.93345,-21.89017,-7.704588,14.93345,1.39033,23.81562,14.93345,
638549103414836726,1234285,-11.70292,-23.9465,14.90104,-21.84266,-7.687865,14.90104,1.387313,23.76393,14.90104,
638549103414946726,1234296,-11.67648,-23.8924,14.86738,-21.79332,-7.670498,14.86738,1.384179,23.71025,14.86738,
638549103415056726,1234307,-11.65045,-23.83915,14.83424,-21.74474,-7.6534,14.83424,1.381093,23.6574,14.83424,
638549103415166729,1234318,-11.62464,-23.78634,14.80138,-21.69657,-7.636446,14.80138,1.378034,23.60499,14.80138,
638549103415276724,1234330,-11.59806,-23.73195,14.76753,-21.64695,-7.618984,14.76753,1.374883,23.55101,14.76753,
638549103415396729,1234341,-11.57192,-23.67845,14.73424,-21.59816,-7.60181,14.73424,1.371784,23.49792,14.73424,
638549103415497053,1234352,-11.54531,-23.62401,14.70037,-21.5485,-7.584333,14.70037,1.36863,23.4439,14.70037,
638549103415607055,1234363,-11.51968,-23.57156,14.66773,-21.50066,-7.567493,14.66773,1.365591,23.39185,14.66773,
638549103415727048,1234374,-11.4936,-23.5182,14.63452,-21.45198,-7.550362,14.63452,1.362499,23.33889,14.63452,
638549103415837055,1234385,-11.46702,-23.46381,14.60068,-21.40237,-7.5329,14.60068,1.359348,23.28492,14.60068,
638549103415947054,1234396,-11.44123,-23.41104,14.56784,-21.35424,-7.515959,14.56784,1.356291,23.23255,14.56784,
638549103416057053,1234407,-11.41503,-23.35742,14.53447,-21.30533,-7.498745,14.53447,1.353185,23.17934,14.53447,
638549103416167055,1234419,-11.38892,-23.304,14.50123,-21.2566,-7.481594,14.50123,1.35009,23.12633,14.50123,
638549103416277046,1234430,-11.3626,-23.25014,14.46772,-21.20747,-7.464302,14.46772,1.34697,23.07287,14.46772,
638549103416392157,1234441,-11.33662,-23.19698,14.43464,-21.15899,-7.447236,14.43464,1.34389,23.02012,14.43464,
638549103416502158,1234452,-11.31029,-23.14311,14.40111,-21.10985,-7.42994,14.40111,1.340769,22.96666,14.40111,
638549103416612165,1234463,-11.28404,-23.0894,14.36769,-21.06085,-7.412696,14.36769,1.337657,22.91336,14.36769,
638549103416722167,1234474,-11.258,-23.0361,14.33453,-21.01225,-7.395588,14.33453,1.33457,22.86047,14.33453,
638549103416832166,1234485,-11.23184,-22.98258,14.30123,-20.96342,-7.378405,14.30123,1.331469,22.80736,14.30123,
638549103416942151,1234496,-11.20563,-22.92895,14.26785,-20.9145,-7.361185,14.26785,1.328362,22.75413,14.26785,
638549103417057231,1234507,-11.17934,-22.87515,14.23438,-20.86543,-7.343915,14.23438,1.325245,22.70075,14.23438,
638549103417167227,1234518,-11.15314,-22.82155,14.20102,-20.81654,-7.326705,14.20102,1.32214,22.64755,14.20102,
638549103417277221,1234530,-11.1272,-22.76847,14.16799,-20.76813,-7.309667,14.16799,1.319065,22.59488,14.16799,
638549103417392313,1234541,-11.10087,-22.71458,14.13446,-20.71897,-7.292365,14.13446,1.315943,22.5414,14.13446,
638549103417502321,1234552,-11.0752,-22.66206,14.10177,-20.67106,-7.275502,14.10177,1.3129,22.48927,14.10177,
638549103417612322,1234563,-11.04871,-22.60786,14.06805,-20.62162,-7.258102,14.06805,1.30976,22.43549,14.06805,
638549103417722325,1234574,-11.0223,-22.55382,14.03442,-20.57233,-7.240755,14.03442,1.30663,22.38187,14.03442,
638549103417832343,1234585,-10.99643,-22.50088,14.00148,-20.52404,-7.223756,14.00148,1.303562,22.32932,14.00148,
638549103417942312,1234596,-10.96994,-22.44667,13.96775,-20.4746,-7.206355,13.96775,1.300422,22.27553,13.96775,
638549103418057517,1234608,-10.94388,-22.39336,13.93457,-20.42597,-7.189239,13.93457,1.297333,22.22263,13.93457,
638549103418167460,1234618,-10.91679,-22.33793,13.90008,-20.37541,-7.171443,13.90008,1.294122,22.16762,13.90008,
638549103418277465,1234630,-10.89141,-22.28598,13.86776,-20.32802,-7.154766,13.86776,1.291112,22.11607,13.86776,
638549103418392564,1234640,-10.86533,-22.23262,13.83455,-20.27935,-7.137635,13.83455,1.288021,22.06311,13.83455,
638549103418492560,1234651,-10.83955,-22.17987,13.80173,-20.23124,-7.120699,13.80173,1.284965,22.01077,13.80173,
638549103418612565,1234663,-10.81349,-22.12656,13.76856,-20.18261,-7.103584,13.76856,1.281877,21.95786,13.76856,
638549103418722568,1234674,-10.7868,-22.07195,13.73457,-20.13279,-7.08605,13.73457,1.278712,21.90366,13.73457,
638549103418832562,1234685,-10.76102,-22.01919,13.70175,-20.08467,-7.069114,13.70175,1.275656,21.85131,13.70175,
638549103418942565,1234696,-10.73479,-21.96552,13.66835,-20.03572,-7.051883,13.66835,1.272547,21.79805,13.66835,
638549103419052563,1234707,-10.70836,-21.91144,13.6347,-19.98639,-7.034522,13.6347,1.269414,21.74438,13.6347,
638549103419162570,1234718,-10.68274,-21.859,13.60206,-19.93855,-7.017686,13.60206,1.266376,21.69234,13.60206,
638549103419282564,1234730,-10.65568,-21.80364,13.56762,-19.88806,-6.999914,13.56762,1.263169,21.63741,13.56762,
638549103419392560,1234741,-10.62963,-21.75033,13.53444,-19.83943,-6.982798,13.53444,1.26008,21.5845,13.53444,
638549103419502562,1234752,-10.60394,-21.69778,13.50174,-19.7915,-6.965926,13.50174,1.257036,21.53235,13.50174,
638549103419612554,1234763,-10.57754,-21.64375,13.46812,-19.74222,-6.948582,13.46812,1.253906,21.47873,13.46812,
638549103419722570,1234774,-10.55117,-21.5898,13.43455,-19.693,-6.931259,13.43455,1.25078,21.42519,13.43455,
638549103419827675,1234785,-10.52559,-21.53744,13.40197,-19.64525,-6.914451,13.40197,1.247747,21.37323,13.40197,
638549103419947676,1234796,-10.4991,-21.48324,13.36824,-19.59581,-6.89705,13.36824,1.244607,21.31945,13.36824,
638549103420057676,1234807,-10.47281,-21.42946,13.33477,-19.54675,-6.879784,13.33477,1.241491,21.26608,13.33477,
638549103420167685,1234818,-10.44698,-21.37659,13.30188,-19.49853,-6.862813,13.30188,1.238428,21.21362,13.30188,
638549103420277680,1234829,-10.42069,-21.32279,13.2684,-19.44946,-6.845541,13.2684,1.235311,21.16022,13.2684,
638549103420382793,1234840,-10.39445,-21.26912,13.235,-19.4005,-6.828308,13.235,1.232202,21.10696,13.235,
638549103420502805,1234852,-10.36874,-21.21651,13.20226,-19.35251,-6.811417,13.20226,1.229154,21.05475,13.20226,
638549103420612802,1234863,-10.34221,-21.16222,13.16848,-19.30299,-6.793988,13.16848,1.226008,21.00087,13.16848,
638549103420722804,1234874,-10.31577,-21.10811,13.13481,-19.25364,-6.776618,13.13481,1.222874,20.94718,13.13481,
638549103420832798,1234885,-10.29006,-21.05552,13.10208,-19.20566,-6.759732,13.10208,1.219827,20.89498,13.10208,
638549103420947874,1234896,-10.26361,-21.00138,13.0684,-19.15628,-6.742352,13.0684,1.21669,20.84126,13.0684,
638549103421057865,1234907,-10.23735,-20.94766,13.03497,-19.10728,-6.725105,13.03497,1.213578,20.78795,13.03497,
638549103421167867,1234918,-10.2109,-20.89353,13.00129,-19.05791,-6.707728,13.00129,1.210442,20.73423,13.00129,
638549103421277872,1234929,-10.18496,-20.84045,12.96826,-19.00949,-6.690688,12.96826,1.207367,20.68156,12.96826,
638549103421387882,1234940,-10.15896,-20.78726,12.93516,-18.96097,-6.673609,12.93516,1.204285,20.62877,12.93516,
638549103421503003,1234952,-10.13289,-20.73391,12.90196,-18.9123,-6.656482,12.90196,1.201195,20.57583,12.90196,
638549103421613003,1234963,-10.10656,-20.68002,12.86843,-18.86315,-6.639183,12.86843,1.198073,20.52235,12.86843,
638549103421723002,1234974,-10.08038,-20.62646,12.8351,-18.8143,-6.621987,12.8351,1.19497,20.4692,12.8351,
638549103421828116,1234985,-10.05469,-20.57388,12.80238,-18.76634,-6.605108,12.80238,1.191924,20.41702,12.80238,
