time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638521427570359032,526994,-15.24316,-11.4265,18.50268,-1.14865,8.714433,18.50268,-4.20364,-10.7757,18.50268,
638521427570469035,527005,-15.21489,-11.4053,18.46836,-1.146519,8.698271,18.46836,-4.195845,-10.75571,18.46836,
638521427570583735,527016,-15.18723,-11.38457,18.43479,-1.144435,8.682458,18.43479,-4.188217,-10.73616,18.43479,
638521427570693725,527028,-15.15927,-11.36361,18.40086,-16.86232,15.46278,20,-4.180508,-10.7164,18.40086,
638521427570803725,527039,-15.13141,-11.34273,18.36704,-16.8338,15.43663,19.96618,-4.172824,-10.6967,18.36704,
638521427570913725,527050,-15.10339,-11.32173,18.33303,-16.80513,15.41034,19.93217,-4.165098,-10.6769,18.33303,
638521427571023732,527061,-15.07602,-11.30121,18.2998,-16.77712,15.38465,19.89895,-4.15755,-10.65755,18.2998,
638521427571143737,527072,-15.04867,-11.2807,18.2666,-16.74912,15.35898,19.86575,-4.150006,-10.63821,18.2666,
638521427571247324,527083,-15.02075,-11.25978,18.23272,-16.72056,15.33278,19.83186,-4.142308,-10.61848,18.23272,
638521427571367328,527095,-14.99385,-11.23961,18.20006,-16.69302,15.30754,19.7992,-4.134889,-10.59946,18.20006,
638521427571467328,527105,-14.96571,-11.21852,18.1659,-16.66423,15.28113,19.76505,-4.127129,-10.57957,18.1659,
638521427571587326,527117,-14.93897,-11.19847,18.13344,-16.63686,15.25603,19.73259,-4.119754,-10.56066,18.13344,
638521427571697326,527128,-14.91129,-11.17772,18.09984,-16.60853,15.23005,19.69899,-4.11212,-10.54109,18.09984,
638521427571807325,527139,-14.88383,-11.15714,18.06651,-16.58043,15.20429,19.66566,-4.104548,-10.52168,18.06651,
638521427571917319,527150,-14.85669,-11.13679,18.03357,-16.55265,15.17881,19.63271,-4.097064,-10.50249,18.03357,
638521427572027321,527161,-14.829,-11.11604,17.99996,-16.52432,15.15283,19.59911,-4.089429,-10.48292,17.99996,
638521427572137327,527172,-14.80146,-11.09539,17.96653,-16.49613,15.12698,19.56567,-4.081833,-10.46345,17.96653,
638521427572247327,527183,-14.7734,-11.07436,17.93247,-16.46742,15.10065,19.53162,-4.074096,-10.44362,17.93247,
638521427572357323,527195,-14.74683,-11.05444,17.90023,-16.44023,15.07572,19.49937,-4.066769,-10.42484,17.90023,
638521427572475296,527205,-14.719,-11.03358,17.86644,-16.41174,15.0496,19.46559,-4.059093,-10.40516,17.86644,
638521427572580478,527217,-14.69196,-11.01331,17.83362,-16.38407,15.02422,19.43276,-4.051636,-10.38604,17.83362,
638521427572690474,527228,-14.66432,-10.99259,17.80007,-16.35578,14.99829,19.39921,-4.044014,-10.36651,17.80007,
638521427572810474,527239,-14.6368,-10.97196,17.76667,-16.32762,14.97246,19.36581,-4.036426,-10.34705,17.76667,
638521427572920485,527250,-14.60917,-10.95125,17.73313,-16.29934,14.94653,19.33227,-4.028805,-10.32752,17.73313,
638521427573030477,527262,-14.58194,-10.93084,17.70008,-16.27148,14.92098,19.29922,-4.021297,-10.30827,17.70008,
638521427573140479,527272,-14.55345,-10.90948,17.66549,-16.24232,14.89424,19.26464,-4.01344,-10.28813,17.66549,
638521427573250470,527283,-14.52644,-10.88923,17.63271,-16.21468,14.86889,19.23185,-4.005991,-10.26904,17.63271,
638521427573360474,527294,-14.49969,-10.86918,17.60024,-16.1873,14.84379,19.19938,-3.998614,-10.25013,17.60024,
638521427573470476,527305,-14.47234,-10.84868,17.56704,-16.15931,14.81812,19.16618,-3.991072,-10.23079,17.56704,
638521427573580585,527317,-14.44479,-10.82803,17.5336,-16.13111,14.79227,19.13274,-3.983474,-10.21132,17.5336,
638521427573690610,527328,-14.41716,-10.80732,17.50006,-16.10284,14.76634,19.09921,-3.975855,-10.19179,17.50006,
638521427573800586,527339,-14.38979,-10.7868,17.46684,-16.07482,14.74065,19.06598,-3.968306,-10.17243,17.46684,
638521427573920590,527350,-14.36234,-10.76622,17.43352,-16.04673,14.71489,19.03266,-3.960736,-10.15303,17.43352,
638521427574030588,527361,-14.33475,-10.74554,17.40004,-16.0185,14.689,18.99918,-3.953129,-10.13353,17.40004,
638521427574140590,527372,-14.30759,-10.72518,17.36706,-15.9907,14.66351,18.9662,-3.945637,-10.11432,17.36706,
638521427574250592,527383,-14.28013,-10.70459,17.33372,-15.9626,14.63774,18.93287,-3.938064,-10.09491,17.33372,
638521427574360597,527394,-14.25254,-10.68391,17.30024,-15.93437,14.61185,18.89939,-3.930457,-10.07541,17.30024,
638521427574470590,527405,-14.22529,-10.66349,17.26717,-15.90648,14.58628,18.86631,-3.922943,-10.05615,17.26717,
638521427574580701,527417,-14.19768,-10.64279,17.23365,-15.87822,14.56036,18.83279,-3.915328,-10.03663,17.23365,
638521427574690692,527428,-14.16994,-10.62199,17.19997,-15.84983,14.53433,18.79912,-3.907677,-10.01702,17.19997,
638521427574800694,527439,-14.14275,-10.60161,17.16697,-15.822,14.50881,18.76611,-3.900178,-9.997796,17.16697,
638521427574920692,527450,-14.1155,-10.58119,17.1339,-15.79412,14.48324,18.73304,-3.892665,-9.978538,17.1339,
638521427575020695,527461,-14.08756,-10.56024,17.09998,-15.76552,14.45702,18.69912,-3.884959,-9.958783,17.09998,
638521427575140693,527472,-14.06057,-10.54001,17.06722,-15.7379,14.43169,18.66636,-3.877517,-9.939705,17.06722,
638521427575250693,527483,-14.03305,-10.51938,17.03382,-15.70974,14.40587,18.63297,-3.869929,-9.920254,17.03382,
638521427575360699,527495,-14.00528,-10.49856,17.0001,-15.68132,14.3798,18.59925,-3.862268,-9.900618,17.0001,
638521427575470693,527505,-13.97729,-10.47758,16.96614,-15.65268,14.35354,18.56528,-3.854551,-9.880836,16.96614,
638521427575585600,527516,-13.95095,-10.45784,16.93416,-15.62572,14.32882,18.53331,-3.847287,-9.862215,16.93416,
638521427575695601,527528,-13.92327,-10.43709,16.90056,-15.59739,14.30284,18.49971,-3.839654,-9.842648,16.90056,
638521427575805594,527538,-13.89484,-10.41578,16.86605,-15.56829,14.27616,18.46519,-3.831813,-9.822547,16.86605,
638521427575915596,527550,-13.86868,-10.39616,16.83429,-15.54152,14.25161,18.43344,-3.824597,-9.804051,16.83429,
638521427576025590,527561,-13.84067,-10.37517,16.8003,-15.51286,14.22532,18.39944,-3.816875,-9.784255,16.8003,
638521427576135596,527572,-13.8125,-10.35405,16.76611,-15.48403,14.19889,18.36525,-3.809106,-9.764341,16.76611,
638521427576245600,527583,-13.78572,-10.33398,16.7336,-15.45662,14.17376,18.33275,-3.801721,-9.745411,16.7336,
638521427576355600,527594,-13.75853,-10.3136,16.7006,-15.4288,14.14824,18.29974,-3.794223,-9.726189,16.7006,
638521427576475598,527605,-13.73089,-10.29287,16.66704,-15.4005,14.12229,18.26618,-3.786599,-9.706645,16.66704,
638521427576585341,527616,-13.70342,-10.27228,16.6337,-15.37239,14.09652,18.23284,-3.779024,-9.687227,16.6337,
638521427576695345,527628,-13.67622,-10.2519,16.60069,-15.34456,14.071,18.19983,-3.771524,-9.668003,16.60069,
638521427576805336,527638,-13.64875,-10.2313,16.56734,-15.31644,14.04521,18.16648,-3.763947,-9.64858,16.56734,
638521427576915334,527650,-13.62146,-10.21084,16.53421,-15.28851,14.0196,18.13336,-3.756421,-9.629288,16.53421,
638521427577025336,527661,-13.5939,-10.19019,16.50076,-15.26031,13.99374,18.09991,-3.748822,-9.609808,16.50076,
638521427577135329,527672,-13.56664,-10.16975,16.46767,-15.23241,13.96815,18.06681,-3.741303,-9.590533,16.46767,
638521427577255351,527683,-13.53901,-10.14904,16.43414,-15.20414,13.94223,18.03328,-3.733685,-9.571006,16.43414,
638521427577355337,527694,-13.51053,-10.12769,16.39957,-15.17499,13.9155,17.99871,-3.725832,-9.550873,16.39957,
638521427577465338,527705,-13.48396,-10.10778,16.36732,-15.1478,13.89057,17.96646,-3.718505,-9.532091,16.36732,
638521427577581727,527716,-13.45682,-10.08743,16.33438,-15.12002,13.8651,17.93352,-3.71102,-9.512904,16.33438,
638521427577691715,527728,-13.42927,-10.06678,16.30093,-15.09183,13.83924,17.90008,-3.703422,-9.493428,16.30093,
638521427577801707,527739,-13.40152,-10.04598,16.26725,-15.06343,13.8132,17.86639,-3.695769,-9.47381,16.26725,
638521427577911724,527750,-13.37422,-10.02551,16.23411,-15.03549,13.78758,17.83325,-3.68824,-9.454511,16.23411,
638521427578021739,527761,-13.34674,-10.00492,16.20076,-15.00737,13.76179,17.7999,-3.680663,-9.435087,16.20076,
638521427578141716,527772,-13.31949,-9.984486,16.16768,-14.97948,13.73622,17.76682,-3.673147,-9.41582,16.16768,
638521427578251716,527783,-13.29161,-9.963584,16.13383,-14.95094,13.71005,17.73297,-3.665457,-9.396109,16.13383,
638521427578361730,527794,-13.26422,-9.943055,16.10059,-14.92291,13.68435,17.69973,-3.657905,-9.376749,16.10059,
638521427578471718,527805,-13.23719,-9.922796,16.06778,-14.89526,13.65898,17.66693,-3.650452,-9.357644,16.06778,
638521427578584383,527816,-13.20972,-9.902205,16.03444,-14.86714,13.6332,17.63358,-3.642877,-9.338225,16.03444,
638521427578694396,527828,-13.18209,-9.881494,16.0009,-14.83887,13.60728,17.60004,-3.635257,-9.318694,16.0009,
638521427578804385,527838,-13.15431,-9.860665,15.96717,-14.81043,13.5812,17.56632,-3.627595,-9.299052,15.96717,
638521427578914383,527850,-13.12722,-9.840358,15.93429,-14.78271,13.55578,17.53343,-3.620124,-9.279901,15.93429,
638521427579024390,527861,-13.09964,-9.819684,15.90081,-14.75448,13.52989,17.49996,-3.612518,-9.260405,15.90081,
638521427579134386,527872,-13.07198,-9.798951,15.86724,-14.72618,13.50394,17.46638,-3.604891,-9.240852,15.86724,
638521427579244396,527883,-13.04468,-9.778489,15.8341,-14.69824,13.47832,17.43325,-3.597363,-9.221556,15.8341,
638521427579354399,527894,-13.01699,-9.75773,15.80049,-14.6699,13.45233,17.39964,-3.589726,-9.20198,15.80049,
638521427579464390,527905,-12.98971,-9.737277,15.76737,-14.64198,13.42673,17.36652,-3.582202,-9.182691,15.76737,
638521427579583692,527916,-12.96247,-9.716857,15.7343,-14.6141,13.40116,17.33345,-3.574689,-9.163434,15.7343,
638521427579693683,527928,-12.93514,-9.696376,15.70114,-14.58614,13.37552,17.30029,-3.567155,-9.144119,15.70114,
638521427579803692,527938,-12.90695,-9.675239,15.66691,-14.55728,13.34906,17.26606,-3.559379,-9.124187,15.66691,
638521427579913686,527950,-12.88053,-9.655435,15.63485,-14.53024,13.32427,17.23399,-3.552093,-9.105511,15.63485,
638521427580023691,527961,-12.85291,-9.634732,15.60132,-14.50198,13.29835,17.20047,-3.544477,-9.085988,15.60132,
638521427580133696,527972,-12.82518,-9.613946,15.56766,-14.4736,13.27233,17.16681,-3.53683,-9.066385,15.56766,
638521427580243698,527983,-12.79801,-9.593575,15.53468,-14.44579,13.24682,17.13383,-3.529336,-9.047175,15.53468,
638521427580353692,527994,-12.77024,-9.57276,15.50097,-14.41737,13.22076,17.10012,-3.521678,-9.027546,15.50097,
638521427580473692,528005,-12.74293,-9.552286,15.46782,-14.38942,13.19513,17.06697,-3.514147,-9.008239,15.46782,
638521427580583368,528016,-12.71507,-9.531401,15.434,-14.36091,13.16899,17.03315,-3.506463,-8.988544,15.434,
638521427580693376,528027,-12.68775,-9.510926,15.40085,-14.33296,13.14335,16.99999,-3.498931,-8.969235,15.40085,
638521427580803367,528038,-12.66023,-9.490294,15.36744,-14.30479,13.11752,16.96659,-3.491341,-8.94978,15.36744,
638521427580913367,528049,-12.63342,-9.470199,15.3349,-14.27735,13.09237,16.93405,-3.483948,-8.930828,15.3349,
638521427581023365,528061,-12.60594,-9.449596,15.30154,-14.24923,13.06657,16.90068,-3.476369,-8.911399,15.30154,
638521427581133376,528072,-12.57794,-9.428613,15.26756,-14.22058,13.0403,16.8667,-3.468649,-8.89161,15.26756,
638521427581243365,528083,-12.551,-9.408416,15.23486,-14.193,13.01502,16.834,-3.461219,-8.872563,15.23486,
638521427581363381,528094,-12.52267,-9.387179,15.20047,-14.16401,12.98843,16.79961,-3.453406,-8.852537,15.20047,
638521427581473369,528105,-12.49547,-9.36679,15.16745,-14.13618,12.9629,16.7666,-3.445905,-8.833309,15.16745,
638521427581582875,528116,-12.46821,-9.346357,15.13437,-14.10828,12.93732,16.73351,-3.438389,-8.814041,15.13437,
638521427581692872,528127,-12.44092,-9.3259,15.10124,-14.08035,12.91171,16.70039,-3.430863,-8.794749,15.10124,
638521427581802868,528138,-12.41343,-9.305287,15.06786,-14.05221,12.88591,16.66701,-3.42328,-8.775311,15.06786,
638521427581912875,528149,-12.38636,-9.285001,15.03501,-14.02452,12.86051,16.63416,-3.415817,-8.756179,15.03501,
638521427582022865,528161,-12.35881,-9.264348,15.00157,-13.99632,12.83465,16.60072,-3.408219,-8.736703,15.00157,
638521427582132873,528172,-12.33108,-9.243561,14.96791,-13.96794,12.80863,16.56706,-3.400572,-8.7171,14.96791,
638521427582242867,528183,-12.30399,-9.223254,14.93503,-13.94022,12.78321,16.53417,-3.393101,-8.69795,14.93503,
638521427582352866,528194,-12.27647,-9.202625,14.90163,-13.91205,12.75738,16.50077,-3.385512,-8.678496,14.90163,
638521427582472870,528205,-12.2487,-9.181803,14.86791,-13.88363,12.73131,16.46705,-3.377852,-8.658859,14.86791,
638521427582582039,528216,-12.22128,-9.161253,14.83463,-13.85557,12.70559,16.43377,-3.370292,-8.63948,14.83463,
638521427582692026,528227,-12.19413,-9.140903,14.80168,-13.82779,12.68011,16.40082,-3.362805,-8.620289,14.80168,
638521427582802021,528238,-12.16607,-9.119863,14.76761,-13.79906,12.65377,16.36675,-3.355065,-8.600447,14.76761,
638521427582912036,528249,-12.13925,-9.099758,14.73506,-13.77161,12.6286,16.3342,-3.347669,-8.581487,14.73506,
638521427583022018,528260,-12.11153,-9.078982,14.70142,-13.74325,12.60259,16.30056,-3.340026,-8.561894,14.70142,
638521427583132024,528272,-12.08434,-9.058601,14.66841,-13.71543,12.57708,16.26756,-3.332528,-8.542675,14.66841,
638521427583242028,528283,-12.05683,-9.037978,14.63502,-17.25454,21.24881,20,-3.324941,-8.523226,14.63502,
638521427583352024,528294,-12.0291,-9.017192,14.60136,-17.2255,21.21305,19.96634,-3.317294,-8.503623,14.60136,
638521427583462021,528305,-12.00149,-8.99649,14.56784,-17.19658,21.17744,19.93282,-3.309678,-8.4841,14.56784,
638521427583581837,528316,-11.97471,-8.976422,14.53534,-17.16854,21.14291,19.90032,-3.302295,-8.465175,14.53534,
638521427583691847,528327,-11.94696,-8.955615,14.50165,-17.13948,21.10712,19.86663,-3.294641,-8.445553,14.50165,
638521427583801834,528338,-11.91935,-8.93492,14.46814,-17.11057,21.07151,19.83312,-3.287027,-8.426037,14.46814,
638521427583911832,528349,-11.89203,-8.914438,14.43497,-17.08195,21.03628,19.79995,-3.279492,-8.406721,14.43497,
638521427584021840,528361,-11.86431,-8.893663,14.40133,-17.05293,21.00054,19.76631,-3.27185,-8.38713,14.40133,
638521427584131831,528372,-11.83669,-8.872957,14.3678,-17.024,20.96492,19.73278,-3.264232,-8.367603,14.3678,
638521427584241826,528383,-11.80991,-8.85288,14.33529,-16.99596,20.93038,19.70028,-3.256846,-8.34867,14.33529,
638521427584361837,528394,-11.78229,-8.832177,14.30177,-16.96703,20.89476,19.66675,-3.24923,-8.329146,14.30177,
638521427584471835,528405,-11.7542,-8.811123,14.26768,-16.93762,20.85854,19.63266,-3.241484,-8.309291,14.26768,
638521427584581488,528416,-11.72706,-8.790774,14.23473,-16.90919,20.82353,19.59971,-3.233998,-8.290102,14.23473,
638521427584691486,528427,-11.69997,-8.770469,14.20185,-16.88083,20.7886,19.56683,-3.226528,-8.270953,14.20185,
638521427584801485,528438,-11.67205,-8.749542,14.16796,-16.85159,20.75259,19.53294,-3.21883,-8.251219,14.16796,
638521427584911481,528449,-11.64533,-8.729512,14.13553,-16.82361,20.71814,19.50051,-3.211461,-8.23233,14.13553,
638521427585021478,528461,-11.61763,-8.708751,14.10191,-16.79461,20.68242,19.46689,-3.203823,-8.212751,14.10191,
638521427585131494,528471,-11.58928,-8.687491,14.06748,-16.76491,20.64584,19.43246,-3.196002,-8.192703,14.06748,
638521427585241487,528483,-11.56296,-8.667762,14.03554,-16.73734,20.6119,19.40052,-3.188744,-8.174097,14.03554,
638521427585351489,528494,-11.53526,-8.646999,14.00192,-16.70834,20.57618,19.3669,-3.181106,-8.154517,14.00192,
638521427585471482,528505,-11.50748,-8.626174,13.96819,-16.67925,20.54035,19.33318,-3.173445,-8.134878,13.96819,
638521427585580949,528516,-11.48001,-8.605585,13.93486,-16.65048,20.50493,19.29984,-3.16587,-8.115461,13.93486,
638521427585690954,528527,-11.45253,-8.584989,13.9015,-16.62171,20.4695,19.26648,-3.158293,-8.096038,13.9015,
638521427585800957,528538,-11.425,-8.564348,13.86808,-16.59287,20.43399,19.23306,-3.1507,-8.076573,13.86808,
638521427585910955,528549,-11.39759,-8.543798,13.83481,-16.56417,20.39864,19.19979,-3.14314,-8.057195,13.83481,
638521427586020938,528561,-11.37056,-8.52354,13.802,-16.53587,20.36378,19.16698,-3.135687,-8.03809,13.802,
638521427586130948,528571,-11.34264,-8.502612,13.76811,-16.50663,20.32778,19.13309,-3.127988,-8.018354,13.76811,
638521427586240939,528583,-11.31564,-8.482368,13.73533,-16.47835,20.29295,19.10032,-3.120541,-7.999264,13.73533,
638521427586350940,528594,-11.28818,-8.461784,13.702,-16.44959,20.25754,19.06698,-3.112968,-7.979852,13.702,
638521427586460947,528605,-11.2603,-8.440886,13.66816,-16.4204,20.22159,19.03314,-3.10528,-7.960143,13.66816,
638521427586580401,528616,-11.23319,-8.420566,13.63526,-16.39201,20.18663,19.00024,-3.097805,-7.940981,13.63526,
638521427586690398,528627,-11.20559,-8.399877,13.60176,-16.36311,20.15104,18.96674,-3.090194,-7.921471,13.60176,
638521427586800398,528638,-11.17803,-8.379219,13.56831,-16.33425,20.1155,18.93329,-3.082594,-7.901989,13.56831,
638521427586910399,528649,-11.15109,-8.359023,13.5356,-16.30604,20.08075,18.90059,-3.075164,-7.882944,13.5356,
638521427587020397,528660,-11.12335,-8.338227,13.50193,-16.27699,20.04498,18.86691,-3.067514,-7.863333,13.50193,
638521427587130400,528671,-11.09587,-8.31763,13.46858,-16.24821,20.00954,18.83356,-3.059936,-7.843908,13.46858,
638521427587240397,528683,-11.06873,-8.297285,13.43563,-16.21979,19.97454,18.80062,-3.052452,-7.824722,13.43563,
638521427587350391,528694,-11.04111,-8.276576,13.4021,-16.19086,19.93891,18.76708,-3.044833,-7.805193,13.4021,
638521427587500390,528708,-11.01328,-8.255718,13.36833,-16.16172,19.90303,18.73331,-3.03716,-7.785523,13.36833,
638521427587610108,528719,-10.9786,-8.229722,13.32623,-16.1254,19.8583,18.69121,-3.027596,-7.761008,13.32623,
638521427587720111,528730,-10.95149,-8.209394,13.29331,-16.09701,19.82333,18.6583,-3.020118,-7.741838,13.29331,
638521427587870121,528745,-10.92393,-8.188735,13.25986,-16.06815,19.78779,18.62485,-3.012518,-7.722355,13.25986,
638521427587930115,528751,-10.88654,-8.160711,13.21448,-16.029,19.73958,18.57947,-3.002208,-7.695928,13.21448,
638521427588020114,528760,-10.87212,-8.1499,13.19698,-16.0139,19.72098,18.56196,-2.998231,-7.685732,13.19698,
638521427588130119,528771,-10.84908,-8.132627,13.16901,-15.98976,19.69126,18.53399,-2.991876,-7.669441,13.16901,
638521427588240120,528783,-10.82167,-8.112082,13.13574,-15.96106,19.65592,18.50072,-2.984318,-7.650067,13.13574,
638521427588350124,528794,-10.79414,-8.091444,13.10232,-15.93223,19.62041,18.4673,-2.976726,-7.630604,13.10232,
638521427588470116,528805,-10.76648,-8.070713,13.06875,-15.90327,19.58475,18.43373,-2.969099,-7.611053,13.06875,
638521427588579613,528816,-10.7385,-8.049735,13.03478,-15.87396,19.54866,18.39977,-2.961381,-7.59127,13.03478,
638521427588689620,528827,-10.71173,-8.029666,13.00229,-15.84593,19.51413,18.36727,-2.953998,-7.572344,13.00229,
638521427588799618,528838,-10.68436,-8.009154,12.96907,-15.81727,19.47884,18.33405,-2.946452,-7.552999,12.96907,
638521427588909611,528849,-10.65691,-7.988577,12.93575,-15.78853,19.44344,18.30073,-2.938883,-7.533594,12.93575,
638521427589019618,528860,-10.62927,-7.967856,12.9022,-15.75958,19.40779,18.26718,-2.93126,-7.514053,12.9022,
638521427589129616,528871,-10.60204,-7.947444,12.86915,-15.73106,19.37268,18.23413,-2.92375,-7.494803,12.86915,
638521427589239609,528882,-10.5746,-7.926876,12.83584,-15.70233,19.33729,18.20082,-2.916184,-7.475407,12.83584,
638521427589359623,528894,-10.54716,-7.906303,12.80253,-15.67359,19.3019,18.16751,-2.908615,-7.456006,12.80253,
638521427589459610,528905,-10.51891,-7.885126,12.76824,-15.64401,19.26547,18.13322,-2.900825,-7.436035,12.76824,
638521427589579618,528916,-10.49224,-7.865136,12.73587,-15.61608,19.23108,18.10085,-2.893471,-7.417184,12.73587,
638521427589689623,528927,-10.46425,-7.844154,12.70189,-15.58677,19.19498,18.06687,-2.885752,-7.397398,12.70189,
638521427589799614,528938,-10.43701,-7.823733,12.66882,-15.55824,19.15985,18.03381,-2.878239,-7.378139,12.66882,
638521427589909616,528949,-10.40992,-7.803427,12.63594,-15.52987,19.12491,18.00092,-2.870769,-7.35899,12.63594,
638521427590019608,528960,-10.38264,-7.782978,12.60283,-15.50131,19.08973,17.96781,-2.863246,-7.339706,12.60283,
638521427590129623,528972,-10.35487,-7.762156,12.56911,-15.47222,19.05391,17.9341,-2.855586,-7.32007,12.56911,
638521427590239616,528983,-10.32669,-7.741035,12.53491,-15.44271,19.01758,17.89989,-2.847816,-7.300152,12.53491,
638521427590349626,528994,-10.29954,-7.720684,12.50196,-15.41428,18.98256,17.86694,-2.840329,-7.280959,12.50196,
638521427590459622,529005,-10.27228,-7.700249,12.46887,-15.38573,18.94741,17.83385,-2.832811,-7.261688,12.46887,
638521427590578816,529016,-10.24514,-7.679903,12.43592,-15.35731,18.91241,17.8009,-2.825326,-7.242501,12.43592,
