time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715622648245,234126,-28.40667,-5.838923,16.40124,-28.32987,27.03662,16.40124,16.10803,-16.46801,16.40124,
638520715622758542,234137,-28.35175,-5.827634,16.36953,-28.2751,26.98434,16.36953,16.07689,-16.43617,16.36953,
638520715622878533,234149,-28.29255,-5.815468,16.33535,-28.21607,26.92801,16.33535,16.04332,-16.40186,16.33535,
638520715622988535,234160,-28.2344,-5.803515,16.30177,-28.15808,26.87266,16.30177,16.01035,-16.36814,16.30177,
638520715623098538,234171,-28.1774,-5.791797,16.26886,-28.10122,26.8184,16.26886,15.97802,-16.3351,16.26886,
638520715623208523,234182,-28.11953,-5.779902,16.23545,-28.04351,26.76332,16.23545,15.9452,-16.30155,16.23545,
638520715623318534,234193,-28.05991,-5.767648,16.20103,-27.98406,26.70658,16.20103,15.9114,-16.26699,16.20103,
638520715623427828,234204,-28.00423,-5.756203,16.16888,-27.92852,26.65359,16.16888,15.87982,-16.23471,16.16888,
638520715623537660,234215,-27.947,-5.744439,16.13583,-27.87145,26.59912,16.13583,15.84737,-16.20153,16.13583,
638520715623647672,234226,-27.88888,-5.732492,16.10227,-27.81348,26.5438,16.10227,15.81441,-16.16784,16.10227,
638520715623767665,234237,-27.83186,-5.720773,16.06936,-27.75662,26.48953,16.06936,15.78208,-16.13478,16.06936,
638520715623877669,234249,-27.77282,-5.708638,16.03527,-27.69774,26.43334,16.03527,15.74861,-16.10056,16.03527,
638520715623987774,234259,-27.71497,-5.696747,16.00187,-27.64005,26.37828,16.00187,15.7158,-16.06702,16.00187,
638520715624097767,234271,-27.65814,-5.685065,15.96905,-27.58337,26.32419,15.96905,15.68357,-16.03407,15.96905,
638520715624207759,234282,-27.59956,-5.673024,15.93523,-27.52495,26.26843,15.93523,15.65036,-16.00011,15.93523,
638520715624327768,234293,-27.54116,-5.66102,15.90151,-27.46671,26.21285,15.90151,15.61724,-15.96626,15.90151,
