time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,
638524907553236080,224276,0,5,10,
638524907553296096,224282,0.04612326,4.931334,10,
638524907553376084,224290,0.06326172,4.905819,10,
638524907553486089,224301,0.08544472,4.872795,10,
638524907553596087,224313,0.1164249,4.826673,10,
638524907553700890,224324,0.1473727,4.7806,10,
638524907553816095,224335,0.17848,4.734289,10,
638524907553926099,224346,0.209328,4.688364,10,
638524907554036095,224357,0.2402298,4.642359,10,
638524907554146106,224368,0.2716671,4.595557,10,
638524907554266097,224379,0.3023813,4.549831,10,
638524907554406094,224394,0.3335588,4.503416,10,
638524907554516096,224404,0.3732296,4.444356,10,
638524907554626086,224416,0.4031947,4.399746,10,
638524907554806222,224433,0.4345453,4.353073,10,
638524907554866238,224440,0.483766,4.279796,10,
638524907554926235,224445,0.5026788,4.251639,10,
638524907555036231,224457,0.5182543,4.228451,10,
638524907555146229,224468,0.5499869,4.18121,10,
638524907555256241,224479,0.5804011,4.135931,10,
638524907555376235,224490,0.6113023,4.089926,10,
638524907555476222,224501,0.6426134,4.043312,10,
638524907555596230,224513,0.673039,3.998016,10,
638524907555706346,224524,0.7047588,3.950794,10,
638524907555806340,224534,0.7355042,3.905021,10,
638524907555926348,224546,0.7661701,3.859368,10,
638524907556036366,224557,0.7973839,3.812898,10,
638524907556146341,224568,0.8285742,3.766464,10,
638524907556256343,224579,0.8590286,3.721125,10,
638524907556366346,224590,0.8903784,3.674453,10,
638524907556476341,224601,0.9212317,3.62852,10,
638524907556596348,224612,0.9519802,3.582743,10,
638524907556706350,224624,0.9831675,3.536314,10,
638524907556806339,224634,1.014695,3.489377,10,
638524907556926337,224646,1.044754,3.444627,10,
638524907557036353,224657,1.07582,3.398378,10,
638524907557146345,224668,1.10689,3.352121,10,
638524907557256338,224679,1.137733,3.306205,10,
638524907557366353,224690,1.168808,3.259941,10,
638524907557486348,224701,1.199939,3.213595,10,
638524907557596334,224712,1.231038,3.167298,10,
638524907557709469,224724,1.261592,3.12181,10,
638524907557814624,224734,1.29319,3.074768,10,
638524907557924624,224746,1.323462,3.029701,10,
638524907558034627,224757,1.354549,2.983421,10,
638524907558144618,224767,1.386157,2.936364,10,
638524907558254626,224779,1.416386,2.891361,10,
638524907558364628,224790,1.447588,2.844909,10,
638524907558484618,224801,1.478321,2.799156,10,
638524907558594627,224813,1.509978,2.752026,10,
638524907558709219,224824,1.541351,2.705319,10,
638524907558824406,224835,1.572895,2.658359,10,
638524907558934412,224846,1.60421,2.611738,10,
638524907559044416,224858,1.635775,2.564746,10,
638524907559164406,224869,1.667824,2.517034,10,
638524907559274408,224880,1.698854,2.470838,10,
638524907559384406,224892,1.730104,2.424314,10,
638524907559494405,224903,1.761713,2.377256,10,
638524907559614422,224914,1.793168,2.330428,10,
638524907559724403,224925,1.824741,2.283424,10,
638524907559834550,224937,1.856101,2.236737,10,
638524907559954553,224948,1.887889,2.189413,10,
638524907560064558,224959,1.919174,2.142837,10,
638524907560174555,224971,1.950665,2.095955,10,
638524907560284546,224982,1.982612,2.048394,10,
638524907560404550,224993,2.013509,2.002397,10,
638524907560514551,225004,2.044605,1.956102,10,
638524907560624553,225015,2.07559,1.909973,10,
638524907560734687,225026,2.106559,1.863869,10,
638524907560844799,225038,2.137216,1.818229,10,
638524907560964807,225049,2.168422,1.77177,10,
638524907561064811,225060,2.200965,1.723323,10,
638524907561184808,225071,2.230195,1.679806,10,
638524907561294810,225082,2.262186,1.632179,10,
638524907561394803,225093,2.29292,1.586424,10,
638524907561504805,225104,2.323352,1.54112,10,
638524907561624793,225115,2.354101,1.495342,10,
638524907561734804,225127,2.38527,1.448939,10,
638524907561844801,225137,2.416389,1.402611,10,
638524907561954802,225149,2.446893,1.357198,10,
638524907562064799,225160,2.477929,1.310994,10,
638524907562174803,225171,2.509187,1.264458,10,
638524907562284818,225182,2.540334,1.218088,10,
638524907562404799,225193,2.570817,1.172706,10,
638524907562514800,225204,2.602472,1.12558,10,
638524907562624811,225215,2.632892,1.080293,10,
638524907562734796,225226,2.664468,1.033285,10,
638524907562844793,225237,2.694803,0.9881234,10,
638524907562954802,225249,2.725933,0.9417782,10,
638524907563064805,225260,2.756615,0.8961005,10,
638524907563174809,225271,2.787774,0.8497124,10,
638524907563284813,225282,2.818988,0.8032427,10,
638524907563394797,225293,2.849357,0.7580318,10,
638524907563504794,225304,2.880594,0.7115278,10,
638524907563624820,225315,2.911624,0.6653314,10,
638524907563728242,225326,2.942476,0.619401,10,
638524907563838348,225337,2.973528,0.5731711,10,
638524907563958358,225348,3.004435,0.5271592,10,
638524907564068351,225360,3.035368,0.4811068,10,
638524907564178337,225371,3.066197,0.4352112,10,
638524907564288343,225382,3.097354,0.3888259,10,
638524907564398356,225393,3.128149,0.3429794,10,
638524907564508345,225404,3.159051,0.2969747,10,
638524907564618365,225415,3.190355,0.250371,10,
638524907564738472,225426,3.221187,0.2044711,10,
638524907564838593,225437,3.252414,0.1579814,10,
638524907564958588,225449,3.283008,0.1124349,10,
638524907565068590,225459,3.31459,0.06541586,10,
638524907565178595,225471,3.344914,0.02027178,10,
638524907565288592,225482,3.375855,-0.02579117,10,
638524907565398594,225493,3.407144,-0.07237244,10,
638524907565508589,225504,3.437962,-0.1182532,10,
638524907565618592,225515,3.469057,-0.164546,10,
638524907565728586,225526,3.499944,-0.2105284,10,
638524907565845437,225537,3.530792,-0.2564526,10,
638524907565955423,225548,3.56199,-0.3028984,10,
638524907566065434,225560,3.592465,-0.348269,10,
638524907566175430,225571,3.623793,-0.3949075,10,
638524907566285426,225582,3.654645,-0.4408383,10,
638524907566395419,225593,3.685587,-0.4869037,10,
638524907566505434,225604,3.71644,-0.532836,10,
638524907566615548,225615,3.747695,-0.5793662,10,
638524907566726903,225626,3.778542,-0.625289,10,
638524907566837023,225637,3.80976,-0.6717658,10,
638524907566947005,225648,3.840541,-0.7175903,10,
638524907567067007,225659,3.871212,-0.7632523,10,
638524907567177009,225671,3.902431,-0.8097286,10,
638524907567287028,225682,3.933618,-0.8561578,10,
638524907567397019,225693,3.964234,-0.9017377,10,
638524907567507015,225704,3.995383,-0.9481106,10,
638524907567617106,225715,4.026053,-0.9937701,10,
638524907567727220,225726,4.057395,-1.04043,10,
638524907567837226,225737,4.088037,-1.086049,10,
638524907567957233,225748,4.119071,-1.132252,10,
638524907568067221,225759,4.150179,-1.178563,10,
638524907568177232,225771,4.180966,-1.224398,10,
638524907568287240,225782,4.212317,-1.27107,10,
638524907568397230,225793,4.243546,-1.317562,10,
638524907568507224,225804,4.273932,-1.362799,10,
638524907568617333,225815,4.305003,-1.409056,10,
638524907568727333,225826,4.336018,-1.455229,10,
638524907568837432,225837,4.36695,-1.501279,10,
638524907568947422,225848,4.397774,-1.547169,10,
638524907569067429,225859,4.428628,-1.593102,10,
638524907569177427,225870,4.459888,-1.63964,10,
638524907569287426,225882,4.490615,-1.685384,10,
638524907569397420,225893,4.521666,-1.731611,10,
638524907569507418,225904,4.552504,-1.777521,10,
638524907569617562,225915,4.583444,-1.823583,10,
638524907569727797,225926,4.614389,-1.869653,10,
638524907569837916,225937,4.645584,-1.916094,10,
638524907569947901,225948,4.676603,-1.962274,10,
638524907570057894,225959,4.707453,-2.008202,10,
638524907570177904,225970,4.738496,-2.054416,10,
638524907570287921,225982,4.769378,-2.100391,10,
638524907570397903,225993,4.800279,-2.146396,10,
638524907570507900,226004,4.83119,-2.192414,10,
638524907570618017,226015,4.862234,-2.238631,10,
638524907570727475,226026,4.893095,-2.284575,10,
638524907570837492,226037,4.924115,-2.330755,10,
638524907570957493,226048,4.955233,-2.377083,10,
638524907571057482,226059,4.986515,-2.423654,10,
638524907571177484,226071,5.017009,-2.469052,10,
638524907571287484,226081,5.048442,-2.515847,10,
638524907571397492,226093,5.07883,-2.561087,10,
638524907571507486,226104,5.10978,-2.607163,10,
638524907571617487,226115,5.140994,-2.653633,10,
638524907571727629,226126,5.172008,-2.699804,10,
638524907571837618,226137,5.20268,-2.745468,10,
638524907571947625,226148,5.233852,-2.791876,10,
