time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638000598509526001,110866,6903,-0.01745605,0.00453186,0.9998322,0.02119446,0.03361511,0.9992065,0.0004967187,0.1733506,0.9848601,
638000598509606001,110874,6904,-0.01657104,0.004776001,0.9998474,0.01985168,0.03335571,0.9992371,0.0005782041,0.1736983,0.9847987,
638000598509686009,110882,6905,-0.01702881,0.003829956,0.9998474,0.02027893,0.03393555,0.9992065,0.0003438162,0.1737315,0.984793,
638000598509776003,110891,6906,-0.01686096,0.002883911,0.9998474,0.01976013,0.0330658,0.9992523,9.718351E-05,0.1736988,0.9847988,
638000598509856002,110899,6906,-0.01667786,0.002960205,0.9998474,0.0196228,0.03317261,0.9992523,9.718351E-05,0.1736988,0.9847988,
638000598509936002,110907,6907,-0.01664734,0.00328064,0.9998474,0.0186615,0.03182983,0.9993134,-5.370239E-06,0.1738122,0.9847788,
638000598510026002,110916,6908,-0.01669312,0.003417969,0.9998474,0.01760864,0.03146362,0.9993439,-0.0002050397,0.1737591,0.9847882,
638000598510106007,110924,6908,-0.01675415,0.003585815,0.9998474,0.01657104,0.03083801,0.9993744,-0.0002050397,0.1737591,0.9847882,
638000598510186002,110932,6909,-0.0165863,0.004196167,0.9998474,0.01612854,0.03117371,0.9993744,-0.000402556,0.1738397,0.9847739,
638000598510276001,110941,6910,-0.01638794,0.004150391,0.9998474,0.01615906,0.0316925,0.9993591,-0.0006862751,0.1739438,0.9847553,
638000598510358618,110949,6911,-0.01641846,0.003768921,0.9998474,0.0163269,0.03199768,0.9993439,-0.0009201062,0.1738837,0.9847658,
638000598510438614,110957,6911,-0.01634216,0.003814697,0.9998474,0.01608276,0.03196716,0.9993591,-0.0009201062,0.1738837,0.9847658,
638000598510518614,110965,6912,-0.01638794,0.004470825,0.9998474,0.01611328,0.03143311,0.9993744,-0.00128414,0.1740626,0.9847338,
638000598510618614,110975,6913,-0.01599121,0.004058838,0.9998627,0.0148468,0.03118896,0.9993896,-0.001377972,0.1742405,0.9847022,
638000598510688614,110982,6914,-0.015625,0.004180908,0.9998627,0.01489258,0.02958679,0.9994507,-0.001720632,0.1746725,0.9846251,
638000598510768615,110990,6914,-0.01538086,0.004653931,0.9998627,0.01487732,0.02661133,0.999527,-0.001720632,0.1746725,0.9846251,
638000598510858613,110999,6915,-0.01574707,0.005264282,0.9998474,0.01654053,0.02546692,0.999527,-0.001507666,0.1751275,0.9845446,
638000598510938617,111007,6916,-0.01571655,0.005310059,0.9998474,0.01655579,0.02549744,0.999527,-0.001790897,0.1753905,0.9844973,
638000598511018613,111015,6917,-0.0153656,0.005737305,0.9998627,0.01655579,0.02478027,0.9995422,-0.001758592,0.1756811,0.9844456,
638000598511108616,111024,6918,-0.01547241,0.005508423,0.9998627,0.0165863,0.02474976,0.9995422,-0.001877583,0.1762355,0.9843463,
638000598511188613,111032,6918,-0.0151062,0.006149292,0.9998627,0.01678467,0.02468872,0.9995422,-0.001877583,0.1762355,0.9843463,
638000598511268613,111040,6919,-0.01557922,0.006362915,0.9998474,0.01716614,0.02467346,0.9995422,-0.001624204,0.1767932,0.9842467,
638000598511358613,111049,6920,-0.01394653,0.005615234,0.9998779,0.01756287,0.02519226,0.999527,-0.001733108,0.1774326,0.9841314,
638000598511438615,111057,6921,-0.01422119,0.005706787,0.9998779,0.01879883,0.02523804,0.9994965,-0.001036819,0.1780344,0.9840237,
638000598511518613,111065,6921,-0.01445007,0.005813599,0.9998779,0.01959229,0.02500916,0.9994812,-0.001036819,0.1780344,0.9840237,
638000598511608613,111074,6922,-0.009796143,0.00491333,0.999939,0.008789063,0.01416016,0.9998474,-0.0004110395,0.1788998,0.9838672,
638000598511688615,111082,6923,-0.003372192,0.03009033,0.999527,0.02636719,0.04295349,0.9987183,0.000605552,0.1793465,0.9837858,
638000598511768614,111090,6923,0.008071899,0.05137634,0.998642,0.03695679,0.05862427,0.9975891,0.000605552,0.1793465,0.9837858,
638000598511856743,111099,6924,0.008468628,0.05534363,0.9984283,0.0380249,0.06773376,0.9969635,0.001727006,0.1794799,0.9837601,
638000598511936744,111107,6925,0.009597778,0.05690002,0.9983215,0.02778625,0.07092285,0.9970856,0.002995369,0.1793066,0.9837887,
638000598512016744,111115,6926,0.006790161,0.04908752,0.998764,0.03022766,0.06295776,0.9975433,0.004823732,0.1785138,0.9839256,
638000598512106746,111124,6927,0.01022339,0.04029846,0.9991302,0.03271484,0.06001282,0.9976501,0.006625567,0.1776555,0.9840704,
638000598512186743,111132,6927,0.006454468,0.04684448,0.9988708,0.03483582,0.05711365,0.997757,0.006625567,0.1776555,0.9840704,
638000598512266744,111140,6928,0.006744385,0.04011536,0.9991608,0.03668213,0.05419922,0.9978485,0.008724237,0.1763394,0.9842908,
638000598512356743,111149,6929,0.00819397,0.02900696,0.9995422,0.03669739,0.05593872,0.997757,0.01082064,0.1749951,0.9845098,
638000598512436743,111157,6929,0.010849,0.03224182,0.9994202,0.03663635,0.05924988,0.9975586,0.01082064,0.1749951,0.9845098,
638000598512516747,111165,6930,0.009536743,0.03166199,0.9994507,0.03636169,0.06051636,0.9974976,0.01328372,0.1731958,0.9847978,
638000598512606743,111174,6931,0.01139832,0.02638245,0.9995728,0.03594971,0.0607605,0.9974976,0.01568721,0.170759,0.9851879,
638000598512696744,111183,6932,0.009216309,0.02783203,0.9995575,0.0357666,0.05627441,0.9977722,0.01850227,0.1675392,0.9856918,
638000598512766746,111190,6932,0.009750366,0.03366089,0.9993744,0.03575134,0.05169678,0.9980164,0.01850227,0.1675392,0.9856918,
638000598512856744,111199,6933,0.009124756,0.02404785,0.9996643,0.03573608,0.04534912,0.9983215,0.0212565,0.1639628,0.9862375,
638000598512936747,111207,6934,0.003265381,0.01716614,0.9998322,0.03569031,0.03910828,0.9985962,0.02428979,0.1598721,0.9868389,
638000598513026750,111216,6935,0.005157471,0.0178833,0.9998169,0.03411865,0.03959656,0.9986267,0.02771449,0.1543435,0.9876285,
638000598513106745,111224,6936,0.005508423,0.01875305,0.9998016,0.03265381,0.04019165,0.9986572,0.03101237,0.1484205,0.988438,
638000598513186743,111232,6936,0.005355835,0.01890564,0.9998016,0.03335571,0.03329468,0.9988861,0.03101237,0.1484205,0.988438,
638000598513266742,111240,6937,0.005950928,0.01757813,0.9998169,0.03181458,0.02940369,0.999054,0.03461272,0.1412677,0.9893662,
638000598513356743,111249,6938,0.006378174,0.01618958,0.9998474,0.03170776,0.02622986,0.9991455,0.03802061,0.1345872,0.9901721,
638000598513436746,111257,6938,0.00617981,0.01683044,0.9998322,0.0289917,0.02619934,0.9992218,0.03802061,0.1345872,0.9901721,
638000598513516743,111265,6939,0.005996704,0.01620483,0.9998474,0.02882385,0.02539063,0.9992523,0.04135456,0.1280989,0.9908988,
638000598513606743,111274,6940,0.005752563,0.01487732,0.9998627,0.01780701,0.02452087,0.999527,0.04460297,0.1227844,0.9914306,
638000598513696743,111283,6941,0.005508423,0.01359558,0.9998779,0.01707458,0.0219574,0.9996033,0.04783641,0.1180265,0.9918576,
638000598513766744,111290,6941,0.003494263,0.01603699,0.9998627,0.01641846,0.01928711,0.9996643,0.04783641,0.1180265,0.9918576,
