time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638001323706773799,75084,1185,-0.09375,0.005767822,0.995575,-0.06906128,-0.008010864,0.9975739,0.1232401,0.1534329,0.9804439,
638001323706843803,75091,1186,-0.09393311,0.005264282,0.9955597,-0.06906128,-0.006744385,0.9975891,0.1229994,0.1530982,0.9805264,
638001323706923800,75099,1186,-0.09465027,0.006240845,0.9954834,-0.06974792,-0.007492065,0.9975281,0.1229994,0.1530982,0.9805264,
638001323707003804,75107,1187,-0.09461975,0.006347656,0.9954834,-0.0697937,-0.006942749,0.9975281,0.1229874,0.1531976,0.9805124,
638001323707083803,75115,1188,-0.09429932,0.006637573,0.9955139,-0.07000732,-0.007293701,0.9975128,0.1229582,0.1531976,0.9805161,
638001323707173803,75124,1188,-0.09407043,0.007720947,0.9955292,-0.06976318,-0.006607056,0.9975281,0.1229582,0.1531976,0.9805161,
638001323707253799,75132,1189,-0.09417725,0.006774902,0.9955292,-0.07038879,-0.006362915,0.9974976,0.1231946,0.1532075,0.9804848,
638001323707343799,75141,1190,-0.09439087,0.007720947,0.9954987,-0.07038879,-0.006896973,0.9974823,0.123295,0.1531079,0.9804878,
638001323707423803,75149,1191,-0.09472656,0.01072693,0.9954376,-0.06898499,-0.006408691,0.9975891,0.1236447,0.153218,0.9804265,
638001323707503800,75157,1191,-0.09379578,0.01393127,0.9954834,-0.07044983,-0.006668091,0.9974823,0.1236447,0.153218,0.9804265,
638001323707583804,75165,1192,-0.0942688,0.01422119,0.9954376,-0.07110596,-0.005218506,0.9974518,0.1239064,0.1531645,0.9804019,
638001323707673792,75174,1193,-0.09320068,0.01417542,0.9955444,-0.07130432,-0.005218506,0.9974365,0.1241935,0.1532284,0.9803556,
638001323707753801,75182,1194,-0.09320068,0.01417542,0.9955444,-0.07015991,-0.005325317,0.9975128,0.1245332,0.1532007,0.9803168,
638001323707843803,75191,1195,-0.09286499,0.01417542,0.995575,-0.06980896,-0.005004883,0.9975433,0.1248793,0.1535017,0.9802257,
638001323707923800,75199,1195,-0.09280396,0.01443481,0.995575,-0.06925964,-0.004562378,0.9975739,0.1248793,0.1535017,0.9802257,
638001323708003799,75207,1196,-0.09181213,0.0146637,0.9956665,-0.06924438,-0.002502441,0.9975891,0.1254808,0.1538206,0.9800988,
