time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638115316953341744,240501,17402,-0.06130981,-0.03419495,0.9975281,-0.03742981,-0.027771,0.9989014,0.1102499,0.2706825,0.9563347,
638115316953421468,240509,17403,-0.06170654,-0.03175354,0.9975739,-0.03756714,-0.02774048,0.9989014,0.1101384,0.2704529,0.9564124,
638115316953501206,240517,17403,-0.06158447,-0.03135681,0.9976044,-0.03630066,-0.02622986,0.9989929,0.1101384,0.2704529,0.9564124,
638115316953590902,240526,17404,-0.06138611,-0.03115845,0.9976196,-0.03741455,-0.02775574,0.9989014,0.1099074,0.2703534,0.9564672,
638115316953670638,240534,17405,-0.06129456,-0.03118896,0.9976196,-0.03672791,-0.02775574,0.9989319,0.1098267,0.2702072,0.9565178,
638115316953750372,240542,17406,-0.06152344,-0.03132629,0.9976044,-0.03753662,-0.02798462,0.9989014,0.10976,0.2702048,0.956526,
638115316953840065,240551,17406,-0.06152344,-0.03111267,0.9976196,-0.03678894,-0.02796936,0.9989166,0.10976,0.2702048,0.956526,
638115316953919801,240559,17407,-0.06085205,-0.03118896,0.9976501,-0.03614807,-0.02799988,0.9989471,0.1096778,0.269956,0.9566057,
638115316954009502,240568,17408,-0.06072998,-0.03103638,0.9976654,-0.03691101,-0.02812195,0.9989166,0.1098736,0.2695913,0.9566861,
638115316954092179,240576,17409,-0.06091309,-0.03109741,0.9976501,-0.03691101,-0.02810669,0.9989166,0.1097099,0.2693754,0.9567657,
638115316954171911,240584,17409,-0.06091309,-0.03103638,0.9976501,-0.03582764,-0.0280304,0.9989624,0.1097099,0.2693754,0.9567657,
638115316954251646,240592,17410,-0.06037903,-0.03131104,0.9976807,-0.036026,-0.02668762,0.9989929,0.1094336,0.269231,0.956838,
638115316954341345,240601,17411,-0.0605011,-0.03186035,0.9976501,-0.03613281,-0.02577209,0.9990082,0.1095316,0.2689899,0.9568946,
638115316954421074,240609,17412,-0.06028748,-0.03184509,0.9976654,-0.03616333,-0.02526855,0.9990234,0.1092092,0.2687275,0.9570051,
638115316954500800,240617,17412,-0.05986023,-0.03128052,0.9977112,-0.03582764,-0.02526855,0.9990234,0.1092092,0.2687275,0.9570051,
638115316954594715,240626,17413,-0.0605011,-0.03022766,0.9976959,-0.03593445,-0.02410889,0.999054,0.1091439,0.2684627,0.9570869,
638115316954684415,240635,17414,-0.0605011,-0.03024292,0.9976959,-0.03492737,-0.02391052,0.9990997,0.1089616,0.2682746,0.9571605,
638115316954764148,240643,17415,-0.06069946,-0.03153992,0.9976501,-0.03466797,-0.02388,0.9990997,0.1087842,0.2681928,0.9572036,
638115316954833917,240650,17415,-0.06062317,-0.03153992,0.9976501,-0.03457642,-0.02015686,0.9991913,0.1087842,0.2681928,0.9572036,
638115316954923690,240659,17416,-0.06010437,-0.03009033,0.9977264,-0.03475952,-0.01960754,0.9991913,0.1087329,0.2683375,0.9571688,
638115316955003423,240667,17417,-0.05903625,-0.02940369,0.997818,-0.03396606,-0.01934814,0.9992218,0.1085409,0.2684577,0.9571569,
638115316955088497,240675,17418,-0.05914307,-0.02944946,0.9978027,-0.03424072,-0.01956177,0.9992218,0.1083232,0.2686817,0.9571187,
638115316955168236,240683,17418,-0.06027222,-0.02908325,0.997757,-0.03421021,-0.01947021,0.9992218,0.1083232,0.2686817,0.9571187,
638115316955257932,240692,17419,-0.07038879,-0.03059387,0.9970398,-0.0491333,-0.01379395,0.9986877,0.1080146,0.268588,0.9571799,
638115316955337666,240700,17420,-0.1039581,0.007858276,0.9945374,-0.09843445,0.008453369,0.9951019,0.1075329,0.2684,0.9572868,
638115316955417398,240708,17421,-0.1353149,0.02694702,0.9904327,-0.1158905,0.0333252,0.992691,0.1067194,0.2686612,0.9573046,
638115316955507099,240717,17421,-0.1452332,0.02798462,0.9889984,-0.1279297,0.0315094,0.991272,0.1067194,0.2686612,0.9573046,
638115316955586832,240725,17422,-0.1473389,0.03005981,0.9886169,-0.1230927,0.02728271,0.9920197,0.1058774,0.2686648,0.9573971,
638115316955666567,240733,17423,-0.1490326,0.02941895,0.9883881,-0.1216736,0.03198242,0.9920502,0.1045077,0.2688707,0.9574898,
638115316955756264,240742,17424,-0.1492615,0.03051758,0.9883118,-0.1262817,0.03045654,0.9915161,0.1030751,0.2690788,0.9575866,
638115316955836003,240750,17424,-0.1498108,0.03370667,0.9881287,-0.1244049,0.02684021,0.9918671,0.1030751,0.2690788,0.9575866,
638115316955925767,240759,17425,-0.1470947,0.03155518,0.9886169,-0.1246948,0.0280304,0.9917908,0.1013484,0.2693728,0.9576883,
638115316956005505,240767,17426,-0.1421051,0.0282135,0.9894409,-0.1249542,0.02758789,0.9917755,0.09906518,0.2697581,0.9578187,
638115316956090806,240776,17427,-0.1427612,0.02740479,0.9893646,-0.1300049,0.02848816,0.9910889,0.09554455,0.2705262,0.9579597,
638115316956170535,240784,17427,-0.1451111,0.02371216,0.9891205,-0.1302032,0.03570557,0.9908295,0.09554455,0.2705262,0.9579597,
638115316956260284,240793,17428,-0.1407166,0.026474,0.9896851,-0.127655,0.0284729,0.991394,0.09032569,0.2711506,0.9582894,
638115316956340028,240801,17429,-0.1439972,0.02684021,0.989212,-0.1261749,0.02900696,0.9915771,0.08291128,0.2718504,0.9587612,
638115316956419748,240809,17430,-0.1404572,0.01742554,0.9899292,-0.1223602,0.02565002,0.9921417,0.07456746,0.2723905,0.959293,
638115316956509451,240818,17430,-0.1428528,0.01731873,0.9895782,-0.1221466,0.02142334,0.9922791,0.07456746,0.2723905,0.959293,
638115316956589214,240826,17431,-0.1355896,0.02172852,0.9905243,-0.1222382,0.01342773,0.9924011,0.06468429,0.2729632,0.9598474,
638115316956668947,240833,17432,-0.1340332,0.02583313,0.9906311,-0.1148224,0.003112793,0.9933777,0.05472292,0.2731774,0.9604059,
638115316956748684,240841,17433,-0.1300964,0.01933289,0.9913025,-0.124176,-0.004943848,0.9922333,0.04573131,0.2727004,0.9610115,
638115316956838384,240850,17433,-0.1281586,0.01594543,0.9916229,-0.1073303,-0.00718689,0.9941864,0.04573131,0.2727004,0.9610115,
638115316956918119,240858,17434,-0.125061,0.006637573,0.9921112,-0.1114044,-0.009262085,0.9937286,0.03636799,0.2712557,0.96182,
638115316957007822,240867,17435,-0.126236,0.01271057,0.9919128,-0.1027985,-0.01087952,0.9946289,0.02704675,0.2693696,0.962657,
638115316957087547,240875,17436,-0.1235504,0.01234436,0.9922485,-0.1057281,-0.01135254,0.9943237,0.01687234,0.2666215,0.9636536,
638115316957167282,240883,17436,-0.118103,0.009506226,0.9929504,-0.1007538,-0.008575439,0.994873,0.01687234,0.2666215,0.9636536,
638115316957256981,240892,17437,-0.1169739,0.01347351,0.993042,-0.09657288,-0.006729126,0.9953003,0.006510338,0.2635991,0.9646103,
638115316957346686,240901,17438,-0.1151733,0.008956909,0.9933014,-0.09640503,-0.01002502,0.995285,-0.004827632,0.2599494,0.9656101,
638115316957416449,240908,17439,-0.1265717,0.007873535,0.9919128,-0.1099243,-0.009933472,0.9938812,-0.01642505,0.2560217,0.9665315,
638115316957506152,240917,17439,-0.1689911,-0.0116272,0.9855347,-0.1699982,-0.006637573,0.9854126,-0.01642505,0.2560217,0.9665315,
638115316957585954,240925,17440,-0.1591187,-0.009613037,0.9871979,-0.1538239,-0.005737305,0.9880676,-0.02802096,0.2520722,0.9673027,
638115316957665686,240933,17441,-0.1500244,-0.01861572,0.9884949,-0.1395111,-0.004501343,0.9902039,-0.04012852,0.2481003,0.9679028,
638115316957755385,240942,17442,-0.1475677,0.001098633,0.9890442,-0.1361694,-0.00831604,0.9906464,-0.05174191,0.2445094,0.9682654,
638115316957835120,240950,17442,-0.1405029,0.004577637,0.9900665,-0.1327057,-0.003723145,0.9911346,-0.05174191,0.2445094,0.9682654,
638115316957924910,240959,17443,-0.1401367,0.005874634,0.9901123,-0.1164093,-0.01219177,0.9931183,-0.06321311,0.2410833,0.9684436,
638115316958004632,240967,17444,-0.1284943,0.005554199,0.991684,-0.1158295,-0.01153564,0.9931946,-0.07427018,0.2376459,0.9685083,
