time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
637986587139646496,43029,579,-0.02352905,0.02374268,0.9994354,-0.007003784,0.03190613,0.9994659,0.005302227,0.2038317,0.9789916,
637986587139726533,43037,580,-0.02601624,0.01487732,0.9995422,-0.008621216,0.02761841,0.9995728,0.005693521,0.212123,0.9772264,
637986587139806534,43045,581,-0.027771,0.01051331,0.9995575,0.0001525879,0.03207397,0.9994812,0.006351423,0.2202294,0.9754274,
637986587139886541,43053,582,-0.02609253,0.008712769,0.9996185,0.003158569,0.04025269,0.999176,0.006809955,0.22684,0.9739082,
637986587139976534,43062,583,-0.02738953,-0.002944946,0.9996185,0.006698608,0.02037048,0.9997559,0.007338231,0.2335044,0.9723281,
637986587140056534,43070,583,-0.02966309,-0.01165771,0.9994812,0.00227356,0.006698608,0.9999695,0.007338231,0.2335044,0.9723281,
637986587140136533,43078,584,-0.03359985,-0.01220703,0.9993591,0.01643372,0.004974365,0.9998474,0.007782735,0.2409757,0.9704999,
637986587140226534,43087,585,-0.03269958,-0.01469421,0.9993439,0.01222229,0.0008392334,0.9999237,0.008462544,0.2497762,0.9682666,
637986587140306537,43095,586,-0.03526306,-0.02311707,0.9990997,-0.003326416,-0.02001953,0.9997864,0.009848742,0.2588776,0.9658599,
637986587140386534,43103,586,-0.03024292,-0.01673889,0.9993896,-0.003814697,-0.02400208,0.9996948,0.009848742,0.2588776,0.9658599,
637986587140476532,43112,587,-0.02865601,-0.02941895,0.9991455,0.0001373291,-0.02334595,0.9997253,0.01087875,0.2660074,0.9639096,
637986587140556538,43120,588,-0.02784729,-0.03527832,0.9989777,-0.009124756,-0.02876282,0.9995422,0.01269455,0.2712122,0.9624359,
637986587140636535,43128,589,-0.02801514,-0.03643799,0.9989319,-0.008636475,-0.02732849,0.999588,0.01413248,0.2750641,0.961322,
637986587140726570,43137,589,-0.03138733,-0.03773499,0.9987793,-0.006500244,-0.03547668,0.9993439,0.01413248,0.2750641,0.961322,
637986587140806573,43145,590,-0.02720642,-0.03721619,0.9989319,-0.006500244,-0.05444336,0.9984894,0.01582398,0.2776582,0.9605496,
637986587140886566,43153,591,-0.02578735,-0.04417419,0.9986877,-0.005325317,-0.05143738,0.9986572,0.01764583,0.2798268,0.9598883,
637986587140976569,43162,592,-0.02574158,-0.04862976,0.9984741,-0.01676941,-0.05825806,0.9981537,0.01940005,0.2817366,0.9592956,
637986587141056569,43170,592,-0.03546143,-0.05220032,0.9980011,-0.01409912,-0.05838013,0.9981842,0.01940005,0.2817366,0.9592956,
637986587141146570,43179,593,-0.03509521,-0.05297852,0.9979706,-0.01443481,-0.05799866,0.9981995,0.02111576,0.2830231,0.9588807,
637986587141226574,43187,594,-0.03475952,-0.05769348,0.9977264,-0.01986694,-0.07434082,0.9970245,0.0226012,0.2841638,0.9585093,
637986587141306572,43195,595,-0.03630066,-0.06370544,0.9972992,-0.01757813,-0.06964111,0.997406,0.02423991,0.2837998,0.9585771,
637986587141386570,43203,595,-0.04122925,-0.06497192,0.9970245,-0.01615906,-0.07289124,0.9972076,0.02423991,0.2837998,0.9585771,
637986587141476570,43212,596,-0.04083252,-0.06658936,0.996933,-0.009735107,-0.07167053,0.9973755,0.02536556,0.2831251,0.9587475,
637986587141556563,43220,597,-0.04458618,-0.07180786,0.9964142,-0.01394653,-0.07215881,0.9972839,0.02605399,0.2831092,0.9587337,
637986587141636572,43228,598,-0.03881836,-0.06723022,0.9969788,-0.01586914,-0.07559204,0.9970093,0.02636582,0.2859145,0.9578924,
637986587141726576,43237,598,-0.03782654,-0.06559753,0.9971161,-0.02581787,-0.07945251,0.9964905,0.02636582,0.2859145,0.9578924,
637986587141806571,43245,599,-0.03897095,-0.05705261,0.9976044,-0.02828979,-0.08099365,0.9963074,0.02588182,0.2930261,0.955754,
637986587141886569,43253,600,-0.0302887,-0.04672241,0.9984436,-0.01933289,-0.03756714,0.9990997,0.02532381,0.3044363,0.952196,
637986587141976573,43262,601,0.003738403,0.00819397,0.9999542,0.003555298,0.02334595,0.9997101,0.02444594,0.3177006,0.9478759,
637986587142056569,43270,601,0.01599121,0.05471802,0.9983673,0.0368042,0.08799744,0.9954376,0.02444594,0.3177006,0.9478759,
637986587142136569,43278,602,0.04431152,0.1049652,0.9934845,0.04920959,0.1315002,0.9900818,0.02362598,0.3346492,0.9420466,
637986587142226574,43287,603,0.04608154,0.1341705,0.9898834,0.05688477,0.1616058,0.985199,0.0231942,0.3508256,0.9361535,
637986587142306573,43295,604,0.05169678,0.1819916,0.9819336,0.05018616,0.191864,0.9801331,0.02292645,0.3685678,0.9293181,
637986587142386563,43303,604,0.06718445,0.2332611,0.9700775,0.07086182,0.2513733,0.9652863,0.02292645,0.3685678,0.9293181,
637986587142476734,43312,605,0.06726074,0.2693787,0.9606781,0.06645203,0.2871094,0.9555817,0.02300359,0.3871318,0.9217374,
637986587142556736,43320,606,0.07553101,0.3045349,0.9494934,0.06440735,0.3280334,0.9424591,0.02295151,0.408417,0.9125069,
637986587142636969,43328,607,0.07035828,0.3292847,0.9415894,0.0473938,0.3384857,0.9397736,0.02337624,0.4301589,0.9024504,
637986587142727004,43337,607,0.06541443,0.3425751,0.9371948,0.05352783,0.3491364,0.9355316,0.02337624,0.4301589,0.9024504,
637986587142807009,43345,608,0.06307983,0.3344269,0.9402924,0.07072449,0.3369293,0.938858,0.02442321,0.4526213,0.8913683,
637986587142887006,43353,609,0.0684967,0.3016968,0.9509277,0.07513428,0.3197632,0.9445038,0.02582775,0.4726498,0.8808718,
637986587142977004,43362,610,0.06632996,0.2914429,0.9542694,0.07675171,0.2910156,0.9536285,0.02764752,0.4909667,0.8707395,
637986587143057004,43370,610,0.07086182,0.2696228,0.9603424,0.06712341,0.2840271,0.9564514,0.02764752,0.4909667,0.8707395,
637986587143137009,43378,611,0.0632782,0.2535095,0.9652557,0.07128906,0.2589264,0.9632568,0.03002647,0.5070243,0.8614086,
637986587143227008,43387,612,0.06655884,0.2346954,0.9697723,0.06459045,0.2397919,0.9686584,0.03286253,0.5223702,0.8520853,
637986587143307006,43395,613,0.06706238,0.2241364,0.9722443,0.07389832,0.2302094,0.9703217,0.03641784,0.5358022,0.8435578,
637986587143387007,43403,613,0.06907654,0.2046509,0.9763794,0.06465149,0.2249146,0.972229,0.03641784,0.5358022,0.8435578,
637986587143477005,43412,614,0.05889893,0.1795502,0.9819794,0.07220459,0.2167511,0.9735413,0.0397653,0.5480196,0.8355197,
637986587143557009,43420,615,0.05162048,0.1742859,0.9833374,0.074646,0.2004547,0.9768524,0.04333322,0.5604997,0.8270201,
637986587143637225,43428,615,0.04943848,0.1633911,0.9853058,0.06819153,0.192749,0.9788666,0.04333322,0.5604997,0.8270201,
637986587143727268,43437,616,0.04437256,0.1508636,0.9875488,0.063797,0.1788177,0.9817963,0.04622457,0.5730339,0.8182271,
637986587143807267,43445,617,0.0504303,0.143158,0.9884033,0.05438232,0.1659698,0.9846191,0.04896199,0.5852247,0.8093916,
637986587143887267,43453,618,0.04302979,0.1258545,0.9911041,0.05981445,0.1310577,0.989563,0.05222108,0.5968966,0.8006169,
637986587143977270,43462,618,0.04135132,0.118515,0.9920807,0.05905151,0.1236267,0.9905548,0.05222108,0.5968966,0.8006169,
637986587144057271,43470,619,0.0431366,0.1054382,0.9934845,0.05963135,0.105957,0.992569,0.05471314,0.6065301,0.7931758,
637986587144137266,43478,620,0.04672241,0.09333801,0.9945221,0.05375671,0.1021118,0.9933167,0.05678237,0.6163165,0.7854488,
637986587144217270,43486,621,0.04335022,0.08627319,0.9953156,0.05432129,0.09614563,0.9938812,0.059095,0.6243372,0.7789165,
637986587144307267,43495,621,0.04458618,0.08158875,0.9956665,0.04914856,0.08177185,0.9954376,0.059095,0.6243372,0.7789165,
637986587144387267,43503,622,0.05503845,0.1039734,0.993042,0.05541992,0.1138916,0.9919434,0.06114849,0.6313287,0.7731009,
637986587144477266,43512,623,0.05807495,0.136795,0.9888916,0.06730652,0.1437683,0.9873047,0.06331994,0.6378316,0.7675685,
637986587144557270,43520,624,0.09399414,0.1333771,0.9865875,0.0894165,0.151413,0.9844055,0.06599674,0.6424776,0.7634572,
637986587144637267,43528,624,0.08296204,0.1389313,0.9868164,0.0841217,0.127655,0.9882355,0.06599674,0.6424776,0.7634572,
637986587144727315,43537,625,0.09933472,0.1167297,0.9881744,0.08262634,0.1125641,0.9901886,0.06969743,0.6461968,0.7599815,
637986587144807319,43545,626,0.07389832,0.09866333,0.9923706,0.07815552,0.1070404,0.9911652,0.07423551,0.6488699,0.7572694,
637986587144887320,43553,627,0.06959534,0.09594727,0.9929352,0.08203125,0.1086426,0.9906769,0.08136979,0.6486585,0.7567174,
637986587144977314,43562,627,0.06951904,0.09254456,0.9932709,0.08210754,0.09550476,0.9920349,0.08136979,0.6486585,0.7567174,
637986587145057320,43570,628,0.05830383,0.07815552,0.995224,0.07176208,0.09104919,0.9932556,0.09141272,0.6457999,0.7580147,
637986587145137316,43578,629,0.05253601,0.08279419,0.9951782,0.078125,0.09024048,0.9928436,0.1026434,0.6410071,0.7606407,
637986587145227320,43587,630,0.05090332,0.07427979,0.9959259,0.05751038,0.09655762,0.9936523,0.1178571,0.6316108,0.766275,
637986587145307317,43595,630,0.04589844,0.07937622,0.9957733,0.05352783,0.09867859,0.9936676,0.1178571,0.6316108,0.766275,
637986587145387315,43603,631,0.04095459,0.08267212,0.9957275,0.05258179,0.1071625,0.9928436,0.1344201,0.6201501,0.7728811,
637986587145477315,43612,632,0.03771973,0.09016418,0.9952087,0.03878784,0.104248,0.9937897,0.1546895,0.6043029,0.7815939,
637986587145557320,43620,633,0.02877808,0.07295227,0.9969177,0.04637146,0.1181183,0.9919128,0.1766338,0.5858099,0.790966,
637986587145637314,43628,633,0.01425171,0.07781982,0.9968567,0.02426147,0.1170197,0.9928284,0.1766338,0.5858099,0.790966,
637986587145726361,43637,634,0.006729126,0.07792664,0.996933,0.0161438,0.1205139,0.992569,0.2016924,0.5631978,0.8013291,
637986587145806361,43645,635,0.01156616,0.06335449,0.9979095,0.03401184,0.1085052,0.9934998,0.2273968,0.5380089,0.8116879,
637986587145886359,43653,636,0.06466675,0.051651,0.9965668,0.0844574,0.08699036,0.9926147,0.2525322,0.5125849,0.8206609,
637986587145976361,43662,636,0.1105652,0.04550171,0.9928131,0.1265259,0.05891418,0.9902039,0.2525322,0.5125849,0.8206609,
637986587146056361,43670,637,0.1508789,0.002944946,0.9885406,0.1684113,0.01515198,0.9855957,0.277919,0.4854851,0.828894,
637986587146136360,43678,638,0.1855621,-0.0362854,0.9819489,0.1876984,-0.02217102,0.9819641,0.3023096,0.4594451,0.8351761,
637986587146226362,43687,639,0.1968994,-0.09143066,0.9761353,0.2015991,-0.08030701,0.9761658,0.3264706,0.4331103,0.8401384,
637986587146306362,43695,639,0.2102814,-0.1225433,0.9699249,0.248703,-0.1238098,0.9606171,0.3264706,0.4331103,0.8401384,
637986587146386361,43703,640,0.2345276,-0.1664124,0.9577484,0.2565308,-0.1741333,0.9507141,0.3496076,0.4067115,0.8440144,
637986587146476360,43712,641,0.235733,-0.1950684,0.9520264,0.2592773,-0.2037354,0.9440613,0.3714935,0.3797209,0.8472335,
637986587146556358,43720,642,0.2496643,-0.2415466,0.9377136,0.2806244,-0.2569122,0.9247894,0.3919302,0.3522667,0.8498817,
637986587146636595,43728,642,0.243454,-0.2644958,0.933136,0.2855225,-0.2840729,0.9152832,0.3919302,0.3522667,0.8498817,
637986587146726599,43737,643,0.2588348,-0.2958069,0.9194946,0.2893524,-0.3238373,0.9007721,0.410251,0.3241358,0.8524261,
637986587146806594,43745,644,0.2516785,-0.3102722,0.9167175,0.3024597,-0.3443298,0.8887787,0.4274771,0.2956704,0.8543081,
637986587146886598,43753,645,0.2635193,-0.3384705,0.9033051,0.3095398,-0.3742523,0.8741302,0.4432753,0.267113,0.8556621,
637986587146966594,43761,645,0.2359619,-0.3593292,0.9028778,0.2941284,-0.3965759,0.8695984,0.4432753,0.267113,0.8556621,
637986587147056594,43770,646,0.2344208,-0.3669739,0.9001923,0.2826233,-0.4030914,0.8704071,0.4584771,0.2389121,0.8559905,
637986587147136594,43778,647,0.2295685,-0.367218,0.9013519,0.2707672,-0.4083862,0.8717194,0.4728889,0.2105822,0.8555882,
