time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638000615729620597,125913,8309,-0.03353882,-0.02856445,0.9990234,-0.02226257,-0.01417542,0.999649,0.0227357,0.122395,0.992221,
638000615729700600,125921,8310,-0.03379822,-0.02853394,0.9990082,-0.02310181,-0.01425171,0.9996185,0.02272972,0.1226637,0.992188,
638000615729780598,125929,8310,-0.03387451,-0.02845764,0.9990082,-0.02178955,-0.01387024,0.9996643,0.02272972,0.1226637,0.992188,
638000615729870597,125938,8311,-0.03404236,-0.02848816,0.9990082,-0.02177429,-0.01367188,0.9996643,0.02260607,0.1231333,0.9921327,
638000615729950597,125946,8312,-0.03396606,-0.02758789,0.9990387,-0.02130127,-0.01365662,0.9996796,0.02238438,0.1230978,0.9921421,
638000615730030598,125954,8313,-0.03373718,-0.02664185,0.9990692,-0.02203369,-0.01300049,0.9996643,0.02209457,0.1229195,0.9921707,
638000615730120604,125963,8314,-0.03291321,-0.02758789,0.9990692,-0.02279663,-0.01225281,0.9996643,0.02195637,0.1225593,0.9922183,
638000615730200597,125971,8314,-0.03236389,-0.03022766,0.9990082,-0.02276611,-0.01274109,0.999649,0.02195637,0.1225593,0.9922183,
638000615730280597,125979,8315,-0.03189087,-0.03056335,0.9990082,-0.02272034,-0.01229858,0.9996643,0.02180669,0.122129,0.9922746,
638000615730370597,125988,8316,-0.03196716,-0.03053284,0.9990082,-0.02250671,-0.0124054,0.9996643,0.02167038,0.121884,0.9923078,
638000615730450601,125996,8316,-0.03051758,-0.02912903,0.9990997,-0.02230835,-0.01216125,0.9996643,0.02167038,0.121884,0.9923078,
638000615730530597,126004,8317,-0.03085327,-0.0272522,0.9991455,-0.02203369,-0.01213074,0.9996796,0.02196694,0.1215317,0.9923444,
638000615730620597,126013,8318,-0.03125,-0.02662659,0.9991455,-0.02166748,-0.0118866,0.9996796,0.02170343,0.1212861,0.9923803,
638000615730710597,126022,8319,-0.03144836,-0.02650452,0.9991455,-0.02339172,-0.01246643,0.9996338,0.02185067,0.120905,0.9924235,
638000615730780603,126029,8319,-0.03213501,-0.02696228,0.999115,-0.02339172,-0.01281738,0.9996338,0.02185067,0.120905,0.9924235,
638000615730870597,126038,8320,-0.0320282,-0.02732849,0.9990997,-0.02328491,-0.01252747,0.999649,0.02196127,0.1205909,0.9924594,
