time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638549103397977900,1232599,97521,-0.04924011,0.1549377,0.9866791,-0.0287323,0.1730652,0.9844818,0.02206441,0.120658,0.9924489,
638549103398047900,1232606,97521,-0.04641724,0.1446686,0.9883881,-0.02780151,0.1663513,0.985672,0.02206441,0.120658,0.9924489,
638549103398137894,1232615,97522,-0.04359436,0.1421204,0.9888763,-0.0300293,0.164566,0.9859009,0.02200405,0.1205201,0.992467,
638549103398222993,1232624,97523,-0.03636169,0.1564026,0.9870148,-0.02972412,0.1654358,0.9857635,0.02184925,0.1204426,0.9924798,
638549103398302994,1232632,97524,-0.03694153,0.151474,0.9877625,-0.0266571,0.1706238,0.9849701,0.02171577,0.1204438,0.9924826,
638549103398382985,1232640,97525,-0.03964233,0.1525879,0.9874878,-0.03375244,0.1670837,0.9853516,0.02160383,0.1206457,0.9924605,
638549103398468063,1232648,97525,-0.03871155,0.152359,0.9875488,-0.03256226,0.1644897,0.9858246,0.02160383,0.1206457,0.9924605,
638549103398548058,1232656,97526,-0.03842163,0.1530457,0.9874573,-0.02845764,0.168808,0.9852295,0.02114843,0.1207503,0.9924576,
638549103398648072,1232666,97527,-0.03630066,0.1557465,0.9871216,-0.02728271,0.1703644,0.9850006,0.02086832,0.1208249,0.9924545,
638549103398718068,1232673,97527,-0.0402832,0.15065,0.9877625,-0.02610779,0.1691284,0.9852448,0.02086832,0.1208249,0.9924545,
638549103398798062,1232681,97528,-0.03987122,0.1529083,0.9874268,-0.02508545,0.1716919,0.9848175,0.02053623,0.1210228,0.9924373,
638549103398878057,1232689,97529,-0.04449463,0.1529694,0.9872131,-0.02674866,0.1703644,0.9850159,0.0204675,0.1210833,0.9924313,
638549103398968067,1232698,97530,-0.04403687,0.1526184,0.9872894,-0.02630615,0.1689758,0.98526,0.020022,0.1211485,0.9924325,
638549103399048060,1232706,97530,-0.04504395,0.1533813,0.9871368,-0.02757263,0.1680908,0.9853821,0.020022,0.1211485,0.9924325,
638549103399128064,1232714,97531,-0.04469299,0.152298,0.9873199,-0.02641296,0.1689758,0.98526,0.01999608,0.1211607,0.9924315,
638549103399218059,1232723,97532,-0.04426575,0.1522217,0.9873505,-0.02641296,0.1692047,0.9852142,0.01947225,0.1211998,0.9924371,
638549103399308069,1232732,97533,-0.04382324,0.1521606,0.987381,-0.03070068,0.1658325,0.985672,0.01936275,0.1213451,0.9924215,
638549103399388281,1232740,97534,-0.04507446,0.1480713,0.9879456,-0.02287292,0.1685486,0.9854126,0.01898116,0.1212245,0.9924436,
