time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638549105330069601,1425808,114906,-0.04714966,0.1739655,0.9836121,-0.04930115,0.1891479,0.9806976,0.02291349,0.07917905,0.9965971,
638549105330159597,1425817,114907,-0.04545593,0.171814,0.9840698,-0.04754639,0.1924438,0.9801483,0.02197556,0.07884905,0.9966443,
638549105330234719,1425825,114908,-0.04756165,0.1699524,0.9842987,-0.04612732,0.1829987,0.9820251,0.02156031,0.07853814,0.9966779,
638549105330319810,1425833,114909,-0.04742432,0.1716461,0.9840088,-0.04223633,0.1907959,0.9807129,0.0214959,0.07850581,0.9966819,
638549105330410041,1425842,114910,-0.04570007,0.1635742,0.9854584,-0.04277039,0.1902313,0.9808044,0.02156856,0.07865591,0.9966685,
638549105330490033,1425850,114910,-0.03981018,0.1611938,0.9861145,-0.04454041,0.1869965,0.9813385,0.02156856,0.07865591,0.9966685,
638549105330570029,1425858,114911,-0.04344177,0.171936,0.9841461,-0.04046631,0.1923676,0.980484,0.02223348,0.0783893,0.9966749,
638549105330660036,1425867,114912,-0.0447998,0.1698914,0.984436,-0.04180908,0.1899567,0.980896,0.02266026,0.07817794,0.9966819,
638549105330730027,1425874,114913,-0.04037476,0.1669769,0.9851227,-0.03276062,0.1912537,0.9809875,0.02312831,0.07775106,0.9967045,
638549105330830036,1425884,114913,-0.04206848,0.1633148,0.985672,-0.03556824,0.1984711,0.9794464,0.02312831,0.07775106,0.9967045,
638549105330910033,1425892,114914,-0.04304504,0.1612549,0.9859619,-0.0344696,0.1945496,0.9802856,0.02379962,0.077101,0.9967392,
638549105330990044,1425900,114915,-0.04197693,0.1604462,0.986145,-0.0355072,0.1993256,0.9792786,0.02445285,0.07650453,0.9967694,
638549105331070038,1425908,114916,-0.04171753,0.1591339,0.9863586,-0.04330444,0.1990509,0.9790192,0.02508727,0.07608059,0.996786,
638549105331150040,1425916,114916,-0.04197693,0.172226,0.9841614,-0.04151917,0.1985016,0.9792175,0.02508727,0.07608059,0.996786,
638549105331235131,1425925,114917,-0.04821777,0.1670074,0.9847717,-0.04730225,0.2048187,0.9776459,0.02567125,0.07559834,0.9968079,
638549105331315129,1425933,114918,-0.06080627,0.1655426,0.984314,-0.06570435,0.1948242,0.9786224,0.02646101,0.07532232,0.9968081,
638549105331415123,1425943,114919,-0.05554199,0.1604767,0.9854736,-0.05609131,0.1976624,0.978653,0.02679404,0.0750377,0.9968206,
638549105331485123,1425950,114919,-0.04988098,0.1631012,0.9853363,-0.05770874,0.1995697,0.9781799,0.02679404,0.0750377,0.9968206,
638549105331575119,1425959,114920,-0.0536499,0.1595001,0.985733,-0.05560303,0.1918182,0.9798431,0.02738594,0.07493158,0.9968126,
638549105331655128,1425967,114921,-0.05856323,0.1702118,0.9836578,-0.05563354,0.1956482,0.9790802,0.02763992,0.07486814,0.9968103,
638549105331735124,1425975,114922,-0.05690002,0.171051,0.9836121,-0.05528259,0.1961212,0.9790039,0.02805669,0.07489129,0.9967969,
638549105331815118,1425983,114922,-0.05984497,0.1738281,0.9829407,-0.05621338,0.1999207,0.9781952,0.02805669,0.07489129,0.9967969,
638549105331905123,1425992,114923,-0.05682373,0.1707001,0.9836731,-0.05738831,0.1975555,0.9786072,0.02801802,0.07510778,0.9967817,
638549105331990240,1426000,114924,-0.0610199,0.1745148,0.9827576,-0.05862427,0.1955566,0.9789276,0.02801133,0.07537168,0.996762,
638549105332070230,1426008,114925,-0.056427,0.1782227,0.9823608,-0.0594635,0.1994629,0.9780884,0.02786838,0.07547109,0.9967585,
638549105332150230,1426016,114925,-0.0605011,0.1787415,0.9820251,-0.06037903,0.1927643,0.9793701,0.02786838,0.07547109,0.9967585,
638549105332235317,1426025,114926,-0.06022644,0.1815796,0.9815216,-0.06159973,0.1949615,0.9788666,0.02793706,0.07533564,0.9967668,
638549105332325309,1426034,114927,-0.05854797,0.1847992,0.9810181,-0.06442261,0.1933289,0.9790039,0.02745017,0.07545908,0.996771,
638549105332415313,1426043,114928,-0.05841064,0.1774902,0.9823761,-0.06504822,0.1946869,0.9786987,0.02734932,0.07529894,0.9967859,
638549105332485306,1426050,114928,-0.06317139,0.1769409,0.9821777,-0.06138611,0.1846161,0.9808807,0.02734932,0.07529894,0.9967859,
638549105332565313,1426058,114929,-0.06126404,0.1803284,0.9816895,-0.06576538,0.2063751,0.9762573,0.02685831,0.0752413,0.9968036,
638549105332655300,1426067,114930,-0.09153748,0.2072601,0.9739838,-0.101532,0.2073364,0.9729767,0.02617227,0.07533391,0.9968148,
638549105332735308,1426075,114931,-0.1128235,0.2184906,0.9692841,-0.140274,0.2444611,0.9594574,0.0256403,0.07547094,0.9968183,
638549105332825313,1426084,114931,-0.161377,0.2454224,0.9558868,-0.1890717,0.2709045,0.9438477,0.0256403,0.07547094,0.9968183,
638549105332905308,1426092,114932,-0.2052765,0.2619324,0.9429932,-0.2224121,0.2978821,0.9283295,0.02506387,0.07562348,0.9968214,
638549105332990463,1426100,114933,-0.250412,0.30159,0.9199524,-0.2635956,0.3157349,0.9114838,0.02459131,0.07587992,0.9968137,
638549105333080465,1426109,114934,-0.2767639,0.3058472,0.910965,-0.2932281,0.3319092,0.8965607,0.02391308,0.07606351,0.9968162,
638549105333155548,1426117,114934,-0.3041077,0.3255768,0.8952637,-0.313858,0.340332,0.8863678,0.02391308,0.07606351,0.9968162,
638549105333235545,1426125,114935,-0.3186646,0.3191376,0.8925171,-0.3254242,0.3519135,0.8776245,0.02361632,0.07645262,0.9967935,
638549105333325548,1426134,114936,-0.3219757,0.3325348,0.8864136,-0.3334045,0.3483582,0.8760529,0.02279625,0.07689252,0.9967787,
638549105333405544,1426142,114937,-0.3238373,0.3424835,0.8819427,-0.3240509,0.3600311,0.8748322,0.02271537,0.07725639,0.9967524,
638549105333495556,1426151,114937,-0.3233032,0.3419037,0.8823547,-0.3257141,0.3519592,0.8775024,0.02271537,0.07725639,0.9967524,
638549105333565538,1426158,114938,-0.3228455,0.3413239,0.8827515,-0.3240356,0.3487244,0.8794098,0.02267835,0.07807388,0.9966896,
638549105333655549,1426167,114939,-0.31987,0.3361969,0.885788,-0.3232269,0.3528748,0.8780518,0.02243437,0.07869114,0.9966466,
638549105333735537,1426175,114940,-0.3167114,0.3348999,0.8874207,-0.3237915,0.3499298,0.8790283,0.02228681,0.07951045,0.9965848,
638549105333815543,1426183,114940,-0.316803,0.3346252,0.8874969,-0.3240509,0.3466034,0.880249,0.02228681,0.07951045,0.9965848,
638549105333895546,1426191,114941,-0.3168793,0.3342285,0.8876038,-0.3239594,0.3450165,0.8809052,0.02217843,0.08018063,0.9965336,
638549105333995548,1426201,114942,-0.3140869,0.3339996,0.8886871,-0.3244781,0.3435059,0.8813019,0.02210492,0.08124363,0.9964491,
638549105334065540,1426208,114943,-0.3216095,0.3435974,0.8823242,-0.3306427,0.3432312,0.8791199,0.02183935,0.08244678,0.9963561,
638549105334145546,1426216,114943,-0.3232727,0.3426056,0.8820953,-0.325531,0.3552856,0.876236,0.02183935,0.08244678,0.9963561,
638549105334235551,1426225,114944,-0.3185272,0.3376465,0.8857269,-0.324707,0.3514099,0.8780975,0.02131781,0.0838711,0.9962485,
638549105334325538,1426234,114945,-0.3187714,0.3291931,0.8888092,-0.3218689,0.3629456,0.8744354,0.02068552,0.08570086,0.9961061,
638549105334395549,1426241,114945,-0.3152771,0.335144,0.8878326,-0.3241272,0.3517151,0.8781891,0.02068552,0.08570086,0.9961061,
638549105334480634,1426249,114946,-0.3132782,0.3379211,0.8874969,-0.3182983,0.3640442,0.8752899,0.01993678,0.08719592,0.9959916,
638549105334565773,1426258,114947,-0.3167267,0.3462982,0.8830261,-0.3242188,0.3563385,0.876297,0.01908331,0.08908469,0.9958412,
638549105334655745,1426267,114948,-0.3145142,0.3345642,0.8883209,-0.3183289,0.3670349,0.8740234,0.01784258,0.091032,0.9956881,
638549105334735744,1426275,114948,-0.3085327,0.3318787,0.8914185,-0.3206329,0.3587799,0.8766174,0.01784258,0.091032,0.9956881,
638549105334815738,1426283,114949,-0.3128204,0.3317261,0.8899841,-0.3248444,0.3470306,0.8797913,0.01649875,0.09288745,0.9955399,
638549105334895734,1426291,114950,-0.3201599,0.3366852,0.885498,-0.3211517,0.3605652,0.8756866,0.01478186,0.09458712,0.9954069,
638549105334985739,1426300,114951,-0.3228455,0.3215485,0.890152,-0.3178101,0.3535461,0.8797607,0.01288457,0.09631596,0.9952674,
638549105335065740,1426308,114951,-0.3226929,0.3228302,0.88974,-0.3247833,0.3538971,0.8770752,0.01288457,0.09631596,0.9952674,
638549105335145732,1426316,114952,-0.3282776,0.3270264,0.8861542,-0.3318787,0.3468018,0.877243,0.01027608,0.09829135,0.9951046,
638549105335235746,1426325,114953,-0.3265381,0.3200531,0.8893433,-0.3158569,0.3479309,0.8827057,0.007698425,0.1002818,0.9949293,
638549105335325732,1426334,114954,-0.3237457,0.3262024,0.8881226,-0.3158417,0.3532104,0.8806,0.005146029,0.1025868,0.9947107,
638549105335395744,1426341,114954,-0.3281555,0.3231964,0.8876038,-0.3191071,0.3474426,0.8817291,0.005146029,0.1025868,0.9947107,
638549105335480858,1426349,114955,-0.3245239,0.3352356,0.8844757,-0.3168793,0.3410034,0.8850403,0.00209778,0.1045992,0.9945123,
638549105335560856,1426357,114956,-0.3291931,0.3205109,0.8881836,-0.3226166,0.3520508,0.8786011,-0.001026158,0.1072731,0.9942291,
638549105335661080,1426367,114957,-0.325943,0.3179016,0.8903198,-0.3150635,0.3551636,0.8800964,-0.004304164,0.1098132,0.9939429,
638549105335736221,1426375,114957,-0.3194122,0.3020782,0.8981628,-0.314621,0.3469849,0.8835144,-0.004304164,0.1098132,0.9939429,
638549105335826217,1426384,114958,-0.3237152,0.3040161,0.8959656,-0.3184052,0.3409271,0.8845062,-0.007568732,0.1126412,0.9936069,
638549105335896220,1426391,114959,-0.3198242,0.3179016,0.8925476,-0.3218384,0.3350067,0.8855286,-0.0110507,0.1157095,0.9932216,
638549105335996218,1426401,114960,-0.3155212,0.3194275,0.8935242,-0.3219147,0.340332,0.8834686,-0.0144186,0.1186852,0.9928272,
638549105336066204,1426408,114960,-0.3159637,0.3204346,0.8930054,-0.3231506,0.3256836,0.8885193,-0.0144186,0.1186852,0.9928272,
638549105336146208,1426416,114961,-0.3111877,0.3170929,0.895874,-0.316391,0.3379974,0.8863525,-0.01801086,0.1217601,0.9923961,
638549105336226206,1426424,114962,-0.3086395,0.3135529,0.8980103,-0.3100739,0.3293152,0.8918457,-0.0217936,0.1247712,0.9919462,
638549105336326219,1426434,114963,-0.3083191,0.3170166,0.8968964,-0.3138123,0.3294373,0.8904877,-0.0259822,0.1279168,0.9914445,
638549105336396423,1426441,114963,-0.3059845,0.289032,0.9070892,-0.3139038,0.3286438,0.8907471,-0.0259822,0.1279168,0.9914445,
638549105336476414,1426449,114964,-0.3088989,0.2945709,0.9043121,-0.317688,0.3191223,0.892868,-0.03059384,0.1309823,0.9909126,
638549105336576666,1426459,114965,-0.3214111,0.2961884,0.8994141,-0.3185883,0.3299255,0.8886108,-0.03523345,0.1341298,0.9903372,
638549105336656672,1426467,114966,-0.3209991,0.3104401,0.8947449,-0.3275452,0.3350983,0.8834076,-0.04033627,0.1373959,0.9896946,
638549105336746659,1426476,114966,-0.3190765,0.3111877,0.8951721,-0.319458,0.3387756,0.884964,-0.04033627,0.1373959,0.9896946,
638549105336816665,1426483,114967,-0.3150482,0.3123169,0.8962097,-0.327774,0.3252106,0.8870087,-0.04529919,0.1411889,0.9889457,
638549105336906674,1426492,114968,-0.3144379,0.3091583,0.8975067,-0.3157349,0.3236237,0.8919373,-0.05038671,0.145293,0.9881048,
638549105336986670,1426500,114969,-0.3125153,0.305542,0.8994141,-0.3251495,0.3253632,0.8879089,-0.05536111,0.1494832,0.9872132,
638549105337066668,1426508,114969,-0.3040009,0.3047638,0.9025879,-0.3152466,0.3288422,0.8901978,-0.05536111,0.1494832,0.9872132,
638549105337146670,1426516,114970,-0.3107758,0.2999115,0.9019165,-0.3141174,0.3211365,0.8934021,-0.06034704,0.154233,0.9861898,
638549105337236673,1426525,114971,-0.3102417,0.3044586,0.9005737,-0.3128204,0.2885895,0.904892,-0.06574485,0.1592962,0.9850392,
638549105337326670,1426534,114972,-0.3092041,0.2873383,0.9065399,-0.3206482,0.2941284,0.9003601,-0.07069445,0.1643367,0.9838678,
638549105337396671,1426541,114972,-0.3070831,0.2971344,0.9040985,-0.2993011,0.2840424,0.9108887,-0.07069445,0.1643367,0.9838678,
638549105337486665,1426550,114973,-0.3076782,0.2827301,0.9085083,-0.3121033,0.3010254,0.9010773,-0.07563814,0.1696125,0.9826039,
638549105337571788,1426558,114974,-0.3068085,0.2880859,0.9071198,-0.2993317,0.2928925,0.9080658,-0.08055239,0.1747611,0.9813103,
638549105337661787,1426567,114975,-0.303299,0.2858124,0.9090118,-0.3009491,0.2959442,0.9065399,-0.08539495,0.1796237,0.980022,
638549105337731789,1426574,114975,-0.300293,0.2698822,0.914856,-0.3044434,0.263382,0.9153748,-0.08539495,0.1796237,0.980022,
638549105337811794,1426582,114976,-0.3093109,0.2756348,0.9101257,-0.3053284,0.2807617,0.9098969,-0.08975971,0.1844561,0.9787334,
638549105337901781,1426591,114977,-0.3003082,0.2662659,0.9159088,-0.2954865,0.2732849,0.9154053,-0.09412136,0.1885345,0.9775459,
638549105337991797,1426600,114978,-0.2974854,0.268219,0.9162598,-0.2955017,0.2601166,0.9192352,-0.09801289,0.1924971,0.9763905,
638549105338061797,1426607,114978,-0.2955933,0.2596893,0.9193268,-0.2972565,0.2504272,0.9213562,-0.09801289,0.1924971,0.9763905,
638549105338156886,1426617,114979,-0.2932739,0.2618561,0.9194489,-0.2949982,0.2595978,0.9195404,-0.101471,0.196185,0.9753026,
638549105338236894,1426625,114980,-0.2952576,0.2588348,0.9196777,-0.2975769,0.2679596,0.9163055,-0.1046336,0.1990726,0.9743828,
638549105338326895,1426634,114981,-0.292511,0.2567596,0.9211273,-0.2697296,0.2328796,0.9343414,-0.1075619,0.2018124,0.9735,
