time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638524908133117050,282264,20305,0.03775024,-0.002166748,0.9992828,0.05140686,0.01452637,0.9985657,-0.05302119,0.2871979,0.9564027,
638524908133197052,282272,20306,0.04478455,0.01065063,0.9989319,0.04980469,0.01914978,0.9985657,-0.05263524,0.2872709,0.9564021,
638524908133277069,282280,20307,0.04414368,0.006149292,0.9989929,0.04708862,0.02742004,0.9985046,-0.05270853,0.2870624,0.9564607,
638524908133347049,282287,20307,0.04067993,0.01281738,0.9990845,0.04777527,0.01780701,0.9986877,-0.05270853,0.2870624,0.9564607,
638524908133437046,282296,20308,0.0453949,0.01222229,0.9988861,0.04362488,0.02737427,0.9986572,-0.05303318,0.2865816,0.9565869,
638524908133517054,282304,20309,0.04696655,0.01074219,0.9988251,0.03799438,0.02282715,0.9990082,-0.05321706,0.2861876,0.9566946,
638524908133597054,282312,20310,0.03514099,0.005661011,0.9993591,0.04493713,0.01431274,0.9988861,-0.05356286,0.2863918,0.9566142,
638524908133687054,282321,20311,0.03796387,0.01118469,0.9992065,0.04217529,0.02224731,0.9988556,-0.05389108,0.2870515,0.956398,
638524908133767044,282329,20311,0.03709412,0.01501465,0.9991913,0.05325317,0.01791382,0.9984131,-0.05389108,0.2870515,0.956398,
638524908133847048,282337,20312,0.03216553,0.01329041,0.9993896,0.04194641,0.022995,0.9988403,-0.05324478,0.2877824,0.9562145,
638524908133937062,282346,20313,0.03179932,0.008651733,0.9994507,0.0428772,0.02282715,0.9988098,-0.05283479,0.2884143,0.9560469,
638524908134017048,282354,20314,0.03164673,0.007263184,0.9994659,0.04405212,0.02307129,0.9987488,-0.05229159,0.2887649,0.9559709,
638524908134107045,282363,20314,0.02857971,0.01603699,0.9994507,0.04437256,0.01928711,0.9988251,-0.05229159,0.2887649,0.9559709,
638524908134187050,282371,20315,0.03059387,0.01802063,0.9993591,0.03926086,0.02246094,0.9989624,-0.05215038,0.2882605,0.9561309,
638524908134267070,282379,20316,0.03236389,0.006149292,0.9994507,0.04695129,0.02397156,0.9985962,-0.05252537,0.2877354,0.9562685,
638524908134347045,282387,20316,0.03297424,0.01107788,0.9993896,0.04771423,0.02418518,0.9985657,-0.05252537,0.2877354,0.9562685,
638524908134437044,282396,20317,0.02668762,0.01455688,0.999527,0.04750061,0.02189636,0.9986267,-0.0530192,0.2869597,0.9564743,
638524908134527049,282405,20318,0.0247345,0.005187988,0.9996796,0.04728699,0.0226593,0.9986115,-0.05404774,0.2865549,0.9565381,
638524908134597063,282412,20319,0.03495789,0.01185608,0.9993134,0.04704285,0.02270508,0.9986267,-0.05470562,0.2861946,0.9566085,
638524908134697059,282422,20320,0.02931213,0.01028442,0.9995117,0.0491333,0.0223999,0.9985352,-0.05498435,0.2860686,0.9566303,
638524908134767044,282429,20320,0.02856445,0.01046753,0.999527,0.03704834,0.0196228,0.999115,-0.05498435,0.2860686,0.9566303,
638524908134857045,282438,20321,0.02940369,0.01152039,0.9994965,0.04725647,0.01715088,0.9987335,-0.05519414,0.286105,0.9566073,
638524908134947061,282447,20322,0.02989197,0.007705688,0.9995117,0.04794312,0.01950073,0.9986572,-0.0553823,0.2862049,0.9565665,
638524908135027064,282455,20323,0.02946472,0.009460449,0.9995117,0.04872131,0.01733398,0.9986572,-0.05533348,0.286125,0.9565933,
638524908135117047,282464,20323,0.02529907,0.002960205,0.9996643,0.04838562,0.01890564,0.998642,-0.05533348,0.286125,0.9565933,
638524908135187053,282471,20324,0.02278137,0.0006866455,0.9997253,0.04718018,0.02230835,0.9986267,-0.05571652,0.285405,0.9567861,
638524908135277056,282480,20325,0.01269531,0.0004272461,0.9999084,0.01927185,0.02096558,0.999588,-0.05647943,0.2847945,0.9569233,
638524908135357052,282488,20326,-0.04071045,0.007263184,0.9991302,-0.03193665,0.01441956,0.9993744,-0.05770699,0.2840805,0.9570622,
638524908135437044,282496,20326,-0.08241272,-0.009567261,0.9965363,-0.06611633,-0.0201416,0.9976044,-0.05770699,0.2840805,0.9570622,
638524908135517045,282504,20327,-0.08151245,-0.03962708,0.9958801,-0.05328369,-0.01591492,0.9984436,-0.05930809,0.2827715,0.957352,
638524908135617051,282514,20328,-0.07684326,-0.02159119,0.9967957,-0.0565033,-0.0186615,0.9982147,-0.06116013,0.2813633,0.9576503,
638524908135687053,282521,20329,-0.07984924,-0.0198822,0.9965973,-0.06178284,-0.02326965,0.9978027,-0.06285156,0.2796369,0.9580464,
638524908135777049,282530,20329,-0.08297729,-0.02604675,0.9962006,-0.06303406,-0.02044678,0.9977875,-0.06285156,0.2796369,0.9580464,
638524908135857056,282538,20330,-0.09922791,-0.02285767,0.9947968,-0.06410217,-0.02540588,0.9976044,-0.0653168,0.2778942,0.9583885,
638524908135947046,282547,20331,-0.09753418,-0.02174377,0.9949799,-0.06809998,-0.03230286,0.9971466,-0.06771842,0.2760229,0.9587625,
638524908136027057,282555,20332,-0.09550476,-0.01567078,0.9953003,-0.06416321,-0.0214386,0.9976959,-0.07050242,0.2738441,0.9591866,
638524908136107053,282563,20332,-0.09654236,-0.01069641,0.9952698,-0.06866455,-0.02888489,0.9972076,-0.07050242,0.2738441,0.9591866,
638524908136187070,282571,20333,-0.09706116,-0.01646423,0.9951324,-0.07373047,-0.0280304,0.9968719,-0.07335991,0.2716278,0.9596024,
638524908136267059,282579,20334,-0.09786987,-0.01856995,0.9950104,-0.07073975,-0.03079224,0.9970093,-0.07570923,0.2703218,0.9597887,
638524908136347050,282587,20334,-0.1032715,-0.01097107,0.9945831,-0.084198,-0.016922,0.9962921,-0.07570923,0.2703218,0.9597887,
638524908136437073,282596,20335,-0.1054535,0.0005187988,0.9944153,-0.08421326,-0.02085876,0.9962158,-0.07896315,0.2693617,0.9597964,
638524908136517048,282604,20336,-0.1027527,-0.003417969,0.9946899,-0.0847168,-0.02536011,0.9960785,-0.08229539,0.2699204,0.9593594,
638524908136607050,282613,20337,-0.1099396,0.0008850098,0.993927,-0.08909607,-0.02282715,0.9957581,-0.08646149,0.2692359,0.9591853,
638524908136687053,282621,20338,-0.1092072,-0.008972168,0.9939728,-0.09046936,-0.01638794,0.9957581,-0.08970027,0.2668758,0.9595474,
638524908136767046,282629,20338,-0.1150513,-0.01333618,0.9932556,-0.09941101,-0.02996826,0.9945831,-0.08970027,0.2668758,0.9595474,
638524908136857049,282638,20339,-0.1218719,-0.004257202,0.9925232,-0.09463501,-0.02615356,0.995163,-0.09335354,0.263095,0.9602427,
638524908136947050,282647,20340,-0.1146851,-0.01185608,0.9933167,-0.1033325,-0.0239563,0.9943542,-0.0970295,0.2592969,0.9609112,
638524908137017046,282654,20340,-0.1225433,-0.01940918,0.9922638,-0.1071014,-0.02903748,0.9938202,-0.0970295,0.2592969,0.9609112,
638524908137107044,282663,20341,-0.1255493,-0.02133179,0.9918518,-0.08222961,-0.05270386,0.9952087,-0.1004168,0.2559487,0.9614607,
638524908137187078,282671,20342,-0.1219482,-0.03297424,0.9919739,-0.08177185,-0.05329895,0.9952087,-0.1038152,0.2527672,0.9619414,
638524908137277053,282680,20343,-0.126236,-0.02127075,0.9917603,-0.08251953,-0.05163574,0.9952393,-0.1078451,0.2495765,0.9623311,
638524908137357046,282688,20343,-0.1308441,-0.04756165,0.9902496,-0.08898926,-0.05236816,0.9946442,-0.1078451,0.2495765,0.9623311,
638524908137437050,282696,20344,-0.1409912,-0.01838684,0.9898376,-0.1134949,-0.01544189,0.9934082,-0.1117079,0.2470253,0.9625486,
638524908137517053,282704,20345,-0.1396637,-0.00668335,0.9901733,-0.12146,-0.02513123,0.9922638,-0.1155672,0.2445645,0.9627213,
638524908137607057,282713,20346,-0.1563263,-0.01498413,0.9875793,-0.1235504,-0.02275085,0.9920654,-0.1198644,0.2421407,0.9628086,
638524908137687048,282721,20346,-0.1542816,-0.009140015,0.9879761,-0.1308136,-0.02227783,0.9911499,-0.1198644,0.2421407,0.9628086,
638524908137767058,282729,20347,-0.1504364,-0.02008057,0.9884033,-0.1129761,-0.04885864,0.9923859,-0.1240306,0.240006,0.9628154,
638524908137847052,282737,20348,-0.1583099,-0.009002686,0.9873352,-0.1305542,-0.02836609,0.9910278,-0.1285837,0.2379639,0.962725,
638524908137937064,282746,20349,-0.1578369,-0.0128479,0.9873657,-0.1373749,-0.02638245,0.9901581,-0.1335706,0.2356949,0.9626042,
638524908138017052,282754,20349,-0.1657104,-0.0006103516,0.9861603,-0.1398773,-0.02940369,0.9897156,-0.1335706,0.2356949,0.9626042,
638524908138107046,282763,20350,-0.1774445,-0.008178711,0.9840851,-0.1406097,-0.03404236,0.9894714,-0.1387393,0.233841,0.9623252,
638524908138187067,282771,20351,-0.1734619,-0.01086426,0.9847717,-0.1500092,-0.02157593,0.9884338,-0.1437807,0.2322061,0.961981,
