time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638503286592179131,912646,78582,-0.003601074,0.02726746,0.9996185,0.01750183,-0.0003967285,0.9998322,0.006411904,0.2909987,0.9567019,
638503286592259138,912654,78583,-0.004196167,0.02728271,0.9996185,0.01748657,-0.00050354,0.9998322,0.006462039,0.2911558,0.9566538,
638503286592339141,912662,78584,-0.00428772,0.0269165,0.9996185,0.01734924,-0.0001983643,0.9998474,0.006411752,0.2912827,0.9566156,
638503286592429123,912671,78585,-0.003540039,0.02636719,0.9996338,0.01751709,-0.0001983643,0.9998322,0.006276226,0.29136,0.9565929,
638503286592509123,912679,78585,-0.003540039,0.02661133,0.9996338,0.01712036,-0.0008087158,0.9998474,0.006276226,0.29136,0.9565929,
638503286592599121,912688,78586,-0.002792358,0.02658081,0.9996338,0.01704407,0.00050354,0.9998474,0.006491574,0.2914778,0.9565555,
638503286592689135,912697,78587,-0.002868652,0.0269165,0.9996185,0.01683044,0.000289917,0.9998474,0.00661163,0.2916354,0.9565067,
638503286592769126,912705,78588,-0.002807617,0.0269928,0.9996185,0.01699829,-0.0003509521,0.9998474,0.006492672,0.2922309,0.9563258,
638503286592839122,912712,78588,-0.002807617,0.02737427,0.9996185,0.01699829,0.0006256104,0.9998474,0.006492672,0.2922309,0.9563258,
638503286592939119,912722,78589,-0.003631592,0.02879333,0.9995728,0.01754761,-0.0003356934,0.9998322,0.006524529,0.2921388,0.9563537,
638503286593009134,912729,78590,-0.003662109,0.02958679,0.9995422,0.01754761,-0.00050354,0.9998322,0.006230178,0.291941,0.956416,
638503286593089123,912737,78590,-0.003692627,0.02992249,0.9995422,0.01701355,-0.0004272461,0.9998474,0.006230178,0.291941,0.956416,
638503286593179135,912746,78591,-0.003814697,0.03048706,0.999527,0.01754761,-0.0001831055,0.9998322,0.006217345,0.2922978,0.9563072,
638503286593259123,912754,78592,-0.003067017,0.02966309,0.9995422,0.01757813,-0.0003356934,0.9998322,0.005783911,0.2927799,0.9561623,
638503286593339137,912762,78593,-0.003814697,0.03051758,0.9995117,0.01765442,-7.629395E-05,0.9998322,0.005879509,0.292917,0.9561198,
638503286593429122,912771,78594,-0.003875732,0.03053284,0.9995117,0.01928711,-0.0002288818,0.9998016,0.005893714,0.2931431,0.9560504,
638503286593519137,912780,78594,-0.003189087,0.03062439,0.9995117,0.01922607,-0.0002593994,0.9998016,0.005893714,0.2931431,0.9560504,
638503286593589131,912787,78595,-0.003616333,0.03146362,0.9994965,0.01925659,-0.000579834,0.9998016,0.00616994,0.293173,0.9560395,
638503286593689128,912797,78596,-0.003707886,0.03146362,0.9994965,0.01928711,-9.155273E-05,0.9998016,0.005971907,0.293188,0.9560362,
638503286593759131,912804,78597,-0.006866455,0.03338623,0.9994049,0.01272583,-0.004974365,0.9998932,0.005807145,0.293404,0.9559709,
638503286593839122,912812,78597,0.009048462,0.04342651,0.9990082,0.03225708,0.05726624,0.9978333,0.005807145,0.293404,0.9559709,
638503286593939119,912822,78598,0.05332947,0.1510925,0.9870758,0.0511322,0.1644287,0.9850464,0.00554314,0.2936932,0.9558837,
638503286594019122,912830,78599,0.09048462,0.2217712,0.9708862,0.07972717,0.2161407,0.9730835,0.005508107,0.2938962,0.9558215,
638503286594099132,912838,78600,0.1039734,0.2843781,0.9530487,0.08151245,0.2812958,0.9561462,0.005615737,0.29487,0.9555209,
638503286594169137,912845,78600,0.1261902,0.3220673,0.9382629,0.0944519,0.3090363,0.9463348,0.005615737,0.29487,0.9555209,
