time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638549095252059477,418007,31339,-0.08258057,0.1151886,0.9898987,-0.07588196,0.08357239,0.9936066,0.008680099,0.005415778,0.9999477,
638549095252159483,418017,31340,-0.08520508,0.1112061,0.9901276,-0.06637573,0.09446716,0.9933014,0.006939693,0.00705598,0.999951,
638549095252239484,418025,31341,-0.08282471,0.106842,0.9908142,-0.07997131,0.08363342,0.9932709,0.005396266,0.008797432,0.9999467,
638549095252329481,418034,31342,-0.08259583,0.1045837,0.9910736,-0.09625244,-0.01437378,0.9952393,0.004030544,0.0101813,0.99994,
638549095252409473,418042,31343,-0.07347107,0.1076508,0.9914551,-0.04801941,0.07752991,0.9958191,0.002130205,0.01158981,0.9999306,
638549095252489479,418050,31344,-0.07666016,0.103714,0.9916382,-0.1156921,0.0430603,0.9923401,0.0003590971,0.01330298,0.9999114,
638549095252559463,418057,31344,-0.07337952,0.09893799,0.9923706,-0.1040039,0.0473938,0.9934387,0.0003590971,0.01330298,0.9999114,
638549095252659479,418067,31345,-0.06738281,0.1054688,0.9921265,-0.08984375,0.05552673,0.9944,-0.0009037579,0.01467083,0.999892,
638549095252729510,418074,31346,-0.06239319,0.1081696,0.992157,-0.1394501,0.03459167,0.9896088,-0.001606871,0.01644333,0.9998635,
638549095252819492,418083,31347,-0.0643158,0.1047974,0.9924011,-0.09771729,0.05363464,0.9937592,-0.002159198,0.01840367,0.9998283,
638549095252889840,418090,31347,-0.06442261,0.09912109,0.992981,-0.1261292,0.0353241,0.9913788,-0.002159198,0.01840367,0.9998283,
638549095252978785,418099,31348,-0.0606842,0.09484863,0.9936371,-0.06173706,0.05659485,0.9964752,-0.003080453,0.02033184,0.9997885,
638549095253059817,418107,31349,-0.06292725,0.09487915,0.9934845,-0.119812,-0.008468628,0.9927521,-0.004051273,0.02276591,0.9997326,
638549095253139807,418115,31349,-0.05618286,0.09811401,0.993576,-0.05717468,0.06124878,0.9964752,-0.004051273,0.02276591,0.9997326,
638549095253229806,418124,31350,-0.05804443,0.09207153,0.9940491,-0.05284119,0.05456543,0.9971008,-0.004971137,0.02526114,0.9996685,
638549095253309801,418132,31351,-0.06111145,0.09565735,0.9935303,-0.04489136,0.04603577,0.9979248,-0.005609524,0.02801139,0.9995919,
638549095253404887,418142,31352,-0.05960083,0.09158325,0.9940033,-0.1313324,-0.001037598,0.991333,-0.006376501,0.03070188,0.9995083,
638549095253474891,418149,31352,-0.05592346,0.08782959,0.9945526,-0.1092377,-0.006240845,0.993988,-0.006376501,0.03070188,0.9995083,
638549095253569994,418158,31353,-0.06634521,0.08439636,0.9942169,-0.03831482,0.04943848,0.9980316,-0.007616151,0.03388244,0.9993968,
638549095253645112,418166,31354,-0.06095886,0.09420776,0.9936829,-0.1151276,0.02328491,0.9930725,-0.008519821,0.03683556,0.999285,
638549095253735117,418175,31355,-0.04995728,0.137558,0.9892273,-0.06048584,0.1133728,0.9916992,-0.009668656,0.04052743,0.9991316,
638549095253815100,418183,31356,-0.05192566,0.1763763,0.9829407,-0.05638123,0.1489868,0.9872284,-0.01033718,0.04452134,0.998955,
638549095253895108,418191,31356,-0.04701233,0.2015533,0.9783325,-0.05607605,0.1634216,0.9849548,-0.01033718,0.04452134,0.998955,
638549095253975102,418199,31357,-0.03981018,0.2286377,0.9726868,-0.05200195,0.2013397,0.9781342,-0.01096641,0.04870528,0.998753,
638549095254070212,418208,31358,-0.04623413,0.241806,0.9692078,-0.04260254,0.2213593,0.9742584,-0.01183885,0.05315528,0.9985161,
638549095254140202,418215,31358,-0.06529236,0.2465057,0.9669342,-0.04681396,0.2162781,0.9752045,-0.01183885,0.05315528,0.9985161,
638549095254230206,418224,31359,-0.06309509,0.2264862,0.9719543,-0.02871704,0.2282867,0.9731598,-0.01249802,0.05778597,0.9982508,
638549095254310201,418232,31360,-0.0559845,0.2360535,0.970108,-0.05305481,0.2122803,0.9757538,-0.01281958,0.06306673,0.997927,
638549095254405289,418242,31361,-0.06236267,0.2303314,0.9710999,-0.04733276,0.2175446,0.9748993,-0.01326832,0.06845994,0.9975656,
638549095254475288,418249,31362,-0.06672668,0.2176514,0.9737396,-0.06126404,0.1700897,0.9835205,-0.0132225,0.07422645,0.9971538,
638549095254565282,418258,31362,-0.05085754,0.2137756,0.9755554,-0.04450989,0.1915588,0.9804535,-0.0132225,0.07422645,0.9971538,
638549095254645285,418266,31363,-0.0453186,0.2137909,0.9758148,-0.07475281,0.1859894,0.9796906,-0.01325968,0.08034179,0.9966792,
638549095254735293,418275,31364,-0.04811096,0.2073669,0.977066,-0.05343628,0.1788788,0.9824066,-0.01304596,0.08663458,0.9961547,
638549095254815282,418283,31365,-0.04975891,0.1980896,0.9789124,-0.07121277,0.1707916,0.9827118,-0.01305576,0.09290291,0.9955896,
638549095254895281,418291,31365,-0.05278015,0.1802979,0.982193,-0.07563782,0.162323,0.9838257,-0.01305576,0.09290291,0.9955896,
638549095254985288,418300,31366,-0.05140686,0.1937866,0.9796906,-0.05804443,0.1461639,0.9875488,-0.01306828,0.09880123,0.9950214,
638549095255060397,418307,31367,0.01179504,-0.1015625,0.994751,-0.06085205,0.1077576,0.9923096,-0.01370582,0.1049069,0.9943876,
638549095255150395,418316,31368,0.01728821,-0.1092377,0.9938507,-0.05317688,0.1483154,0.9875031,-0.01381434,0.1109359,0.9937316,
638549095255230389,418324,31368,0.01522827,-0.1062469,0.9942169,-0.0741272,0.1213989,0.9898224,-0.01381434,0.1109359,0.9937316,
638549095255310397,418332,31369,0.02476501,-0.1100616,0.9936066,-0.04238892,0.03012085,0.998642,-0.01404008,0.1167759,0.993059,
638549095255400389,418341,31370,0.009674072,-0.1219482,0.9924774,-0.07821655,-0.01663208,0.9967957,-0.01449211,0.1225995,0.9923504,
638549095255480385,418349,31371,-0.03649902,-0.1088715,0.9933777,-0.1132813,-0.008956909,0.993515,-0.01496263,0.1282347,0.991631,
638549095255570398,418358,31371,-0.06356812,0.1726837,0.9829102,-0.06059265,0.1406708,0.9881897,-0.01496263,0.1282347,0.991631,
638549095255650386,418366,31372,-0.02886963,-0.1204224,0.9922943,-0.001464844,-0.3306122,0.9437561,-0.01536904,0.1336541,0.9909089,
638549095255730401,418374,31373,-0.02227783,-0.1165619,0.9929199,0.01019287,-0.3312683,0.9434662,-0.01566821,0.1384037,0.990252,
638549095255810386,418382,31373,0.05329895,-0.4093323,0.9108124,0.0163269,-0.3387756,0.9407196,-0.01566821,0.1384037,0.990252,
638549095255900386,418391,31374,-0.07012939,0.1543427,0.9855194,0.01353455,-0.3482056,0.9373016,-0.01588605,0.1430914,0.989582,
638549095255990385,418400,31375,0.05187988,-0.41185,0.9097595,-0.01367188,-0.3420105,0.9395905,-0.01615764,0.1473614,0.9889507,
638549095256060400,418407,31376,0.04129028,-0.4226227,0.9053497,-0.05226135,0.1003418,0.993576,-0.01687017,0.1515069,0.9883122,
638549095256140393,418415,31376,-0.06472778,0.1209259,0.9905396,0.01052856,-0.3588562,0.9333191,-0.01687017,0.1515069,0.9883122,
638549095256230401,418424,31377,0.03573608,-0.4149323,0.9091339,-0.05027771,0.08816528,0.9948273,-0.01724941,0.155273,0.987721,
638549095256320386,418433,31378,-0.06455994,0.132019,0.9891357,0.01194763,-0.3538208,0.9352264,-0.01769719,0.1588108,0.9871504,
638549095256400393,418441,31379,0.04000854,-0.4307404,0.9015808,-0.09686279,-0.3256836,0.9404907,-0.01860158,0.1620298,0.9866105,
638549095256480385,418449,31379,0.03468323,-0.4264679,0.9038239,-0.05102539,0.09184265,0.9944611,-0.01860158,0.1620298,0.9866105,
638549095256560395,418457,31380,-0.05535889,0.1177063,0.9915009,0.00819397,-0.5218658,0.8529663,-0.0194988,0.1650039,0.9861001,
638549095256650386,418466,31381,0.02578735,-0.4278717,0.9034576,-0.05932617,0.07643127,0.9953003,-0.02032184,0.1678837,0.9855973,
638549095256740399,418475,31382,-0.07531738,0.1318207,0.9884033,-0.00630188,-0.5356598,0.8444061,-0.02122689,0.1703252,0.9851592,
638549095256810399,418482,31382,0.01617432,-0.2806244,0.959671,-0.01109314,-0.5182495,0.8551483,-0.02122689,0.1703252,0.9851592,
638549095256900405,418491,31383,0.08805847,-0.5311432,0.8426819,-0.02207947,-0.5260925,0.8501282,-0.02235167,0.1727933,0.9847045,
638549095256990401,418500,31384,-0.06117249,0.08435059,0.9945526,-0.04829407,0.08349609,0.9953308,-0.0234115,0.1744915,0.9843803,
638549095257050393,418506,31384,0.09004211,-0.5136108,0.8532715,0.01521301,-0.5858917,0.8102264,-0.0234115,0.1744915,0.9843803,
638549095257130392,418514,31385,0.09545898,-0.5107117,0.8544159,0.0004425049,-0.5364075,0.8439484,-0.02473041,0.1757423,0.9841256,
638549095257230396,418524,31386,0.05696106,-0.5406952,0.8392792,-0.02676392,-0.5443878,0.8383942,-0.02604833,0.1767262,0.9839153,
638549095257300387,418531,31387,-0.02674866,-0.4540405,0.890564,0,0,0,-0.02772671,0.1770319,0.9838145,
638549095257395487,418541,31387,-0.0289917,-0.4636383,0.8855286,-0.1220551,0.07202148,0.9898987,-0.02772671,0.1770319,0.9838145,
638549095257475728,418549,31388,-0.1332703,0.08129883,0.9877319,-0.1362762,0.03170776,0.9901581,-0.02921787,0.1768114,0.983811,
638549095257565727,418558,31389,-0.03860474,-0.4722595,0.8806,-0.1924744,-0.6070709,0.7709656,-0.03071028,0.1760707,0.9838983,
638549095257645729,418566,31390,-0.1426849,0.06341553,0.9877319,-0.1349792,0.05010986,0.9895782,-0.03214699,0.1753626,0.9839789,
638549095257725726,418574,31390,-0.04084778,-0.4776917,0.8775635,-0.1270905,0.01626587,0.991745,-0.03214699,0.1753626,0.9839789,
638549095257805732,418582,31391,-0.1454468,0.05845642,0.9876251,-0.1572266,-0.341156,0.9267578,-0.03376273,0.1743441,0.9841058,
638549095257905729,418592,31392,-0.03843689,-0.4739075,0.8797302,0,0,0,-0.03515975,0.1733056,0.9842403,
638549095257985738,418600,31393,-0.03887939,-0.4841461,0.8740997,0,0,0,-0.03671869,0.1718449,0.9844395,
638549095258060843,418607,31393,-0.1300201,0.06074524,0.9896393,-0.1598969,0.01870728,0.9869537,-0.03671869,0.1718449,0.9844395,
638549095258140842,418615,31394,-0.0977478,-0.2117004,0.9724274,0,0,0,-0.03827469,0.1704961,0.9846147,
638549095258240834,418625,31395,-0.158371,0.06506348,0.9852295,-0.1362915,0.03048706,0.9901886,-0.03977923,0.1690397,0.9848062,
638549095258310834,418632,31396,-0.03216553,-0.4800415,0.8766479,-0.1949463,-0.5946503,0.7799683,-0.04138998,0.1675204,0.9849994,
638549095258400838,418641,31397,-0.1544037,0.06716919,0.9857178,-0.1330719,0.03190613,0.9905853,-0.04322325,0.1659317,0.9851896,
638549095258475963,418649,31397,-0.03147888,-0.472641,0.8806915,-0.1806946,-0.5792236,0.7948761,-0.04322325,0.1659317,0.9851896,
638549095258565965,418658,31398,-0.03793335,-0.4851532,0.8735962,-0.05429077,-0.4819183,0.874527,-0.04520607,0.1638232,0.9854534,
638549095258651096,418666,31399,-0.1546783,0.05923462,0.9861755,-0.1400146,0.1301575,0.9815521,-0.04772048,0.1616965,0.9856861,
