time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638549101377221987,1030523,79334,0.1714783,-0.006149292,0.9851532,0.2100067,0.01113892,0.9776306,-0.2084511,0.2737826,0.9389309,
638549101377301974,1030531,79335,0.1715546,-0.008529663,0.9851227,0.2092896,0.01086426,0.9777832,-0.2083419,0.2750119,0.9385958,
638549101377381977,1030539,79335,0.1712799,-0.008850098,0.9851685,0.2081146,0.01000977,0.9780426,-0.2083419,0.2750119,0.9385958,
638549101377471979,1030548,79336,0.171051,-0.008728027,0.9852142,0.2075195,0.008926392,0.9781799,-0.207988,0.2763113,0.9382926,
638549101377560997,1030557,79337,0.1697845,-0.008590698,0.9854279,0.2068481,0.008407593,0.9783325,-0.2079491,0.2774882,0.9379539,
638549101377641980,1030565,79338,0.1696014,-0.008728027,0.9854736,0.2055817,0.007354736,0.9786072,-0.2077948,0.2784618,0.9376995,
638549101377711976,1030572,79338,0.1695557,-0.008392334,0.9854736,0.2047119,0.007354736,0.9787903,-0.2077948,0.2784618,0.9376995,
638549101377801975,1030581,79339,0.168869,-0.008422852,0.9855957,0.2059784,0.006698608,0.9785309,-0.2079942,0.2795431,0.9373335,
638549101377881977,1030589,79340,0.1683807,-0.008331299,0.985672,0.2053528,0.006195068,0.978653,-0.2080645,0.2807038,0.9369709,
638549101377971975,1030598,79341,0.1685486,-0.008087158,0.9856567,0.2052917,0.005584717,0.9786682,-0.2081202,0.2818435,0.9366164,
638549101378047076,1030606,79341,0.1699829,-0.005065918,0.9854279,0.2054901,0.003952026,0.9786377,-0.2081202,0.2818435,0.9366164,
638549101378137070,1030615,79342,0.1657867,-0.007614136,0.9861298,0.205658,0.004638672,0.9786072,-0.2083265,0.2828003,0.936282,
638549101378217073,1030623,79343,0.1672058,-0.007705688,0.9858856,0.2047577,0.004089355,0.9787903,-0.2082517,0.2836684,0.9360361,
638549101378307072,1030632,79344,0.1631622,-0.006744385,0.9865723,0.2018738,0.004364014,0.9793854,-0.2081745,0.2847495,0.9357249,
638549101378387077,1030640,79344,0.1650543,-0.01051331,0.9862213,0.2010345,0.003677368,0.9795685,-0.2081745,0.2847495,0.9357249,
638549101378467076,1030648,79345,0.165802,-0.014328,0.9860535,0.2022552,0.003982544,0.9793091,-0.207998,0.2855835,0.93551,
638549101378557070,1030657,79346,0.1674194,-0.01675415,0.985733,0.2016754,0.001342773,0.9794464,-0.2077186,0.2865086,0.9352892,
638549101378637069,1030665,79347,0.1683502,-0.01921082,0.9855347,0.2010803,0.003387451,0.9795532,-0.2076625,0.2875256,0.9349895,
638549101378717078,1030673,79347,0.1686554,-0.01887512,0.9854889,0.2006989,0.006378174,0.9796295,-0.2076625,0.2875256,0.9349895,
638549101378797080,1030681,79348,0.1689453,-0.01940918,0.9854279,0.2021484,0.007476807,0.9793243,-0.207387,0.2888424,0.9346447,
638549101378877072,1030689,79349,0.1688995,-0.01954651,0.9854279,0.201828,0.008209229,0.9793701,-0.2073617,0.2901049,0.9342592,
638549101378967078,1030698,79350,0.1688538,-0.01968384,0.9854279,0.2041168,-0.002731323,0.9789276,-0.2072471,0.2915406,0.9338377,
638549101379052160,1030706,79350,0.168808,-0.01950073,0.9854431,0.206543,0.003646851,0.9784241,-0.2072471,0.2915406,0.9338377,
638549101379132163,1030714,79351,0.1683197,-0.01931763,0.9855347,0.2014465,0.0001373291,0.9794922,-0.2071921,0.2928433,0.9334421,
638549101379217250,1030723,79352,0.1677551,-0.01914978,0.9856262,0.2004242,-0.0006408691,0.9797058,-0.2070672,0.2940833,0.93308,
638549101379297249,1030731,79353,0.1674652,-0.01875305,0.9856873,0.1970978,-0.0009307861,0.9803772,-0.2069455,0.2950104,0.9328142,
638549101379372319,1030738,79353,0.1673737,-0.01904297,0.9857025,0.2007599,0.000869751,0.9796295,-0.2069455,0.2950104,0.9328142,
638549101379472319,1030748,79354,0.1675415,-0.01858521,0.9856873,0.2012787,0.0002288818,0.9795227,-0.2068848,0.2956868,0.9326136,
638549101379542327,1030755,79355,0.1677246,-0.01953125,0.9856262,0.2020111,0.0002593994,0.9793701,-0.206668,0.2960352,0.9325511,
638549101379632328,1030764,79356,0.16745,-0.01960754,0.985672,0.2001648,-0.0003204346,0.9797516,-0.2065406,0.2960075,0.9325881,
638549101379712330,1030772,79356,0.1675873,-0.01954651,0.9856567,0.1984558,-0.0008392334,0.9801025,-0.2065406,0.2960075,0.9325881,
638549101379792318,1030780,79357,0.1754913,-0.02095032,0.9842529,0.2032776,-0.005584717,0.9790955,-0.2060089,0.2954524,0.9328817,
638549101379882330,1030789,79358,0.2012787,-0.01620483,0.9793854,0.234726,0.008666992,0.9720154,-0.2055338,0.2945705,0.9332653,
638549101379962319,1030797,79359,0.2211609,-0.01306152,0.9751434,0.2595978,0.01055908,0.9656525,-0.204604,0.2931046,0.9339309,
