time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638549102802833600,1173085,92164,0,0,0,-0.04527283,0.103775,0.9935608,0.02179325,0.1233788,0.9921203,
638549102802933597,1173095,92165,0,0,0,-0.03265381,0.09327698,0.9951019,0.02218249,0.1232751,0.9921246,
638549102803013609,1173103,92166,0,0,0,-0.0368042,0.1391296,0.9895782,0.0228557,0.1231359,0.9921266,
638549102803098688,1173111,92167,0,0,0,-0.04006958,0.1427002,0.9889526,0.02343027,0.1230012,0.9921299,
638549102803173805,1173119,92167,-0.02467346,0.1538696,0.9877777,-0.03424072,0.1407928,0.9894409,0.02343027,0.1230012,0.9921299,
638549102803253794,1173127,92168,-0.03526306,0.1392212,0.989624,-0.03451538,0.1664581,0.9854431,0.0240058,0.123052,0.9921098,
638549102803333805,1173135,92169,-0.03688049,0.1329346,0.9904327,-0.04272461,0.1566467,0.9867249,0.02415037,0.1229897,0.9921141,
638549102803433793,1173145,92170,-0.03384399,0.137619,0.9898987,-0.03575134,0.1731873,0.9842377,0.02458569,0.1228959,0.992115,
638549102803503792,1173152,92170,-0.0305481,0.1436005,0.989151,-0.04019165,0.1757507,0.9836121,0.02458569,0.1228959,0.992115,
638549102803593795,1173161,92171,-0.03463745,0.1444092,0.9889069,-0.03347778,0.1728516,0.984375,0.02486327,0.1226352,0.9921404,
638549102803673803,1173169,92172,-0.03486633,0.1405792,0.9894409,-0.03959656,0.1699982,0.9846344,0.02513134,0.1222991,0.992175,
638549102803763814,1173178,92173,-0.03559875,0.140152,0.9894867,-0.0453949,0.1660614,0.9850616,0.0253386,0.1219959,0.9922071,
638549102803833794,1173185,92173,-0.03915405,0.1459503,0.9885101,-0.03575134,0.1690979,0.9849396,0.0253386,0.1219959,0.9922071,
638549102803933799,1173195,92174,-0.03808594,0.1446991,0.988739,-0.03871155,0.1688538,0.9848785,0.02554721,0.1217028,0.9922377,
638549102804003810,1173202,92175,-0.03791809,0.1390533,0.9895477,-0.03739929,0.1686249,0.9849548,0.02500535,0.1215114,0.992275,
638549102804083798,1173210,92175,-0.03929138,0.1407013,0.9892578,-0.04319763,0.1672211,0.9849701,0.02500535,0.1215114,0.992275,
638549102804173801,1173219,92176,-0.03918457,0.1376495,0.9897003,-0.0345459,0.1691895,0.9849701,0.02422432,0.121618,0.9922813,
638549102804263805,1173228,92176,-0.04046631,0.1303101,0.9906311,-0.03588867,0.1686401,0.9850159,0.02422432,0.121618,0.9922813,
638549102804343805,1173236,92178,-0.03608704,0.1239624,0.9916229,-0.0362854,0.1751099,0.9838715,0.02162112,0.1216631,0.9923359,
638549102804433795,1173245,92179,-0.03511047,0.1230011,0.9917755,-0.03535461,0.1713409,0.9845734,0.02024717,0.1214786,0.9923875,
638549102804503795,1173252,92179,-0.03982544,0.1360626,0.9898834,-0.03677368,0.17453,0.9839478,0.02024717,0.1214786,0.9923875,
638549102804588936,1173260,92180,-0.03887939,0.1322327,0.990448,-0.03260803,0.1710815,0.9847107,0.01877323,0.1215488,0.9924079,
638549102804678891,1173269,92181,-0.03857422,0.1322479,0.9904633,-0.03729248,0.1763458,0.9836121,0.01767371,0.1210208,0.9924926,
638549102804768890,1173278,92182,-0.03883362,0.1315765,0.9905396,-0.03370667,0.1728058,0.984375,0.01672492,0.1205318,0.9925686,
638549102804838897,1173285,92182,-0.03651428,0.1268311,0.9912415,-0.03486633,0.1671906,0.9853058,0.01672492,0.1205318,0.9925686,
638549102804928884,1173294,92183,-0.03378296,0.1228943,0.9918365,-0.03744507,0.1656189,0.9854736,0.01585928,0.1197503,0.9926774,
638549102804998891,1173301,92184,-0.03752136,0.1286011,0.9909821,-0.03889465,0.1545715,0.9872131,0.01517271,0.1192121,0.9927529,
638549102805098895,1173311,92185,-0.0357666,0.1312866,0.9906921,-0.03196716,0.1546021,0.9874573,0.01464335,0.1183735,0.9928612,
638549102805168895,1173318,92185,-0.03199768,0.1312103,0.9908295,-0.03225708,0.1576996,0.9869537,0.01464335,0.1183735,0.9928612,
638549102805248892,1173326,92186,-0.03125,0.1317902,0.9907837,-0.03205872,0.1637115,0.9859772,0.01390362,0.1177761,0.9929428,
638549102805338895,1173335,92187,-0.02601624,0.1248779,0.9918213,-0.02983093,0.1673126,0.9854431,0.01365758,0.1170543,0.9930316,
638549102805423982,1173344,92188,-0.03215027,0.1262665,0.9914703,-0.02871704,0.1620178,0.9863586,0.01338994,0.1165548,0.993094,
638549102805503981,1173352,92188,-0.02716064,0.1279449,0.991394,-0.02850342,0.1576691,0.9870758,0.01338994,0.1165548,0.993094,
638549102805593976,1173361,92189,-0.02871704,0.1292725,0.9911804,-0.02926636,0.154541,0.9875488,0.01296769,0.1159717,0.9931679,
638549102805684057,1173370,92190,-0.02882385,0.1279144,0.9913635,-0.02624512,0.1687469,0.9853058,0.0131275,0.1155097,0.9932196,
638549102805753976,1173377,92191,-0.02246094,0.1366272,0.9903564,-0.02659607,0.1629486,0.9862671,0.01326379,0.1151026,0.993265,
638549102805833968,1173385,92191,-0.02478027,0.134903,0.9905396,-0.02374268,0.1640625,0.9861603,0.01326379,0.1151026,0.993265,
638549102805923975,1173394,92192,-0.02635193,0.1350098,0.9904785,-0.03065491,0.1661835,0.985611,0.01391878,0.1147663,0.993295,
638549102806003978,1173402,92193,0.002288818,0.08792114,0.9961243,-0.001785278,0.1191864,0.9928589,0.01449428,0.114331,0.993337,
638549102806099072,1173411,92194,0.04319763,0.01478577,0.9989471,0.04624939,0.06855774,0.9965668,0.01558226,0.1139163,0.9933681,
638549102806169078,1173418,92194,0.07322693,-0.04016113,0.9964905,0.09004211,0.01057434,0.9958801,0.01558226,0.1139163,0.9933681,
638549102806259076,1173427,92195,0.09300232,-0.09898376,0.9907227,0.1369781,-0.03230286,0.990036,0.01635273,0.1132637,0.9934304,
638549102806349069,1173436,92196,0.1573486,-0.1293793,0.9790192,0.175354,-0.1247711,0.9765625,0.01745002,0.1122991,0.9935212,
638549102806424147,1173444,92197,0.1824799,-0.1857147,0.9654999,0.2017822,-0.1725616,0.9640961,0.01835496,0.1116439,0.9935787,
638549102806504141,1173452,92197,0.2039032,-0.2378082,0.9496613,0.2511292,-0.2147827,0.9438171,0.01835496,0.1116439,0.9935787,
638549102806584140,1173460,92198,0.2151642,-0.32547,0.9207306,0.275238,-0.2663422,0.9237366,0.01940264,0.1103036,0.9937086,
638549102806674151,1173469,92199,0.2561951,-0.3365173,0.9061432,0.2913361,-0.360611,0.8860321,0.0204597,0.1088233,0.9938505,
638549102806754150,1173477,92200,0.2773438,-0.3676453,0.8876343,0.315979,-0.3977051,0.8613739,0.02163049,0.1072279,0.9939991,
638549102806844161,1173486,92200,0.2880249,-0.4035034,0.868454,0.3444519,-0.4342194,0.8323364,0.02369798,0.1050667,0.9941828,
638549102806914151,1173493,92201,0.3062134,-0.4259796,0.8513184,0.3446808,-0.4577789,0.819519,0.02369798,0.1050667,0.9941828,
638549102807004147,1173502,92202,0.3131256,-0.4532776,0.834549,0.3663483,-0.480896,0.7965546,0.02612797,0.1029348,0.9943449,
638549102807079239,1173509,92203,0.3128662,-0.474762,0.8226166,0.3618469,-0.50177,0.785675,0.02924464,0.09998143,0.9945594,
638549102807159245,1173517,92203,0.3065796,-0.4831696,0.8200836,0.355484,-0.5093994,0.7836609,0.02924464,0.09998143,0.9945594,
638549102807239239,1173525,92204,0.301178,-0.4543152,0.8383789,0,0,0,0.03290918,0.09665231,0.994774,
638549102807329238,1173534,92205,0.307312,-0.4691467,0.8279114,0.393158,-0.4962616,0.7740326,0.03663171,0.09304741,0.9949876,
638549102807424312,1173544,92206,0.3136139,-0.4746399,0.822403,0,0,0,0.04125136,0.08829994,0.9952394,
638549102807494304,1173551,92206,0.3170013,-0.4593201,0.8297577,0,0,0,0.04125136,0.08829994,0.9952394,
638549102807584307,1173560,92207,0.3106232,-0.4463654,0.8391876,0,0,0,0.04641842,0.08320135,0.9954511,
638549102807659419,1173567,92208,0.3163605,-0.434021,0.8435211,0.387146,-0.4631805,0.7972107,0.0520116,0.07705808,0.9956691,
638549102807759426,1173577,92209,0.3238373,-0.5037231,0.8008423,0.379837,-0.4499512,0.8082275,0.05787278,0.07070263,0.9958172,
638549102807829410,1173584,92209,0.3238068,-0.4709625,0.8205566,0.3806305,-0.4400787,0.8132782,0.05787278,0.07070263,0.9958172,
638549102807919412,1173593,92210,0.3226013,-0.4703217,0.8214111,0.3614349,-0.5148468,0.7773438,0.06495474,0.06369971,0.995853,
638549102808009406,1173602,92211,0.2989197,-0.4937592,0.8165894,0.3664093,-0.5182648,0.7727356,0.07251795,0.05602255,0.9957924,
638549102808084547,1173610,92212,0.3074646,-0.4856567,0.8182831,0.3634949,-0.5061646,0.782074,0.08083253,0.04824293,0.9955595,
638549102808164534,1173618,92212,0.3126678,-0.4592285,0.8314667,0.3416595,-0.4853973,0.8047638,0.08083253,0.04824293,0.9955595,
638549102808254526,1173627,92213,0.3064423,-0.4735565,0.8257294,0.3455353,-0.4734344,0.8102112,0.08952913,0.04049329,0.9951607,
638549102808324526,1173634,92214,0.3009644,-0.4872894,0.8197174,0.3410492,-0.4888,0.802948,0.09911002,0.0324963,0.9945457,
638549102808414537,1173643,92215,0.2701111,-0.4852448,0.8315887,0.3370972,-0.4888458,0.8045959,0.1087384,0.02491026,0.9937583,
638549102808494535,1173651,92215,0.2695618,-0.4901886,0.8288727,0.3248749,-0.4725952,0.8191986,0.1087384,0.02491026,0.9937583,
638549102808584532,1173660,92216,0.2722168,-0.4773254,0.8354797,0.3123322,-0.4794464,0.8200989,0.1182114,0.01790209,0.9928271,
638549102808664537,1173668,92217,0.2672272,-0.4747467,0.838562,0.3158264,-0.4668274,0.8260193,0.128352,0.01090517,0.9916687,
638549102808754536,1173677,92217,0.2588501,-0.4592743,0.8497314,0.3130341,-0.4683685,0.8262024,0.128352,0.01090517,0.9916687,
638549102808834534,1173685,92218,0.2591095,-0.4488678,0.8551941,0.3074646,-0.4589539,0.8335419,0.1384478,0.004112231,0.9903612,
638549102808924531,1173694,92219,0.2564697,-0.4356842,0.8627625,0.3019714,-0.4550476,0.8376923,0.1485815,-0.002724662,0.9888964,
638549102808999639,1173701,92220,0.2493439,-0.4408112,0.8622589,0.295929,-0.4458313,0.8447723,0.1586959,-0.008288492,0.9872927,
638549102809079637,1173709,92220,0.2492371,-0.4394836,0.8629608,0.2865448,-0.4395447,0.8512726,0.1586959,-0.008288492,0.9872927,
638549102809169631,1173718,92221,0.2489319,-0.4288483,0.8683929,0.2766724,-0.4272919,0.860733,0.1687911,-0.0135881,0.9855582,
638549102809249628,1173726,92222,0.238205,-0.4358521,0.8679047,0.2665558,-0.4266968,0.8641968,0.1790242,-0.01868032,0.9836673,
638549102809329638,1173734,92223,0.2232361,-0.4400177,0.8697815,0.2673798,-0.4357605,0.8594208,0.1892248,-0.02308119,0.9816625,
638549102809419931,1173743,92223,0.2236633,-0.4242096,0.8775024,0.2636261,-0.4395599,0.8586426,0.1892248,-0.02308119,0.9816625,
638549102809499934,1173751,92224,0.2242737,-0.4260864,0.8764343,0.2568207,-0.4294739,0.8657837,0.1995498,-0.02749648,0.9795018,
638549102809579936,1173759,92225,0.2138977,-0.4120026,0.8857117,0.254303,-0.396759,0.8819885,0.2092169,-0.03159182,0.9773588,
638549102809659925,1173767,92225,0.2161102,-0.4136658,0.8843994,0.2445068,-0.3994141,0.8835449,0.2092169,-0.03159182,0.9773588,
638549102809759933,1173777,92226,0.1902924,-0.412735,0.8907471,0.2335052,-0.410965,0.8812256,0.2193169,-0.036165,0.9749832,
638549102809829921,1173784,92227,0.1859741,-0.4123535,0.8918304,0.2216187,-0.4178772,0.8810425,0.2286762,-0.04003807,0.9726788,
638549102809919924,1173793,92228,0.1756592,-0.4135132,0.8933868,0.21492,-0.427063,0.8782959,0.2383963,-0.044126,0.970165,
638549102810009932,1173802,92229,0.1678314,-0.4110718,0.8960114,0.2080841,-0.414856,0.8857574,0.2480723,-0.04777781,0.9675626,
638549102810089926,1173810,92229,0.1737671,-0.4020386,0.8989716,0.2186279,-0.4102783,0.8853607,0.2480723,-0.04777781,0.9675626,
638549102810169932,1173818,92230,0.1737061,-0.3913116,0.9037018,0.197403,-0.3983917,0.8957062,0.2577024,-0.05092892,0.9648812,
638549102810255172,1173827,92231,0.1584778,-0.4035797,0.9011078,0.1881866,-0.4167938,0.8892975,0.2672785,-0.0540694,0.9621012,
638549102810335045,1173835,92232,0.1478271,-0.3943787,0.9069672,0.1776733,-0.4075928,0.8956909,0.2772265,-0.05707352,0.959108,
638549102810425041,1173844,92232,0.1432037,-0.3962555,0.9068909,0.1707764,-0.4055023,0.897995,0.2772265,-0.05707352,0.959108,
638549102810495054,1173851,92233,0.1406708,-0.392807,0.908783,0.1536407,-0.4025269,0.9024048,0.2872343,-0.06007345,0.9559747,
638549102810595052,1173861,92234,0.1397552,-0.390564,0.9098969,0.1477509,-0.3761597,0.9146881,0.2973882,-0.06304181,0.9526731,
638549102810665048,1173868,92234,0.1341248,-0.3871155,0.9122162,0.1430664,-0.3784027,0.914505,0.2973882,-0.06304181,0.9526731,
638549102810755047,1173877,92235,0.1183472,-0.3865356,0.9146423,0.1412964,-0.3843536,0.9122925,0.3072746,-0.06621885,0.9493142,
638549102810835042,1173885,92236,0.1147003,-0.3913879,0.9130402,0.1337585,-0.3955078,0.9086609,0.3169937,-0.06932382,0.9458907,
638549102810915052,1173893,92237,0.112442,-0.3854523,0.9158478,0.1142426,-0.3913116,0.9131317,0.3268631,-0.07224894,0.942306,
638549102811010181,1173902,92238,0.09986877,-0.3881531,0.916153,0.1034851,-0.3933258,0.9135437,0.3363867,-0.0750696,0.9387271,
638549102811090165,1173910,92238,0.08776855,-0.3885498,0.9172363,0.09757996,-0.396759,0.9127045,0.3363867,-0.0750696,0.9387271,
638549102811170177,1173918,92239,0.08229065,-0.3829956,0.9200592,0.09558105,-0.3803406,0.9198761,0.3457778,-0.0779404,0.9350739,
638549102811255333,1173927,92240,0.07571411,-0.3866882,0.9190826,0.08558655,-0.3846741,0.9190674,0.3545164,-0.08080141,0.9315521,
638549102811345260,1173936,92241,0.07510376,-0.3803253,0.9217834,0.07424927,-0.3761444,0.9235687,0.3631851,-0.08367226,0.9279523,
638549102811425260,1173944,92241,0.06062317,-0.3937073,0.9172211,0.06636047,-0.372345,0.925705,0.3631851,-0.08367226,0.9279523,
638549102811495269,1173951,92242,0.06575012,-0.3807068,0.922348,0.06620789,-0.373703,0.9251709,0.371515,-0.08668134,0.9243717,
638549102811585262,1173960,92243,0.05578613,-0.3770599,0.9244995,0.05662537,-0.3767548,0.9245605,0.3792911,-0.08980599,0.9209089,
638549102811675267,1173969,92244,0.04920959,-0.3766174,0.9250488,0.05523682,-0.3862,0.9207458,0.3869542,-0.09273525,0.9174239,
638549102811745275,1173976,92244,0.04092407,-0.3791962,0.9243927,0.04547119,-0.3787079,0.9243927,0.3869542,-0.09273525,0.9174239,
638549102811835264,1173985,92245,0.03965759,-0.360733,0.9318237,0.03701782,-0.3718262,0.9275513,0.3943071,-0.09569211,0.913983,
638549102811915267,1173993,92246,0.03346252,-0.3712463,0.9279175,0.02098083,-0.3701782,0.9287109,0.4012071,-0.09877503,0.9106461,
638549102811995273,1174001,92246,0.02264404,-0.3559265,0.9342346,0.02548218,-0.3763733,0.9261017,0.4012071,-0.09877503,0.9106461,
638549102812085271,1174010,92247,0.02275085,-0.354126,0.934906,0.01412964,-0.3657227,0.930603,0.407693,-0.1015588,0.9074537,
638549102812165266,1174018,92248,0.01927185,-0.3419037,0.9395294,0.005462646,-0.3669281,0.9302216,0.41415,-0.1042491,0.904219,
638549102812255274,1174027,92249,0.01190186,-0.3475494,0.9375763,0.01173401,-0.3610229,0.9324799,0.4199189,-0.1067817,0.9012579,
638549102812345272,1174036,92250,-0.1603088,-0.04463196,0.9860535,-0.003997803,-0.3600922,0.9329071,0.42569,-0.1092508,0.8982496,
638549102812415269,1174043,92250,-0.2652283,-0.1717987,0.9487457,-0.004241943,-0.3654785,0.9308014,0.42569,-0.1092508,0.8982496,
638549102812495266,1174051,92251,-0.2728424,-0.1659698,0.9476166,-0.01628113,-0.3515472,0.9360199,0.4308561,-0.1116713,0.8954845,
638549102812585278,1174060,92252,-0.2814026,-0.1614532,0.9458923,-0.01066589,-0.3439789,0.9389038,0.4359691,-0.1138576,0.8927304,
638549102812681804,1174069,92253,-0.01753235,-0.3573151,0.9338074,-0.02827454,-0.3576813,0.9334106,0.4402292,-0.1160418,0.8903553,
638549102812765264,1174078,92253,-0.1777344,-0.02554321,0.9837341,-0.027771,-0.348175,0.9370117,0.4402292,-0.1160418,0.8903553,
638549102812845261,1174086,92254,-0.1890106,-0.02760315,0.9815826,-0.03236389,-0.3517456,0.9355316,0.4441583,-0.1181567,0.888123,
638549102812925263,1174094,92255,-0.3154449,-0.1384888,0.9387665,-0.03561401,-0.3528442,0.9349976,0.4480205,-0.1199362,0.8859419,
638549102813015271,1174103,92256,-0.3208771,-0.1340637,0.9375763,-0.03234863,-0.335434,0.9414978,0.4507504,-0.1213681,0.8843607,
638549102813085267,1174110,92256,-0.3261719,-0.131424,0.9361115,-0.04248047,-0.3457184,0.9373627,0.4507504,-0.1213681,0.8843607,
638549102813165265,1174118,92257,-0.3338623,-0.1281586,0.9338531,-0.04714966,-0.3402405,0.9391479,0.4533941,-0.1227938,0.8828111,
638549102813255280,1174127,92258,-0.3399048,-0.1271667,0.9318085,-0.05001831,-0.3397827,0.9391632,0.4554124,-0.1236996,0.881645,
638549102813335276,1174135,92259,-0.3405151,-0.1225281,0.9322052,-0.05249023,-0.3372192,0.9399567,0.4572533,-0.124306,0.8806063,
638549102813435267,1174145,92259,-0.0375061,-0.3312225,0.9427948,-0.05081177,-0.3499146,0.9353943,0.4572533,-0.124306,0.8806063,
638549102813495271,1174151,92260,-0.1209717,-0.03353882,0.9920807,-0.05990601,-0.3427124,0.9375153,0.4581439,-0.1244208,0.8801271,
638549102813585265,1174160,92261,-0.1212769,-0.03912354,0.9918365,-0.05558777,-0.3378754,0.9395294,0.4592164,-0.1248482,0.8795074,
638549102813681657,1174169,92262,-0.02685547,-0.3288574,0.943985,-0.0541687,-0.34758,0.9360657,0.4597467,-0.1249647,0.8792138,
638549102813745262,1174176,92262,-0.3570862,-0.1484375,0.9221954,-0.06681824,-0.3506317,0.9341125,0.4597467,-0.1249647,0.8792138,
638549102813835271,1174185,92263,-0.3596649,-0.1486511,0.9211578,-0.06608582,-0.3362274,0.9394531,0.4597838,-0.1250566,0.8791813,
638549102813925270,1174194,92264,-0.01544189,-0.3181305,0.9479065,-0.04052734,-0.3250427,0.9448242,0.4594363,-0.1247122,0.8794118,
638549102814000440,1174201,92264,-0.3194427,-0.09321594,0.9429932,-0.01393127,-0.3077545,0.951355,0.4594363,-0.1247122,0.8794118,
638549102814095588,1174211,92265,-0.2949066,-0.05259705,0.954071,0.002853394,-0.2250061,0.97435,0.4586528,-0.1242111,0.8798916,
638549102814175592,1174219,92266,-0.265625,-0.01409912,0.9639587,0,0,0,0.4579411,-0.1231234,0.880415,
638549102814265588,1174228,92267,0.1103973,-0.1206665,0.9865265,0,0,0,0.4571214,-0.1220953,0.880984,
638549102814345587,1174236,92268,-0.06182861,0.2422485,0.9682312,0,0,0,0.4560799,-0.1208788,0.8816912,
638549102814435584,1174245,92268,0.1606903,-0.07331848,0.9842682,0,0,0,0.4560799,-0.1208788,0.8816912,
638549102814495578,1174251,92269,0.0007324219,0.3484497,0.9373169,0,0,0,0.4549692,-0.119717,0.8824233,
638549102814585580,1174260,92270,0.004806519,0.3849335,0.9229279,0.156601,-0.01251221,0.9875793,0.4537128,-0.1181323,0.8832833,
638549102814675590,1174269,92271,0.2279053,-0.003646851,0.9736633,0.1763306,0.04153442,0.9834442,0.4523478,-0.1167793,0.884163,
638549102814765586,1174278,92271,0.1270752,0.2652435,0.9557648,0.1907654,0.06118774,0.9797211,0.4523478,-0.1167793,0.884163,
638549102814845583,1174286,92272,0.2277985,-0.07312012,0.9709473,0.2025757,0.08096313,0.9759064,0.4509499,-0.1151357,0.885092,
638549102814925583,1174294,92273,0.2272949,0.2574921,0.9391632,0.2174683,0.09762573,0.9711609,0.4495803,-0.1139071,0.8859473,
638549102815005593,1174302,92274,0.2198486,0.02194214,0.9752808,0.2379761,0.1219177,0.9635773,0.4484348,-0.1124456,0.8867143,
638549102815090725,1174310,92274,0.219162,0.02485657,0.9753571,0.2541504,0.1308289,0.9582672,0.4484348,-0.1124456,0.8867143,
638549102815170715,1174318,92275,0.2530823,0.03598022,0.9667664,0.251358,0.1238708,0.9599304,0.4470842,-0.1116065,0.887502,
638549102815260717,1174327,92276,0.2560883,0.05166626,0.9652557,0.2550507,0.1152039,0.9600372,0.4457516,-0.1105624,0.8883026,
638549102815340723,1174335,92277,0.258667,0.05435181,0.9644318,0.2533569,0.1189423,0.960022,0.4445156,-0.1097759,0.8890192,
638549102815421338,1174343,92277,0.2524567,0.04927063,0.9663391,0.2550354,0.1056061,0.9611359,0.4445156,-0.1097759,0.8890192,
638549102815501342,1174351,92278,0.2557373,0.05088806,0.9653931,0.2518768,0.1065063,0.9618683,0.4433871,-0.1090175,0.8896758,
638549102815581336,1174359,92279,0.2569122,0.04850769,0.96521,0.2563629,0.1135864,0.9598694,0.4422888,-0.1082388,0.8903174,
638549102815671346,1174368,92280,0.2567902,0.05422974,0.9649353,0.2533417,0.1187286,0.9600525,0.4413202,-0.1077972,0.8908514,
638549102815751337,1174376,92280,0.2571716,0.04878235,0.9651184,0.2526093,0.118576,0.9602661,0.4413202,-0.1077972,0.8908514,
638549102815831344,1174384,92281,0.2491455,0.05004883,0.9671631,0.2566681,0.1222534,0.958725,0.4405168,-0.1073197,0.8913066,
638549102815921342,1174393,92282,0.2443085,0.04408264,0.968689,0.2615356,0.1232452,0.9572754,0.4398997,-0.1070745,0.8916408,
638549102816001335,1174401,92283,0.2427979,0.04095459,0.9692078,0.2640076,0.125946,0.9562531,0.4395179,-0.106902,0.8918498,
638549102816086426,1174410,92283,0.2393799,0.03900146,0.9701385,0.2675934,0.1362915,0.9538269,0.4395179,-0.106902,0.8918498,
638549102816166422,1174418,92284,0.2414246,0.03726196,0.969696,0.2598267,0.1208649,0.9580536,0.4390423,-0.1065719,0.8921235,
