time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638524990129648333,237801,16264,-0.0007019043,0.2015381,0.9794769,0.01989746,0.1919098,0.9812012,-0.01663581,0.09661121,0.9951832,
638524990129728322,237809,16265,3.051758E-05,0.2008209,0.9796143,0.02055359,0.1918182,0.9812012,-0.0164206,0.09658869,0.9951889,
638524990129808319,237817,16266,-0.0007019043,0.2010193,0.9795837,0.02090454,0.1917419,0.9812164,-0.01613541,0.0968646,0.9951668,
638524990129888329,237825,16267,6.103516E-05,0.2010498,0.9795685,0.02127075,0.1917725,0.9812012,-0.01572437,0.09683617,0.9951761,
638524990129968326,237833,16267,-0.0005645752,0.200943,0.979599,0.02105713,0.1922913,0.9811096,-0.01572437,0.09683617,0.9951761,
638524990130058330,237842,16268,3.051758E-05,0.201004,0.9795837,0.02085876,0.1927795,0.9810181,-0.01550284,0.09690699,0.9951727,
638524990130148323,237851,16269,9.155273E-05,0.2009583,0.979599,0.02116394,0.1926727,0.9810333,-0.01495244,0.09679794,0.9951918,
638524990130218345,237858,16270,-1.525879E-05,0.2004547,0.9796906,0.02140808,0.1928864,0.9809723,-0.0148486,0.09638608,0.9952332,
638524990130308326,237867,16270,6.103516E-05,0.2003479,0.9797211,0.0216217,0.1927185,0.9810028,-0.0148486,0.09638608,0.9952332,
638524990130388328,237875,16271,6.103516E-05,0.2003479,0.9797211,0.0218811,0.1931763,0.9809113,-0.01469506,0.09607048,0.9952661,
638524990130488326,237885,16272,0.0001068115,0.2014313,0.9794922,0.02183533,0.1931458,0.9809113,-0.01459594,0.09553645,0.9953189,
638524990130558330,237892,16273,-0.001068115,0.2001801,0.9797516,0.02200317,0.1939697,0.9807587,-0.01446678,0.09536432,0.9953373,
638524990130638328,237900,16273,-0.00112915,0.2012482,0.9795227,0.02175903,0.1938934,0.9807739,-0.01446678,0.09536432,0.9953373,
638524990130738329,237910,16274,-0.00112915,0.2001343,0.9797516,0.0216217,0.1938324,0.9807892,-0.01447857,0.09481831,0.9953893,
638524990130808337,237917,16275,-0.00112915,0.2001343,0.9797516,0.0218811,0.1942139,0.9806976,-0.01453301,0.09455904,0.9954132,
638524990130888322,237925,16276,-0.001190186,0.1999359,0.9797974,0.02194214,0.1942444,0.9806976,-0.01458291,0.09395774,0.9954694,
638524990130968322,237933,16276,-0.0008850098,0.2010345,0.9795685,0.02203369,0.1942749,0.9806824,-0.01458291,0.09395774,0.9954694,
638524990131058323,237942,16277,-0.0004577637,0.200882,0.9796143,0.02197266,0.1936188,0.9808197,-0.01455334,0.0935303,0.99551,
638524990131148325,237951,16278,-0.0008239746,0.20224,0.9793243,0.02081299,0.1931305,0.9809418,-0.01440451,0.09297985,0.9955638,
638524990131218329,237958,16279,-0.0008544922,0.2028961,0.979187,0.02070618,0.1928711,0.9810028,-0.01444735,0.09296145,0.9955649,
638524990131308330,237967,16279,-0.001266479,0.2030334,0.9791565,0.02108765,0.1938324,0.9808044,-0.01444735,0.09296145,0.9955649,
638524990131388332,237975,16280,-0.0007171631,0.201828,0.9794159,0.02145386,0.1947479,0.9806061,-0.01442461,0.09289441,0.9955715,
638524990131468320,237983,16281,-0.0006713867,0.2002258,0.9797363,0.0214386,0.1964111,0.9802856,-0.01435278,0.09282327,0.9955791,
638524990131558327,237992,16282,-0.001174927,0.1990356,0.9799805,0.021698,0.1972656,0.9801025,-0.01459602,0.09285581,0.9955726,
638524990131638322,238000,16282,-0.001159668,0.1978302,0.9802246,0.0216217,0.196579,0.9802399,-0.01459602,0.09285581,0.9955726,
638524990131718332,238008,16283,-0.001296997,0.1969299,0.9804077,0.02166748,0.1959839,0.9803619,-0.01450617,0.09312268,0.995549,
638524990131808324,238017,16284,-0.001495361,0.1965179,0.980484,0.02172852,0.1943512,0.9806824,-0.0146034,0.0932155,0.9955388,
638524990131888328,238025,16285,-0.002670288,0.1974182,0.9803009,0.02166748,0.1945801,0.9806366,-0.01441178,0.09320752,0.9955424,
638524990131968322,238033,16285,-0.002609253,0.1974487,0.9803009,0.02177429,0.1951294,0.9805298,-0.01441178,0.09320752,0.9955424,
638524990132068336,238043,16286,-0.002548218,0.1974487,0.9803009,0.02178955,0.1953278,0.980484,-0.01461466,0.09302661,0.9955564,
638524990132138339,238050,16287,-0.002502441,0.1975098,0.9802856,0.02177429,0.194809,0.9805908,-0.014782,0.09311959,0.9955452,
638524990132218333,238058,16288,-0.002548218,0.1966095,0.9804688,0.02087402,0.1948242,0.9806061,-0.01462455,0.09255847,0.9955999,
638524990132308324,238067,16288,-0.002624512,0.1959381,0.9806061,0.02093506,0.1946259,0.9806519,-0.01462455,0.09255847,0.9955999,
638524990132388326,238075,16289,-0.002502441,0.1960449,0.9805908,0.02015686,0.194458,0.9806976,-0.01480082,0.09220561,0.99563,
638524990132468321,238083,16290,-0.002838135,0.1959381,0.9806061,0.02027893,0.1952362,0.9805298,-0.0150919,0.09102083,0.9957346,
638524990132558332,238092,16291,-0.003738403,0.196228,0.980545,0.01945496,0.1927338,0.9810486,-0.01543114,0.08967137,0.9958519,
638524990132638322,238100,16291,-0.003067017,0.187973,0.9821625,0.01925659,0.1931152,0.9809723,-0.01543114,0.08967137,0.9958519,
