time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638524907553316088,224284,15087,0.03523254,0.02844238,0.9989624,0.06304932,0.03103638,0.9975128,-0.07023454,0.2914301,0.9540102,
638524907553396081,224292,15088,0.03526306,0.02720642,0.9989929,0.06288147,0.03070068,0.9975433,-0.07039708,0.2909738,0.9541376,
638524907553486089,224301,15088,0.03587341,0.02842712,0.9989471,0.06289673,0.03031921,0.9975586,-0.07039708,0.2909738,0.9541376,
638524907553566080,224309,15089,0.0358429,0.02729797,0.9989777,0.06434631,0.03382874,0.997345,-0.07039208,0.2902077,0.9543712,
638524907553646076,224317,15090,0.03620911,0.0267334,0.9989777,0.0643158,0.03485107,0.9973145,-0.07048231,0.2897383,0.9545072,
638524907553730889,224326,15091,0.03614807,0.02642822,0.9989929,0.06546021,0.03474426,0.9972382,-0.07052623,0.289222,0.9546605,
638524907553796102,224332,15091,0.04272461,0.01953125,0.9988861,0.06561279,0.03430176,0.9972534,-0.07052623,0.289222,0.9546605,
638524907553896086,224342,15092,0.03869629,0.02281189,0.9989777,0.06513977,0.03370667,0.9972992,-0.07055024,0.2887092,0.954814,
638524907553976092,224350,15093,0.0400238,0.02145386,0.9989624,0.06442261,0.03518677,0.9972992,-0.07049048,0.2880308,0.9550232,
638524907554056102,224358,15094,0.04109192,0.02111816,0.9989166,0.06375122,0.03645325,0.9972839,-0.07065076,0.2874825,0.9551766,
638524907554136098,224366,15094,0.04101563,0.02656555,0.9987946,0.06343079,0.03643799,0.9973145,-0.07065076,0.2874825,0.9551766,
638524907554226085,224375,15095,0.04421997,0.02340698,0.9987335,0.06396484,0.03675842,0.9972687,-0.07093135,0.2870652,0.9552813,
638524907554316094,224384,15096,0.04522705,0.02738953,0.9985962,0.06370544,0.0337677,0.9973907,-0.07087746,0.286721,0.9553887,
638524907554406094,224393,15096,0.04408264,0.02389526,0.9987335,0.05795288,0.02981567,0.9978638,-0.07087746,0.286721,0.9553887,
638524907554476096,224400,15097,0.0443573,0.01600647,0.9988861,0.05511475,0.03619385,0.997818,-0.0709217,0.2863078,0.9555092,
638524907554576116,224410,15098,0.04212952,0.01560974,0.9989777,0.05122375,0.02542114,0.9983521,-0.07055315,0.2860027,0.9556279,
638524907554646084,224417,15099,0.04248047,0.01043701,0.9990387,0.05682373,0.03779602,0.9976654,-0.07023443,0.2859635,0.9556631,
638524907554796222,224433,15099,0.04563904,0.02212524,0.998703,0.05258179,0.03912354,0.9978485,-0.07023443,0.2859635,0.9556631,
638524907554866238,224439,15100,0.04333496,0.0188446,0.9988708,0.054245,0.03190613,0.9980164,-0.06993137,0.2859692,0.9556836,
638524907554936231,224446,15102,0.03833008,0.01646423,0.999115,0.04820251,0.03015137,0.9983673,-0.06957337,0.285581,0.9558258,
638524907554996241,224452,15102,0.04443359,0.01010132,0.9989471,0.04653931,0.02145386,0.9986725,-0.06957337,0.285581,0.9558258,
638524907555056225,224458,15103,0.04666138,0.01530457,0.9987793,0.04879761,0.02534485,0.9984741,-0.06944165,0.2850239,0.9560017,
638524907555136218,224466,15103,0.03392029,0.01396179,0.9993134,0.04232788,0.01622009,0.9989624,-0.06944165,0.2850239,0.9560017,
638524907555226222,224475,15104,0.03993225,0.02449036,0.9989014,0.04623413,0.02078247,0.998703,-0.06933757,0.2838585,0.9563559,
638524907555316233,224484,15105,0.03074646,0.02355957,0.9992371,0.04257202,0.01115417,0.9990234,-0.06927466,0.2829016,0.956644,
638524907555386232,224491,15106,0.03152466,0.0161438,0.9993591,0.0450592,0.02029419,0.998764,-0.06948002,0.2824289,0.9567688,
638524907555476222,224500,15106,0.02804565,0.0249939,0.9992828,0.04518127,0.01911926,0.9987946,-0.06948002,0.2824289,0.9567688,
638524907555556225,224508,15107,0.02685547,0.02635193,0.9992828,0.05133057,0.01655579,0.9985352,-0.07025583,0.2820222,0.9568321,
638524907555636230,224516,15108,0.02442932,0.01594543,0.9995728,0.05232239,0.01634216,0.9984894,-0.07222971,0.2815314,0.9568296,
638524907555716355,224524,15109,0.02842712,0.02677917,0.9992218,0.03884888,0.01904297,0.999054,-0.07517388,0.280738,0.956836,
638524907555806340,224533,15109,0.0222168,0.02307129,0.9994812,0.04045105,0.009490967,0.9991302,-0.07517388,0.280738,0.956836,
638524907555896335,224542,15110,0.01806641,0.02223206,0.999588,0.03717041,0.01072693,0.9992371,-0.07853405,0.2795627,0.9569102,
638524907555966336,224549,15111,0.02455139,0.0009460449,0.9996948,0.04150391,0.01202393,0.999054,-0.08272753,0.277922,0.9570348,
638524907556056349,224558,15112,0.03115845,0.008605957,0.9994659,0.03475952,0.01242065,0.9993134,-0.0868204,0.2763206,0.9571359,
638524907556136337,224566,15112,0.0305481,0.00793457,0.9994965,0.03300476,0.01037598,0.9993896,-0.0868204,0.2763206,0.9571359,
638524907556216339,224574,15113,0.02368164,0.01986694,0.9995117,0.03694153,0.019104,0.9991302,-0.09177172,0.2737747,0.9574056,
638524907556306347,224583,15114,0.02156067,0.002807617,0.9997559,0.02655029,0.01213074,0.9995728,-0.09637327,0.2708128,0.9577957,
638524907556396348,224592,15115,0.02537537,0.001358032,0.9996643,0.03955078,0.006271362,0.9991913,-0.1011305,0.2670881,0.958351,
638524907556466339,224599,15115,0.0275116,0.001678467,0.9996185,0.03677368,0.01847839,0.9991455,-0.1011305,0.2670881,0.958351,
638524907556556339,224608,15116,0.0269928,-0.004180908,0.9996185,0.03529358,0.02256775,0.999115,-0.1056754,0.2643796,0.9586115,
638524907556646347,224617,15117,0.02644348,-0.009399414,0.9996033,0.03549194,0.005691528,0.9993439,-0.1103974,0.2619106,0.9587572,
638524907556716348,224624,15118,0.02166748,-0.0148468,0.999649,0.03848267,0.006851196,0.9992218,-0.1150986,0.2591442,0.958956,
638524907556806339,224633,15118,0.01091003,-0.0124054,0.9998627,0.03944397,0.004592896,0.9992065,-0.1150986,0.2591442,0.958956,
638524907556886336,224641,15119,0.01083374,-0.02125549,0.9997101,0.04341125,0.007568359,0.9990234,-0.1198074,0.2557084,0.9593015,
638524907556966352,224649,15120,0.01358032,-0.01765442,0.9997406,0.05072021,-0.007019043,0.9986877,-0.1241127,0.2517886,0.9597909,
638524907557056341,224658,15121,0.02047729,-0.02027893,0.9995728,0.03909302,-0.002044678,0.9992218,-0.1284917,0.2479141,0.9602231,
638524907557136343,224666,15121,0.01856995,-0.02778625,0.9994354,0.04048157,0.006561279,0.9991455,-0.1284917,0.2479141,0.9602231,
638524907557216337,224674,15122,0.02610779,-0.03216553,0.9991302,0.04248047,0.001831055,0.9990845,-0.1329878,0.2435701,0.9607226,
638524907557306347,224683,15123,0.03233337,-0.02732849,0.9990997,0.04443359,-0.003250122,0.9989929,-0.1371403,0.2393004,0.9612117,
638524907557386339,224691,15124,0.0198822,-0.03137207,0.9992981,0.04486084,-0.008087158,0.9989471,-0.1413267,0.2342682,0.9618447,
638524907557466351,224699,15124,0.02940369,-0.02938843,0.9991302,0.05143738,-0.0151062,0.9985504,-0.1413267,0.2342682,0.9618447,
638524907557556338,224708,15125,0.0272522,-0.02984619,0.999176,0.04112244,-0.01661682,0.9990082,-0.145211,0.22862,0.9626249,
638524907557636363,224716,15126,0.01251221,-0.03878784,0.9991608,0.04664612,-0.008895874,0.9988708,-0.1482683,0.2226457,0.9635587,
638524907557719455,224725,15127,0.01051331,-0.04429626,0.9989624,0.04356384,-0.01924133,0.9988556,-0.1513997,0.21662,0.9644449,
638524907557794624,224732,15127,0.01913452,-0.05929565,0.9980469,0.04568481,-0.0362854,0.998291,-0.1513997,0.21662,0.9644449,
638524907557884621,224741,15128,0.01515198,-0.09147644,0.9956818,0.04798889,-0.04344177,0.9978943,-0.1535907,0.2101387,0.9655318,
638524907557974630,224750,15129,0.01341248,-0.09762573,0.9951172,0.05218506,-0.05160522,0.9972992,-0.1552607,0.2036856,0.9666469,
638524907558054617,224758,15130,0.0138092,-0.08364868,0.9963837,0.04743958,-0.04446411,0.997879,-0.1567062,0.1967607,0.9678473,
638524907558134613,224766,15130,0.02030945,-0.09140015,0.9956055,0.06002808,-0.05393982,0.9967346,-0.1567062,0.1967607,0.9678473,
638524907558224612,224775,15131,0.01785278,-0.08888245,0.9958801,0.04896545,-0.05110168,0.9974823,-0.1580672,0.1895522,0.9690638,
638524907558314639,224784,15132,0.01448059,-0.08474731,0.9962921,0.04948425,-0.04844666,0.9975891,-0.1596093,0.1825189,0.9701607,
638524907558394615,224792,15133,0.01400757,-0.08358765,0.9963989,0.04170227,-0.04827881,0.9979553,-0.1613778,0.1757139,0.971124,
638524907558464612,224799,15133,0.01437378,-0.07351685,0.9971771,0.03488159,-0.03340149,0.9988251,-0.1613778,0.1757139,0.971124,
638524907558554618,224808,15134,0.01852417,-0.07380676,0.9970856,0.03648376,-0.03739929,0.9986267,-0.1630089,0.1690316,0.9720373,
638524907558634631,224816,15135,0.03686523,-0.08111572,0.9960175,0.03613281,-0.03709412,0.9986572,-0.1649152,0.1627206,0.9727924,
638524907558719218,224825,15136,0.02362061,-0.06947327,0.9972992,0.04371643,-0.03831482,0.9983063,-0.16683,0.1558991,0.9735827,
638524907558794401,224832,15136,0.0116272,-0.07000732,0.997467,0.0390625,-0.0378418,0.9985046,-0.16683,0.1558991,0.9735827,
638524907558884417,224841,15137,0.01908875,-0.05752563,0.9981537,0.03855896,-0.04542542,0.9982147,-0.1686585,0.1490742,0.9743363,
638524907558974410,224850,15138,0.01332092,-0.05711365,0.9982758,0.03878784,-0.04121399,0.9983826,-0.1708166,0.1423892,0.97496,
638524907559054413,224858,15139,0.03431702,-0.04191589,0.9985199,0.04188538,-0.04164124,0.9982452,-0.1735597,0.1358309,0.9754112,
638524907559134405,224866,15139,0.02984619,-0.04681396,0.9984436,0.04020691,-0.04138184,0.9983215,-0.1735597,0.1358309,0.9754112,
638524907559224403,224875,15140,0.02857971,-0.04200745,0.998703,0.03846741,-0.0406189,0.9984283,-0.1760311,0.1290819,0.9758847,
638524907559304408,224883,15141,0.0247345,-0.03227234,0.9991608,0.04011536,-0.0456543,0.9981384,-0.1785452,0.1224819,0.9762785,
638524907559394408,224892,15142,0.02909851,-0.03001404,0.999115,0.02923584,-0.0463562,0.9984894,-0.1814985,0.1156765,0.976564,
638524907559464426,224899,15142,0.02467346,-0.03860474,0.9989471,0.03511047,-0.0426178,0.9984741,-0.1814985,0.1156765,0.976564,
638524907559554412,224908,15143,0.01565552,-0.04481506,0.9988708,0.0317688,-0.04364014,0.9985352,-0.1843232,0.1089984,0.9768031,
638524907559634411,224916,15144,0.01127625,-0.03370667,0.9993591,0.03463745,-0.03071594,0.9989166,-0.1873545,0.1028054,0.9768978,
638524907559724403,224925,15144,0.02215576,-0.04225159,0.9988556,0.03250122,-0.0309906,0.9989777,-0.1873545,0.1028054,0.9768978,
638524907559804544,224933,15145,0.01423645,-0.04803467,0.9987335,0.03036499,-0.03121948,0.9990387,-0.190273,0.09634513,0.9769922,
638524907559884571,224941,15146,0.01611328,-0.04499817,0.9988556,0.03242493,-0.02836609,0.9990692,-0.1934793,0.0899585,0.9769714,
638524907559974572,224950,15147,0.0005493164,-0.04478455,0.9989929,0.03092957,-0.02490234,0.9992065,-0.1964544,0.08331241,0.9769671,
638524907560054545,224958,15147,0.007385254,-0.03825378,0.9992371,0.03070068,-0.02270508,0.9992676,-0.1964544,0.08331241,0.9769671,
638524907560134562,224966,15148,0.007125854,-0.03909302,0.9992065,0.02690125,-0.01737976,0.9994812,-0.199683,0.07699888,0.9768305,
638524907560224545,224975,15149,0.005828857,-0.03903198,0.9992065,0.02915955,-0.01652527,0.9994354,-0.2027385,0.07073262,0.976675,
638524907560304552,224983,15150,0.01980591,-0.04049683,0.9989777,0.03329468,-0.01396179,0.9993439,-0.2060586,0.06480268,0.9763916,
638524907560394547,224992,15150,0.008834839,-0.03074646,0.9994812,0.0304718,-0.004562378,0.9995117,-0.2060586,0.06480268,0.9763916,
638524907560474559,225000,15151,0.01325989,-0.02108765,0.9996796,0.03846741,0.01025391,0.9992065,-0.2096044,0.05890706,0.9760102,
638524907560554553,225008,15152,0.006698608,-0.02320862,0.9996948,0.02511597,0.005065918,0.9996643,-0.2129109,0.05312451,0.9756263,
638524907560634548,225016,15153,0.01345825,-0.02841187,0.9994965,0.029953,0.01521301,0.9994202,-0.2165495,0.04746953,0.9751169,
638524907560724683,225025,15153,0.01635742,-0.03459167,0.9992523,0.03437805,0.009780884,0.9993591,-0.2165495,0.04746953,0.9751169,
638524907560804796,225033,15154,0.02078247,-0.02429199,0.9994812,0.03121948,0.01029968,0.9994507,-0.2203205,0.04171388,0.9745352,
638524907560884818,225041,15155,0.01704407,-0.02250671,0.999588,0.03317261,0.01101685,0.9993744,-0.2246277,0.03602511,0.9737785,
638524907560984805,225051,15156,0.02096558,-0.01016235,0.9997253,0.03144836,0.01246643,0.9994202,-0.2288392,0.02986312,0.9730061,
638524907561054800,225058,15156,0.006942749,-0.01506042,0.9998474,0.0294342,0.01396179,0.9994659,-0.2288392,0.02986312,0.9730061,
638524907561134813,225066,15157,0.01521301,-0.007965088,0.9998474,0.02960205,0.01390076,0.9994507,-0.2333434,0.023464,0.9721112,
638524907561214819,225074,15158,0.01841736,-0.01295471,0.9997406,0.02929688,0.01945496,0.9993744,-0.2377007,0.01725635,0.9711851,
638524907561304804,225083,15159,0.01327515,-0.004837036,0.9998932,0.03103638,0.01963806,0.9993134,-0.2419058,0.01074961,0.9702402,
638524907561384799,225091,15159,0.01470947,-0.006866455,0.9998627,0.03141785,0.02471924,0.9991913,-0.2419058,0.01074961,0.9702402,
638524907561474802,225100,15160,0.02645874,0.003417969,0.9996338,0.037323,0.01083374,0.9992371,-0.2460685,0.004630676,0.9692414,
638524907561554795,225108,15161,0.02415466,0.003311157,0.9996948,0.04014587,0.01829529,0.9990234,-0.2503673,-0.001059497,0.9681504,
638524907561634806,225116,15162,0.01809692,0.005905151,0.9998169,0.04045105,0.01872253,0.9989929,-0.2548526,-0.004831304,0.9669678,
638524907561724793,225125,15162,0.02493286,0.008544922,0.999649,0.03837585,0.0124054,0.999176,-0.2548526,-0.004831304,0.9669678,
638524907561804795,225133,15163,0.0322113,0.002334595,0.9994659,0.0435791,0.005981445,0.9990234,-0.2594922,-0.007933593,0.9657126,
638524907561884814,225141,15164,0.02900696,0.008209229,0.9995422,0.04891968,0.007858276,0.998764,-0.2637367,-0.01028776,0.9645398,
638524907561974804,225150,15165,0.03923035,0.005310059,0.9992065,0.05116272,0.01222229,0.9986115,-0.2676337,-0.01346464,0.9634266,
638524907562054807,225158,15165,0.03334045,0.003463745,0.9994354,0.04879761,0.01477051,0.9986877,-0.2676337,-0.01346464,0.9634266,
638524907562144791,225167,15166,0.03378296,0.009231567,0.9993744,0.05105591,0.009857178,0.998642,-0.2706234,-0.01654884,0.9625431,
638524907562224816,225175,15167,0.03631592,0.009933472,0.9992828,0.05108643,0.01116943,0.9986267,-0.2738213,-0.01951484,0.9615826,
638524907562314802,225184,15168,0.03527832,0.01342773,0.9992828,0.05107117,0.01002502,0.998642,-0.2768058,-0.02232374,0.9606665,
638524907562384803,225191,15168,0.03074646,0.01263428,0.9994354,0.05116272,0.010849,0.9986267,-0.2768058,-0.02232374,0.9606665,
638524907562464806,225199,15169,0.02848816,0.01463318,0.9994812,0.05105591,0.009277344,0.998642,-0.2796182,-0.02495058,0.959787,
638524907562554799,225208,15170,0.0302124,0.01248169,0.9994507,0.04966736,0.005950928,0.9987335,-0.2823466,-0.02780085,0.9589096,
638524907562634799,225216,15171,0.03050232,0.01008606,0.9994812,0.04827881,0.0027771,0.9988251,-0.2851382,-0.03040227,0.9580041,
638524907562714791,225224,15171,0.03079224,0.009658813,0.9994659,0.04962158,0.006790161,0.9987335,-0.2851382,-0.03040227,0.9580041,
638524907562804802,225233,15172,0.03320313,-0.003509521,0.9994354,0.03933716,0.004928589,0.9992065,-0.2877331,-0.03327648,0.9571323,
638524907562884809,225241,15173,0.03436279,-0.00592041,0.9993896,0.04089355,0.001602173,0.9991608,-0.2898968,-0.03640306,0.9563653,
638524907562974811,225250,15174,0.03329468,-0.001953125,0.9994354,0.03771973,0.003356934,0.9992676,-0.291887,-0.03957743,0.9556336,
638524907563054799,225258,15174,0.03633118,0.01289368,0.9992523,0.04115295,0.004638672,0.9991302,-0.291887,-0.03957743,0.9556336,
638524907563134798,225266,15175,0.03289795,0.007476807,0.9994202,0.04154968,0.005187988,0.999115,-0.2937035,-0.04298468,0.9549296,
638524907563224800,225275,15176,0.03536987,0.003250122,0.9993591,0.04197693,0.005950928,0.9990997,-0.2953692,-0.04708736,0.9542221,
638524907563314812,225284,15177,0.03193665,0.004196167,0.9994659,0.04324341,0.005905151,0.9990387,-0.2965249,-0.05177518,0.9536206,
638524907563384798,225291,15177,0.02929688,0.004852295,0.9995575,0.04206848,0.0124054,0.9990234,-0.2965249,-0.05177518,0.9536206,
638524907563464791,225299,15178,0.03082275,0.005477905,0.9994965,0.04194641,0.007965088,0.9990845,-0.2977065,-0.0565428,0.9529815,
638524907563554799,225308,15179,0.02937317,0.003463745,0.9995575,0.03956604,0.007858276,0.999176,-0.2986489,-0.06161318,0.9523721,
638524907563634798,225316,15180,0.03105164,0.005004883,0.9994965,0.03746033,0.008102417,0.9992523,-0.2994862,-0.06593414,0.9518197,
638524907563718232,225324,15180,0.03305054,0.00479126,0.9994354,0.0410614,0.008377075,0.999115,-0.2994862,-0.06593414,0.9518197,
638524907563798342,225332,15181,0.03611755,0.01226807,0.9992676,0.04145813,0.0006713867,0.9991302,-0.300754,-0.06967014,0.9511536,
638524907563888337,225341,15182,0.03413391,0.007019043,0.9993896,0.04536438,0.002914429,0.9989624,-0.3018063,-0.07265517,0.9505967,
638524907563968345,225349,15183,0.02746582,-0.002975464,0.9996033,0.04574585,0.01055908,0.9988861,-0.3035968,-0.07628767,0.9497417,
638524907564058338,225358,15183,0.0333252,0.006546021,0.9994202,0.04312134,0.001846313,0.999054,-0.3035968,-0.07628767,0.9497417,
638524907564138334,225366,15184,0.03222656,0.003723145,0.9994659,0.03889465,0.005279541,0.9992218,-0.3059256,-0.07992401,0.9486948,
638524907564218347,225374,15185,0.02970886,0.005172729,0.9995422,0.03765869,0.003036499,0.9992828,-0.3082662,-0.08371451,0.9476095,
638524907564298344,225382,15186,0.0340271,0.004119873,0.9994049,0.02864075,0.006515503,0.9995575,-0.3106754,-0.0870676,0.94652,
638524907564388337,225391,15186,0.03726196,0.005233765,0.9992828,0.04057312,0.008972168,0.9991302,-0.3106754,-0.0870676,0.94652,
638524907564478341,225400,15187,0.02610779,0.003723145,0.999649,0.03704834,0.01083374,0.9992523,-0.3131203,-0.0901082,0.9454291,
638524907564558343,225408,15188,0.02424622,0.001190186,0.9996948,0.0393219,0.01319885,0.9991302,-0.3152947,-0.09286999,0.9444386,
638524907564648338,225417,15189,0.02798462,0.001602173,0.9996033,0.03669739,0.01287842,0.9992371,-0.3175024,-0.09597979,0.9433876,
638524907564718465,225424,15189,0.03196716,0.006896973,0.9994507,0.02503967,0.02554321,0.9993591,-0.3175024,-0.09597979,0.9433876,
638524907564798599,225433,15190,0.012146,0.007705688,0.9998932,0.03311157,0.02047729,0.9992371,-0.3197164,-0.09941069,0.9422839,
638524907564888584,225442,15191,0.01429749,0.007293701,0.9998627,0.0294342,0.01455688,0.9994507,-0.3221034,-0.1028242,0.9411039,
638524907564978610,225451,15192,0.01347351,0.009811401,0.9998474,0.02874756,0.02775574,0.9991913,-0.3251705,-0.1064995,0.9396393,
638524907565048598,225458,15192,0.02073669,0.001327515,0.9997711,0.03691101,0.02165222,0.9990692,-0.3251705,-0.1064995,0.9396393,
638524907565138583,225466,15193,0.01339722,-0.02955627,0.9994659,0.03582764,0.02157593,0.999115,-0.3280632,-0.1101656,0.9382101,
638524907565218607,225475,15194,0.02114868,-0.007339478,0.9997406,0.03076172,0.01342773,0.9994354,-0.3307222,-0.1132753,0.9369053,
638524907565308586,225483,15195,0.02023315,-0.008224487,0.9997559,0.0327301,0.0118103,0.9993896,-0.333436,-0.1160969,0.9355971,
638524907565388590,225491,15195,0.02020264,-0.008255005,0.9997559,0.03459167,0.0138855,0.9992981,-0.333436,-0.1160969,0.9355971,
638524907565468584,225499,15196,0.01957703,-0.007919312,0.9997711,0.03311157,0.01315308,0.9993591,-0.3360815,-0.118808,0.9343093,
638524907565558584,225508,15197,0.01928711,-0.007995605,0.9997711,0.03227234,0.01277161,0.9993896,-0.3389741,-0.1213698,0.932934,
638524907565638597,225517,15198,0.02363586,-0.007415771,0.9996796,0.02932739,0.008804321,0.999527,-0.3415322,-0.1240775,0.931644,
638524907565718581,225524,15198,0.02142334,-0.01635742,0.9996338,0.03913879,0.007354736,0.9992065,-0.3415322,-0.1240775,0.931644,
638524907565795418,225532,15199,0.01022339,-0.02578735,0.9996033,0.03936768,0.007247925,0.9991913,-0.3442345,-0.1267224,0.9302924,
638524907565895426,225542,15200,0.01655579,-0.02023315,0.999649,0.03721619,0.01159668,0.9992371,-0.3468834,-0.1291252,0.9289772,
