time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z,
638524999691510065,1193987,102345,-0.01524353,0.3599243,0.9328461,0.009017944,0.3908234,0.9204102,-0.01206037,-0.1134648,0.9934688,
638524999691600067,1193996,102346,-0.01281738,0.3587799,0.9333191,0.01583862,0.3929443,0.9194183,-0.01243255,-0.1135259,0.9934573,
638524999691680055,1194004,102346,-0.01527405,0.360199,0.9327393,0.002731323,0.3911743,0.9203033,-0.01243255,-0.1135259,0.9934573,
638524999691770155,1194013,102347,-0.01597595,0.3567505,0.9340515,0.002258301,0.3905029,0.9205933,-0.01426847,-0.1145155,0.993319,
638524999691860162,1194022,102348,-0.01602173,0.3558044,0.9344177,0.005722046,0.3974609,0.9175873,-0.0157891,-0.1150636,0.9932326,
638524999691930162,1194029,102349,-0.01246643,0.3592529,0.9331512,0.004867554,0.3894501,0.9210205,-0.01745149,-0.1152781,0.99318,
638524999692020153,1194038,102349,-0.01118469,0.3534851,0.9353638,-0.003005981,0.390213,0.9207153,-0.01745149,-0.1152781,0.99318,
638524999692100173,1194046,102350,-0.007720947,0.356842,0.9341278,0.00390625,0.3897858,0.9208832,-0.01843345,-0.1152915,0.9931607,
638524999692190157,1194055,102351,-0.01298523,0.3492126,0.9369507,0.003265381,0.3894043,0.921051,-0.02103636,-0.1153608,0.9931009,
638524999692260155,1194062,102351,-0.01417542,0.3517303,0.9359894,0.009475708,0.3905029,0.9205475,-0.02103636,-0.1153608,0.9931009,
638524999692350149,1194071,102352,-0.01301575,0.3542175,0.9350586,0.003219604,0.3864441,0.9223022,-0.02796551,-0.1163572,0.9928136,
638524999692440157,1194080,102353,-0.01022339,0.3531342,0.9355011,0.002197266,0.3878937,0.9216919,-0.03673802,-0.1177137,0.9923678,
