time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203559991478060,540976,43390,0.006118774,0.1519012,0.9883728,0.0078125,0.1605072,0.9869995,-0.2701007,0.4676436,0.8416383
638203559991568061,540985,43391,0.01174927,0.1458282,0.9892273,0.004882813,0.1510315,0.9885101,-0.2736401,0.4740084,0.8369213
638203559991648064,540993,43392,0.02049255,0.1455383,0.9891357,0.007461548,0.1561279,0.9877014,-0.2762214,0.4803122,0.8324673
638203559991728060,541001,43392,0.01809692,0.1452637,0.989212,0.01405334,0.1479645,0.9888916,-0.2762214,0.4803122,0.8324673
638203559991818063,541010,43393,0.01950073,0.1394196,0.990036,0.01611328,0.15448,0.987854,-0.2787251,0.4863415,0.8281209
638203559991908065,541019,43394,0.02345276,0.1382141,0.9901123,0.0133667,0.1522369,0.9882507,-0.28109,0.4924376,0.8237072
638203559991988054,541027,43395,0.02519226,0.1221466,0.9921875,0.01612854,0.1532135,0.9880524,-0.283016,0.4983557,0.8194777
638203559992068180,541035,43395,0.02572632,0.1299896,0.9911652,0.02386475,0.1525116,0.9880066,-0.283016,0.4983557,0.8194777
638203559992148179,541043,43396,0.02830505,0.1200714,0.9923553,0.02624512,0.1469116,0.9887848,-0.2846838,0.50444,0.8151659
638203559992238181,541052,43397,0.03128052,0.1158295,0.9927673,0.02622986,0.1319122,0.9909058,-0.2862208,0.5104139,0.8108978
638203559992308183,541059,43397,0.03259277,0.1096039,0.9934387,0.02986145,0.1290436,0.9911804,-0.2862208,0.5104139,0.8108978
638203559992393269,541068,43398,0.03710938,0.1080933,0.9934387,0.03344727,0.123703,0.991745,-0.2868112,0.5162697,0.8069727
638203559992483276,541077,43399,0.03631592,0.1038361,0.993927,0.03152466,0.1271362,0.9913788,-0.2876335,0.5221992,0.8028543
638203559992563270,541085,43400,0.03315735,0.09832764,0.9945984,0.0410614,0.1194916,0.9919739,-0.2878368,0.5280414,0.7989507
638203559992643266,541093,43401,0.03492737,0.1012268,0.9942474,0.0350647,0.125061,0.9915161,-0.2877637,0.5341401,0.7949128
638203559992733274,541102,43401,0.03300476,0.09143066,0.9952545,0.03924561,0.1123199,0.9928894,-0.2877637,0.5341401,0.7949128
638203559992813272,541110,43402,0.03120422,0.09127808,0.9953308,0.04220581,0.1133728,0.9926453,-0.2879199,0.5402349,0.7907265
638203559992893273,541118,43403,0.03569031,0.08695984,0.9955597,0.04495239,0.1090698,0.9930115,-0.2877682,0.5463762,0.7865511
638203559992983275,541127,43404,0.04237366,0.0949707,0.9945679,0.04196167,0.1042023,0.9936676,-0.2872961,0.5527312,0.7822719
638203559993068540,541135,43404,0.04362488,0.08654785,0.995285,0.04359436,0.09909058,0.9941101,-0.2872961,0.5527312,0.7822719
638203559993148546,541143,43405,0.0406189,0.08561707,0.9954987,0.04319763,0.1003418,0.9940033,-0.2861615,0.5588465,0.778333
638203559993228543,541151,43406,0.03330994,0.08227539,0.996048,0.04060364,0.09819031,0.9943237,-0.2848783,0.5651211,0.7742625
638203559993318552,541160,43407,0.03414917,0.08250427,0.9960022,0.04421997,0.09967041,0.9940338,-0.2833405,0.571412,0.7701991
638203559993398541,541168,43407,0.03410339,0.08146667,0.9960785,0.04743958,0.09757996,0.9940796,-0.2833405,0.571412,0.7701991
638203559993478536,541176,43408,0.03517151,0.08044434,0.9961243,0.04750061,0.09567261,0.9942627,-0.2811585,0.5778124,0.7662134
638203559993568543,541185,43409,0.03553772,0.0743866,0.996582,0.04777527,0.09402466,0.9944153,-0.2792149,0.5840815,0.7621599
638203559993648547,541193,43410,0.04214478,0.09138489,0.9949188,0.04774475,0.1054993,0.9932709,-0.2770528,0.5904809,0.7580067
638203559993728541,541201,43410,0.04440308,0.1009369,0.9938965,0.0422821,0.1119537,0.9927979,-0.2770528,0.5904809,0.7580067
638203559993818545,541210,43411,0.05253601,0.1027527,0.9933167,0.04679871,0.1131134,0.9924774,-0.2746865,0.5969688,0.7537743
638203559993898546,541218,43412,0.05386353,0.1114655,0.9922943,0.05026245,0.1256714,0.9907837,-0.2722519,0.6030838,0.7497792
638203559993978538,541226,43413,0.05020142,0.1148682,0.9920959,0.05523682,0.1201782,0.9912109,-0.269627,0.6092187,0.7457573
638203559994060801,541235,43413,0.04902649,0.1129761,0.9923859,0.04911804,0.1205292,0.9914856,-0.269627,0.6092187,0.7457573
638203559994150804,541244,43414,0.04830933,0.1073914,0.9930267,0.05300903,0.113678,0.9920959,-0.2668133,0.615282,0.7417808
638203559994230801,541252,43415,0.04550171,0.1026306,0.9936676,0.05102539,0.1122437,0.9923553,-0.263965,0.6214825,0.7376192
638203559994310809,541260,43416,0.04299927,0.098526,0.9942017,0.04855347,0.1098938,0.9927521,-0.2610217,0.6274315,0.7336194
638203559994400805,541269,43416,0.03793335,0.09994507,0.9942627,0.04652405,0.105835,0.9932861,-0.2610217,0.6274315,0.7336194
638203559994480808,541277,43417,0.04200745,0.09542847,0.9945374,0.04281616,0.1071167,0.9933167,-0.2580733,0.6334141,0.7295099
638203559994560805,541285,43418,0.03939819,0.09024048,0.9951324,0.04696655,0.1045837,0.9933929,-0.2550801,0.639508,0.7252335
638203559994650804,541294,43419,0.0403595,0.08154297,0.9958496,0.04264832,0.1016998,0.9938965,-0.2521051,0.6453959,0.7210459
638203559994730805,541302,43419,0.04216003,0.07389832,0.9963684,0.03971863,0.09812927,0.9943695,-0.2521051,0.6453959,0.7210459
638203559994810795,541310,43420,0.03689575,0.07316589,0.9966278,0.0486908,0.09562683,0.9942169,-0.2489103,0.6511856,0.7169386
638203559994900804,541319,43421,0.0401001,0.06933594,0.9967804,0.04052734,0.08869934,0.995224,-0.2460325,0.6567922,0.7128059
638203559994980805,541327,43422,0.03222656,0.06237793,0.9975281,0.03546143,0.08154297,0.9960327,-0.2429244,0.6623885,0.7086814
638203559995060800,541335,43422,0.03112793,0.06291199,0.9975281,0.03640747,0.082901,0.9958801,-0.2429244,0.6623885,0.7086814
638203559995150801,541344,43423,0.03746033,0.05787659,0.9976196,0.03675842,0.08323669,0.9958496,-0.2397404,0.6678546,0.7046239
638203559995230801,541352,43424,0.03718567,0.06245422,0.997345,0.03634644,0.07093811,0.9968109,-0.2363067,0.6732729,0.7006159
638203559995310803,541360,43425,0.0406189,0.05986023,0.9973755,0.03546143,0.07415771,0.9966125,-0.2331389,0.6785094,0.6966141
638203559995395995,541368,43425,0.03283691,0.05961609,0.9976807,0.03669739,0.07009888,0.9968567,-0.2331389,0.6785094,0.6966141
