time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203563289394598,870768,73084,0.3084259,-0.1130371,0.9445038,0.3041229,-0.1228333,0.9446716,0.5687818,0.2741307,0.775461
638203563289484604,870777,73084,0.281311,-0.1151581,0.9526672,0.2779694,-0.1238403,0.9525604,0.5687818,0.2741307,0.775461
638203563289564594,870785,73085,0.2711945,-0.1092987,0.9562836,0.2740631,-0.09539795,0.956955,0.5905454,0.2639957,0.7626024
638203563289644594,870793,73086,0.2328949,-0.1060486,0.9666901,0.2416382,-0.1035919,0.9648132,0.6111131,0.2537173,0.7497789
638203563289734594,870802,73087,0.2114716,-0.1008911,0.9721527,0.2199554,-0.1023254,0.9701233,0.6286563,0.2449157,0.7381108
638203563289814597,870810,73087,0.1864471,-0.1011047,0.9772339,0.211319,-0.1075592,0.9714661,0.6286563,0.2449157,0.7381108
638203563289894593,870818,73088,0.1709137,-0.09339905,0.980835,0.1814575,-0.09205627,0.9790649,0.6451681,0.2365416,0.7265027
638203563289984593,870827,73089,0.1379089,-0.09259033,0.9860992,0.1558685,-0.09017944,0.9836426,0.6592821,0.2300138,0.7158497
638203563290064598,870835,73090,0.1203918,-0.09056091,0.9885712,0.1372681,-0.07829285,0.9874268,0.6717724,0.2249708,0.7057692
638203563290144634,870843,73090,0.1071472,-0.08666992,0.990448,0.1292725,-0.07469177,0.9887848,0.6717724,0.2249708,0.7057692
638203563290234629,870852,73091,0.1109009,-0.07327271,0.9911194,0.110611,-0.07736206,0.9908447,0.6836702,0.2198992,0.6958732
638203563290313588,870860,73092,0.09718323,-0.08363342,0.991745,0.09410095,-0.07063293,0.993042,0.6932971,0.2154234,0.6877005
638203563290393531,870868,73093,0.08222961,-0.07180786,0.9940186,0.07035828,-0.05027771,0.9962463,0.702925,0.2105291,0.6793923
638203563290483531,870877,73093,0.07167053,-0.07403564,0.9946747,0.05407715,-0.04161072,0.9976654,0.702925,0.2105291,0.6793923
638203563290563530,870885,73094,0.05444336,-0.07255554,0.9958649,0.04347229,-0.04359436,0.9980927,0.7104482,0.206121,0.6728875
638203563290643531,870893,73095,0.04548645,-0.05975342,0.9971619,0.0355835,-0.04127502,0.9985046,0.7175184,0.2015992,0.6667272
638203563290733531,870902,73096,0.04522705,-0.06246948,0.9970093,0.02778625,-0.04107666,0.998764,0.7230921,0.1972201,0.6619986
638203563290813534,870910,73096,0.07347107,-0.09317017,0.9929199,0.08470154,-0.09793091,0.9915771,0.7230921,0.1972201,0.6619986
